store_no,store_nm,addr
1786964,과일아 너 어디사니 안주빨,서울특별시 관악구 신림동
1786972,대경빌딩,대구광역시 수성구 황금동
1787000,리꼬,대전광역시 대덕구 송촌동
1787012,이마트24 self 광주쌍촌역점,광주광역시 서구 쌍촌동
1787081,푸른바다 참치연어,대전광역시 서구 가수원동
1787120,그린플란토,경상북도 포항시 북구 장성동
1787210,스카이골프72골프존,인천광역시 중구 운서동
1787259,로타악세사리,경상북도 안동시 옥동
1787353,투게더 아이스크림,경기도 남양주시 진접읍 장현리
1787499,팔십상 참치,인천광역시 연수구 송도동
1787585,터틀비(TURTL-B),서울특별시 관악구 봉천동
1787604,개인택시 36바 7244,부산광역시 해운대구 재송동
1787842,상촌막국수토종닭,강원도 홍천군 홍천읍 상오안리
1787990,주식회사 엠엔알컴퍼니,서울특별시 서초구 서초동
1788049,애월청향민박,제주특별자치도 제주시 애월읍 구엄리
1788053,멘조,부산광역시 동래구 명륜동
1788295,구판장,대전광역시 유성구 관평동
1788560,처녀,전라북도 전주시 완산구 경원동3가
1788607,크라운호프울산태화점,울산광역시 중구 태화동
1788675,만숙네,경기도 광명시 광명동
1788694,본레브(Bonreve),충청북도 청주시 서원구 산남동
1788717,카페인단양,충청북도 단양군 단양읍 별곡리
1788865,제인스튜디오,대전광역시 서구 갈마동
1788933,에이미스 잉글리시(Amy's English),경기도 고양시 덕양구 향동동
1788981,맛집먹거리안주,인천광역시 남동구 구월동
1789052,쩜순이네 아구찜(가양점),서울특별시 강서구 등촌동
1789070,긴자료코제주시점,제주특별자치도 제주시 아라이동
1789197,가득담아,충청북도 청주시 상당구 용암동
1789220,세렌디,충청북도 진천군 덕산읍 두촌리
1789447,김가네 의정부중앙역점,경기도 의정부시 의정부동
1789453,양산자동문,경상남도 양산시 중부동
1789499,주식회사태경이엔씨개발,서울특별시 강서구 마곡동
1789594,가장맛있는족발 불광점,서울특별시 은평구 불광동
1789710,드콤마(De.comma),대전광역시 서구 내동
1789877,리무브 필라테스,서울특별시 노원구 중계동
1789947,수락리버시티3단지해법수학교습소,서울특별시 노원구 상계동
1790023,탭태권스쿨,경기도 부천시 괴안동
1790240,강진택건어물,경기도 의정부시 의정부동
1790370,이지컴퍼니(EZ company),경기도 평택시 이충동
1790440,이천자연팜 주식회사 농업회사법인,경기도 이천시 장호원읍 이황리
1790491,씨유(CU) 안중터미널점,경기도 평택시 안중읍 현화리
1790570,그리고마을,충청남도 보령시 미산면 은현리
1790594,나영이의류,서울특별시 서대문구 홍제동
1790602,아라 클로젯,제주특별자치도 제주시 아라일동
1790677,키움플러스 스포츠스쿨,경상남도 사천시 사남면 유천리
1790754,홍대디자인홈앤가구,충청북도 충주시 금가면 도촌리
1790762,온니살롱,부산광역시 사하구 다대동
1790950,부천심곡점 스포애니 (주)케이디스포츠,경기도 부천시 심곡본동
1791078,신뮤직스튜디오,경기도 안산시 단원구 고잔동
1791189,제주세호해장국연동직영점,제주특별자치도 제주시 연동
1791231,어라운드스터디카페 경성대부경대점,부산광역시 남구 대연동
1791256,티엠(TM)수학교습소,경기도 성남시 분당구 수내동
1791257,바이스벌사,인천광역시 남동구 구월동
1791294,주식회사 빛고을재테크,광주광역시 북구 두암동
1791426,비아,광주광역시 광산구 쌍암동
1791546,일사일다시일(141-1),대전광역시 동구 가양동
1791578,그레,경상남도 창원시 마산회원구 내서읍 삼계리
1791783,동호물산,서울특별시 도봉구 도봉동
1791930,김영민수학교습소,경상남도 통영시 북신동
1791996,치어스호계점,울산광역시 북구 매곡동
1792015,흙농장,전라북도 부안군 보안면 신복리
1792087,헤더바버샵,충청남도 당진시 읍내동
1792099,서강공부방,서울특별시 영등포구 양평동1가
1792190,산적 꼬치구이,경기도 부천시 심곡동
1792294,율이네,충청북도 충주시 앙성면 용대리
1792351,현동전자담배,인천광역시 미추홀구 용현동
1792524,이정무역,서울특별시 중랑구 면목동
1792668,아지트,경기도 수원시 장안구 정자동
1792712,김앤김플루츠,광주광역시 북구 운암동
1792752,조은하루,경기도 용인시 처인구 역북동
1792766,따뜻한한끼식사,경기도 안양시 만안구 안양동
1792819,돈키(TONKI),전라북도 군산시 명산동
1792909,(주)유웨이,충청남도 천안시 동남구 신부동
1792993,한샘리하우스 YS대리점,서울특별시 용산구 한강로2가
1793073,개그맨이경래의참숯갈비,세종특별자치시 새롬동
1793196,옥천판넬,충청북도 옥천군 옥천읍 장야리
1793272,송도족발,인천광역시 연수구 동춘동
1793642,(주) 디자인프렌드대치점,서울특별시 강남구 대치동
1793845,꼴보네슈퍼,전라남도 진도군 지산면 보전리
1793948,이디야커피 양산북정점,경상남도 양산시 북정동
1793984,백두 수제찌 공방,경기도 수원시 권선구 오목천동
1794176,푸드리아 딜리버리,대구광역시 중구 달성동
1794568,피아나(PIANA),서울특별시 송파구
1794739,밤바다낭만포인트,전라남도 여수시 종화동
1794762,푸드모바일 송파점,서울특별시 송파구 송파동
1794868,하우스디어반라파예트 관리사무소,대전광역시 유성구 도룡동
1794924,주문진등대식당,강원도 강릉시 주문진읍 주문리
1795029,비에이치씨치킨천안성성점,충청남도 천안시 서북구 성성동
1795140,비에이치씨 (BHC)치킨 청량리점,서울특별시 동대문구 청량리동
1795149,성호중기(만경종합중기),경상북도 구미시 도량동
1795285,오다분식,경기도 고양시 덕양구 내유동
1795426,봄 미디어,경기도 시흥시 정왕동
1795559,굽네치킨 상대원점,경기도 성남시 중원구 상대원동
1795566,마음을담다,경상북도 구미시 형곡동
1795601,이왕이면 다홍상단,전라북도 전주시 완산구 서노송동
1795959,호랑이바버샵,서울특별시 서초구 양재동
1796190,양참맛푸드,경기도 파주시 목동동
1796221,에어파인,서울특별시 강서구 마곡동
1796224,송도제빵소,인천광역시 연수구 송도동
1796233,클레마티스(CLEMATIS),경기도 용인시 수지구 상현동
1796498,탑코리아,충청남도 당진시 읍내동
1796535,강엄마네맛있지우,광주광역시 북구 두암동
1796573,주식회사 비쇼네삼송,경기도 고양시 덕양구 삼송동
1796672,변호사 김진우 법률사무소,서울특별시 강남구 도곡동
1796701,더 제주,제주특별자치도 제주시 이도이동
1796786,한국타이어해동대리점,인천광역시 남동구 만수동
1796844,프롬팡쥬,대전광역시 중구 태평동
1796859,매쓰그랑제학원,서울특별시 강동구 명일동
1796954,솔라뮤테,서울특별시 마포구 상암동
1796974,메디컬광고,부산광역시 연제구 연산동
1796984,위례야구아카데미,경기도 성남시 수정구 창곡동
1797036,럭키스,서울특별시 금천구 시흥동
1797177,대방명품세탁,전라북도 전주시
1797220,의류(동대문.도매),경기도 안성시 대천동
1797412,제주시애월읍,제주특별자치도 제주시 애월읍 곽지리
1797491,조은데노래주점,충청북도 괴산군 괴산읍 동부리
1797612,전기차충전(정기)_스마트로4,서울특별시 양천구 목동
1797892,주식회사 드림팜,대전광역시 서구
1797961,특허법인신지 양재사무소,서울특별시 서초구 양재동
1798051,직지스마트 해법영어,충청북도 청주시 흥덕구 복대동
1798283,네_카페입니다,서울특별시 강동구 성내동
1798335,아빠애정육점,경기도 남양주시 다산동
1798377,지에스(GS)25(LGD)동락원점(상품권),경상북도 구미시 임수동
1798795,김천앞바다,경상북도 김천시 교동
1798803,로프트28,광주광역시 북구 용봉동
1798989,대게대게,경상북도 구미시 인의동
1799052,최고로젊고예뻐지는피부관리샵,경기도 광주시 오포읍 양벌리
1799115,영스북,경기도 수원시 영통구 하동
1799263,하삼동커피 범어사점,부산광역시 금정구 남산동
1799301,레스큐 A,경상남도 창원시 성산구 반지동
1799392,필라대교필라테스,서울특별시 영등포구 여의도동
1799460,찐푸드,인천광역시 계양구 계산동
1799614,동묘백세치과의원,서울특별시 종로구 숭인동
1799840,서강분식,서울특별시 마포구 노고산동
1799879,헬로워시24,인천광역시 서구 검암동
1800070,투썸플레이스 아산신용화점,충청남도 아산시
1800167,픽미픽미아이스금호중흥점,광주광역시 서구 금호동
1800191,비엠(BM)크린,서울특별시 구로구 구로동
1800266,세영헬스케어,경상남도 진주시 평거동
1800429,촌에서온남자수육갈비찜,경상북도 경산시 사정동
1800460,진봉이네 진짬뽕,경기도 고양시 일산서구 일산동
1800587,미음지게차 경일중기사,부산광역시 동구 초량동
1800589,산데렐라 헤어,경상남도 김해시 외동
1800701,새하니허브닭강정,서울특별시 금천구 독산동
1800751,올포유예산,충청남도 예산군 예산읍 예산리
1800895,억고기집,서울특별시 영등포구 문래동2가
1800966,달빛매점,경기도 양평군 단월면
1801243,픽미픽미아이스2호점,경상북도 경주시 석장동
1801251,네일멜로,서울특별시 양천구 신정동
1801415,피자나라치킨공주상계점,서울특별시 노원구 상계동
1801705,지에스25 (GS25) 논현정노점,서울특별시 강남구 논현동
1801788,라온하제,울산광역시 동구 화정동
1801854,좋은날,경기도 성남시 수정구 복정동
1801862,이마트24 대구서구평리점,대구광역시 서구 평리동
1801915,이마트24 R대구영대병원점,대구광역시 남구
1802025,경성함바그앤버거스캔들제주점,제주특별자치도 제주시 이도이동
1802034,우진물산(주),경상남도 통영시 도산면 도선리
1802039,나우커피백석점,충청남도 천안시 서북구 백석동
1802266,미니K코인 노래연습장,제주특별자치도 제주시 외도일동
1802313,탑 마라탕,인천광역시 미추홀구 주안동
1802389,이마트24 들성로점,경상북도 구미시 고아읍 원호리
1802473,가마치통닭(노암남산점),강원도 강릉시 노암동
1802726,주식회사동현전력,경기도 파주시 금촌동
1802820,쿤스트 기어,경상북도 경주시 시래동
1802834,울통치킨 범어점,경상남도 양산시 물금읍 범어리
1803020,서울쿠키컴퍼니 (형제사 강성은명과),서울특별시 종로구 통의동
1803072,지에스25 지제센트럴점(상품권),경기도 평택시
1803125,지코바 산척점,경기도 화성시 산척동
1803344,로컬42협동조합,대전광역시 중구 대흥동
1803379,주식회사 제이이레시스템,서울특별시 금천구 가산동
1803494,빈티지어게인(vintage again),제주특별자치도 서귀포시 법환동
1803578,제니스 인테리어 디자인,서울특별시 강서구 마곡동
1804008,미정이네식당,강원도 평창군 미탄면 창리
1804267,스위츠 (SWEETS),경상북도 김천시 율곡동
1804489,아틀리에 모어,서울특별시 서초구 양재동
1804559,픽미픽미아이스크림 할인점,경기도 안산시 상록구 사동
1804610,O.K 당구장,경상북도 구미시 도량동
1804772,히어로드림브이알,서울특별시 송파구 마천동
1804939,스튜디오 유독(You Dog),대전광역시 서구 탄방동
1805019,부용유통,경상북도 경산시 압량읍 가일리
1805103,이마트24 R낙산터미널점,강원도 양양군 강현면 주청리
1805230,라피에스타 PC카페(논현2호점),인천광역시 남동구 논현동
1805259,엠베스트SE송도학원,인천광역시 연수구
1805264,못생긴아구찜,경상남도 창원시 의창구 신월동
1805475,의성마늘소 덕향판매장,경상북도 의성군 봉양면
1805594,황성현과학,경상남도 김해시 내덕동
1805833,퀸's 시크릿노래연습장,경기도 광주시 송정동
1805926,임떡 익산점,전라북도 익산시 신동
1806180,해든열쇠,경기도 군포시 금정동
1806206,지윤 헤어살롱,인천광역시 미추홀구 주안동
1806234,에스필라테스스튜디오,경기도 김포시 장기동
1806444,밀한섬베이커리,부산광역시 수영구 망미동
1806557,크린에이드 강북지사,서울특별시 성북구 하월곡동
1806589,잉글리시아이효천1점학원,광주광역시 남구 임암동
1806633,주식회사 닥터그레이스랩,서울특별시 광진구 구의동
1806808,더블케이수학교습소,서울특별시 양천구 목동
1806894,헤어마트 123,경기도 평택시 서정동
1807080,유즈가죽공방(YUZ STUDIO),충청남도 서산시 읍내동
1807085,자담치킨 봉명점,충청북도 청주시 흥덕구 봉명동
1807202,주식회사 여리한다이어트(창원중동점),경상남도 창원시 의창구 중동
1807363,WYD_우리홈쇼핑,서울특별시 강남구 삼성동
1807447,눈빛 눈썹,서울특별시 관악구 신림동
1807547,빌킬당구클럽,대구광역시 달성군 유가읍 봉리
1807792,티바두마리치킨 청학점,경기도 남양주시 별내면 청학리
1807795,무모한초밥 (한남대점),대전광역시 동구 홍도동
1807817,안양클라스 2325,경기도 안양시 동안구 관양동
1808104,뉴욕해공유통,서울특별시 도봉구 쌍문동
1808218,보험긴급출동,서울특별시 은평구 대조동
1808269,진프로듀서,부산광역시 연제구 연산동
1808338,왁자지껄보쌈국밥,경기도 용인시 처인구 유방동
1808572,성동콜밴,서울특별시 성동구 하왕십리동
1808594,비케이(BK),경상북도 포항시 북구 양덕동
1808646,국민닭바베큐,부산광역시 해운대구 재송동
1808687,쏠트풀펜션,경기도 안산시
1808729,비비드vivid,서울특별시 강남구 신사동
1808831,메기,경기도 광명시 광명동
1808920,세븐일레븐 통영무전블루점,경상남도 통영시 무전동
1808994,산골다육,경상남도 산청군 신안면 중촌리
1809190,탁사발인동1호점,경상북도 구미시 인의동
1809355,금영호,충청남도 태안군 남면 신온리
1809414,디비케이 (DBK)텔레콤,경기도 가평군 조종면 현리
1809445,작업복 백화점,서울특별시 영등포구 대림동
1809701,장승포삼오정참숯숯불갈비,경상남도 거제시 아주동
1809702,멕시카나 다산신도시점,경기도 남양주시 다산동
1809866,아진공방,경기도 부천시 심곡본동
1809918,썬샤인,경기도 이천시 안흥동
1810044,데일리호텔_카카오페이,경기도 성남시 분당구 백현동
1810095,써니해물포차,경상남도 창원시 의창구 팔용동
1810744,원더풀꽈배기(덕곡점),경상북도 김천시 덕곡동
1810767,태영공업사,울산광역시 북구 진장동
1810783,오 스타일,전라북도 전주시 완산구 태평동
1810804,해락도예,경기도 이천시 설성면 제요리
1811111,킬로그람밀리리터 (KGML),서울특별시 용산구 이태원동
1811129,푸른봄,전라남도 순천시 영동
1811200,민채컴퍼니,광주광역시 서구 화정동
1811474,싸이크라테스,서울특별시 서초구 양재동
1811564,인디마켓(픽미픽미아이스 안산중앙점),경기도 안산시 단원구 고잔동
1811582,바라보니,인천광역시 동구 송림동
1811595,남원S한의원,전라북도 남원시 왕정동
1811636,콘셉트 오드리,서울특별시 강남구 신사동
1811796,일미,경기도 안산시 상록구 성포동
1811802,눈꽃,전라북도 익산시 어양동
1811932,김선생 술집,경기도 의정부시 신곡동
1811973,가위수리하는남자,대전광역시 서구 월평동
1811988,무모한초밥(고운점),세종특별자치시 고운동
1812003,석남동주먹대장,인천광역시 서구 석남동
1812068,케이앤지(KnG)산삼 (서울지사),서울특별시 중구 신당동
1812127,씨씨무드,충청남도 천안시 서북구 두정동
1812316,피자비토랩하당점,전라남도 목포시 상동
1812414,이불할인매장,광주광역시 서구 금호동
1812481,에스지(SG)라이브,인천광역시 서구 심곡동
1812564,몽에그(MONG EGG),부산광역시 금정구 장전동
1812674,수연네중국식품,경기도 수원시
1812682,시립기흥효성어린이집,경기도 용인시 기흥구 영덕2동
1812834,동길건어물,강원도 속초시 중앙동
1812955,(주)아워홈 명지병원일산점,경기도 고양시 덕양구 화정동
1813041,위브(We've),충청북도 청주시 상당구 북문로2가
1813049,원 사이언스,경기도 김포시 구래동
1813094,롤링파스타전주객사점,전라북도 전주시 완산구 고사동
1813265,커피쿡신갈래미안에스티움점,서울특별시 영등포구 신길동
1813319,전북대학교병원 유효성평가센터,전라북도 전주시 덕진구 금암동
1813403,아빠라멘,울산광역시 남구 신정동
1813559,언니찬스(정리정돈),경기도 평택시 비전동
1813849,별무리,경기도 의왕시 고천동
1814055,연뷰티,전라북도 전주시 덕진구 반월동
1814104,라이크원,경기도 부천시 상동
1814132,한국전문장례지도사교육원,경상북도 구미시 원평동
1814261,주식회사 핍스,경기도 하남시 덕풍동
1814443,렌즈미 광주진월점,광주광역시 남구 진월동
1814483,조선에서왔소,경상남도 진주시 칠암동
1814490,에스지 스크린 업성점,충청남도 천안시
1814509,또바기푸드,경기도 화성시 반송동
1814533,냠냠푸드,부산광역시 수영구 광안동
1814550,쌤시크천호점,서울특별시 강동구 천호동
1814592,간판광고 본커머스 분당점,경기도 용인시 수지구 죽전동
1814754,정수욱 공부방,부산광역시 남구 대연동
1814835,스윗앤썰티,부산광역시 중구 영주동
1814865,올뮤직음악연습실,경기도 의정부시 의정부동
1815014,예스홈마트,인천광역시 계양구 임학동
1815288,전포닭발,부산광역시 부산진구 전포동
1815307,송파점 스포애니 (주)케이디스포츠,서울특별시 송파구 송파동
1815313,로쏘파스타,서울특별시 은평구 진관동
1815319,파세코인테리어,서울특별시 노원구 중계동
1815326,띠띠빵빵 한식뷔페(출판단지점),경기도 파주시 문발동
1815375,조아한돈,인천광역시 부평구 부평동
1815511,은혜코다리,경기도 양주시 덕정동
1815695,비티사이언스,대구광역시 북구 산격동
1815759,보명창호,대전광역시 동구 대별동
1815795,내반떡,경기도 양평군 양평읍 공흥리
1815877,이태원샐러드 죽전단국대점,경기도 용인시 수지구 죽전동
1815981,동백꽃향기포차,전라남도 여수시 종화동
1815994,지에스(GS)25서구현대점(상품권),대구광역시 서구 비산동
1816053,설탕노래주점,부산광역시 동래구 안락동
1816495,스터디카페 이룸 송강점,대전광역시 유성구 송강동
1816895,농업회사법인유한회사천사섬이야기,전라남도 신안군 지도읍 읍내리
1816933,두찜대구동인점,대구광역시 중구 동인동2가
1817056,아시아올앤(asia all and food)식자재,경기도 화성시 남양읍 남양리
1817302,이차돌 청주방서점,충청북도 청주시 상당구 방서동
1817333,윈카지노펍(Winn카지노펍),부산광역시 사하구 하단동
1817348,뉴코리아실내포장,부산광역시 동래구 온천동
1817433,플로리브레,서울특별시 성동구 행당동
1817463,이성호엔터테인먼트,경상남도 창원시 의창구 동정동
1817709,지에스(GS)25 울산범서점(상품권),울산광역시 울주군 범서읍 구영리
1817853,글라스밸리서산테크노밸리점,충청남도 서산시 성연면 일람리
1817891,올라 라탄,경상남도 양산시 동면 석산리
1817899,따띠삼겹 인천부평점,인천광역시 부평구 부평동
1817927,한화하우징대구경북총판(공간명작),대구광역시 북구 동변동
1818037,편강안마,경상남도 창원시 의창구 신월동
1818071,푸른산농장,전라북도 장수군 계남면 화음리
1818109,연어와육회연육왕,인천광역시 미추홀구 학익동
1818117,레푸스 안동점,경상북도 안동시 법흥동
1818296,디앤포몰,경기도 남양주시 평내동
1818336,꼬꼬아찌(여수점),전라남도 여수시 학동
1818362,씨유(CU)동탄루체점,경기도 화성시 영천동
1818493,주식회사 집에어도쿄 한국지점,서울특별시 중구 을지로1가
1818622,프렌즈 골프 아카데미,대전광역시 중구 대사동
1818776,엠제이티,경기도 시흥시 정왕동
1818879,커피랑 ing,강원도 동해시 천곡동
1818882,비비패션,서울특별시 송파구 방이동
1818946,별도봉떡방앗간,제주특별자치도 제주시 화북일동
1819025,꼬맹스테이블,서울특별시 성동구 하왕십리동
1819153,도마위의 육회,경기도 부천시 중동
1819219,리틀꼬마김밥청당점,충청남도 천안시 동남구 청당동
1819228,핵밥인천논현점,인천광역시 남동구 논현동
1819301,왁싱해,충청북도 청주시 흥덕구 가경동
1819403,전주즐겨찾기광고기획,전라북도 전주시 완산구 효자동1가
1819572,울릉전업,경상북도 울릉군 울릉읍 사동리
1819573,동민이의 주방,부산광역시 기장군 정관읍 모전리
1819829,우리두부and삼초전,경상남도 양산시 중부동
1819905,투유레지던스 을지점,서울특별시 중구 을지로3가
1819974,플러피펫,경기도 남양주시
1820278,세계로손만두와고소한찹쌀순대,충청북도 청주시 상당구 금천동
1820392,주식회사 창진수산,부산광역시 동구 초량동
1820401,벌교흑염소,전라남도 보성군 벌교읍 회정리
1820466,Joy 주니어,인천광역시 연수구 송도동
1820472,서구비원건강증진센터,대구광역시 서구 평리동
1820515,해피송콘텐츠,충청남도 천안시 서북구 성거읍 신월리
1820763,청담회녀,서울특별시 서초구 서초동
1820778,주식회사시소디자인,경기도 구리시
1820788,아가페디톡스족욕,대구광역시 동구 각산동
1820846,카앤피플 사천신뢰점,경상남도 사천시 용현면 덕곡리
1820916,퍼니판 세종 다정점,세종특별자치시 다정동
1820989,워시피플 당산역점,서울특별시 영등포구 당산동5가
1821047,주식회사 에이원에코,인천광역시 서구 금곡동
1821263,모모,경기도 고양시 일산동구 장항동
1821293,킹덤산후조리원,경기도 고양시 일산동구 백석동
1821344,갓샐러드 침산점,대구광역시 북구 침산동
1821740,오꾸닭현동점,경상남도 창원시 마산합포구 현동
1821786,지에스25 김포1동점(상품권),경기도 김포시 북변동
1821810,미니스톱 옥정프라자점,경기도 양주시 옥정동
1821913,오성상산가스,경상북도 상주시 내서면 고곡리
1821920,꼬꼬댁 국물 닭발,경기도 부천시 소사본동
1821990,라탄이즈,경기도 화성시 새솔동
1822105,동진위생,경상남도 창원시 성산구 가음정동
1822419,레일라,서울특별시 종로구 통인동
1822446,세븐일레븐 가산마리오아울렛 3관점,서울특별시 금천구 가산동
1822801,굿잡몰,경기도 고양시 일산서구 탄현동
1822944,망원동티라미수 신림역점,서울특별시 관악구 신림동
1822984,에그멍,충청북도 충주시 교현동
1823069,금맥,울산광역시 울주군 언양읍 송대리
1823312,아름다움헤어2호점,강원도 속초시 조양동
1823413,인셀덤and보타랩양산점,광주광역시 북구 용두동
1823687,피자마루입북점,경기도 수원시 권선구 입북동
1823796,마이리틀메이트,경상남도 김해시 관동동
1823832,콜롬버스 스크린골프연습장,광주광역시 광산구 우산동
1824041,도도네케이크,서울특별시 성동구 금호동1가
1824080,와플대학 용현에스케이(SK)캠퍼스,인천광역시 미추홀구
1824103,전가네실내포차,전라북도 익산시 춘포면 쌍정리
1824131,스타홈패션,충청북도 옥천군 옥천읍 금구리
1824200,트랜디펫주식회사,경기도 화성시 능동
1824222,유니유통,충청남도 천안시 동남구 사직동
1824543,스몰하우스카페,서울특별시 종로구 팔판동
1824546,부린촌 송어회,강원도 인제군 상남면 미산리
1824663,키다리축산,대구광역시 북구 읍내동
1824721,주식회사케이지케이,충청남도 홍성군 갈산면 행산리
1824745,한성연탄,대구광역시 동구 율하동
1824910,종가곶간,경기도 부천시 역곡동
1824935,그레몽디저트샵,경기도 시흥시 하중동
1825114,엘에스코스매틱 원종점,경기도 부천시 원종동
1825273,바이오블리스,서울특별시 강서구 마곡동
1825366,주식회사 르자당도산점,서울특별시 강남구 신사동
1825488,굿모닝,충청북도 청주시 서원구 사창동
1825530,메가엠지씨커피율하중앙점,경상남도 김해시 율하동
1825542,명동서비스센터,서울특별시 중구 명동2가
1825647,피자알볼로 동탄3호점,경기도 화성시 장지동
1825716,통큰케어,경기도 의정부시 의정부동
1825733,마마(mama)펫 살롱,경기도 고양시 일산서구 가좌동
1825761,지에스25 평택원평점 (상품권),경기도 평택시 통복동
1825908,귀인마을교육 사회적협동조합,경기도 안양시 동안구 관양동
1825909,(주)하가소모,경기도 안양시 만안구 안양동
1826012,시나본진주평거점,경상남도 진주시 평거동
1826066,에이바우트커피뷰하귀포구점,제주특별자치도 제주시 애월읍 하귀1리
1826086,키다리케리어,경기도 화성시 마도면 두곡리
1826120,컴포즈 나은병원점,인천광역시 서구 가좌동
1826278,도촌닭한마리,경기도 성남시 중원구 도촌동
1826284,스튜디오비비,서울특별시 강동구
1826354,(유)아웃백스테이크하우스 남양주현대아울렛점,경기도 남양주시 다산동
1826373,자연힐링디톡스 화장품,인천광역시 중구 내동
1826414,홍 소주방,광주광역시 남구 월산동
1826425,봉개소라횟집,제주특별자치도 제주시 봉개동
1826478,와니엘 배팅센터 인천점,인천광역시 서구 석남동
1826673,(주)거산산업벤딩,충청남도 당진시 신평면 거산리
1826858,황토랑 농원,경상남도 고성군 회화면 봉동리
1826918,주식회사 한국기술,경기도 안양시 동안구 평촌동
1826925,인테리어 상식,서울특별시 도봉구 방학동
1827004,달월도예공방,경기도 시흥시 정왕동
1827009,뿅카낙곱새전골,경기도 평택시 청북읍 옥길리
1827041,소 담 찬,서울특별시 동대문구 답십리동
1827110,슈네로제,경기도 김포시
1827175,대한용달,전라남도 여수시 선원동
1827295,빼어날수족발,서울특별시 용산구 효창동
1827310,(주)블루엔키즈,인천광역시 계양구 계산동
1827381,아모레퍼시픽효자,전라북도 전주시 완산구 효자동2가
1827402,와이 (Y)플러스공인중개사사무소,충청남도 천안시 동남구 청수동
1827420,초코뷰티,경상남도 김해시 구산동
1827499,충청도식당,제주특별자치도 서귀포시 서귀동
1827536,미성손뜨게,인천광역시 미추홀구 주안동
1827606,수무한생삼겹살,경상남도 거제시 옥포동
1827636,레벨업 휘트니스 토평2호점,경기도 구리시 토평동
1827641,형님족발보쌈,경상북도 포항시 북구 학산동
1827687,유니온99컴퍼니 (주),경기도 수원시 영통구 영통동
1827695,화이트펜슬 성당본리점,대구광역시 달서구 성당동
1827842,버터몽,충청남도 서산시 동문동
1827886,형제덕장,강원도 인제군 북면 용대리
1828085,지에스25 제부바다점(상품권),경기도 화성시 서신면 제부리
1828149,농업회사법인(주)용담꽃나라,경기도 고양시 일산동구 백석동
1828196,미의전당태후사랑,경상남도 김해시 대청동
1828226,동방홈데코,충청남도 홍성군 갈산면 상촌리
1828315,예술의악당음악학원,경기도 남양주시 와부읍 도곡리
1828427,리즈음악교습소,서울특별시 노원구 월계동
1828480,살롱 드 벨르(SALON DE BELLE),서울특별시 중랑구 중화동
1828626,스토랑트 천안불당점,충청남도 천안시 서북구 불당동
1828668,주식회사 끼니,광주광역시 광산구 수완동
1828712,헬로우수산용인,경기도 용인시 처인구 모현읍 일산리
1828875,대화근처,서울특별시 종로구 충신동
1828932,스튜디오느린,제주특별자치도 제주시 노형동
1828968,알씨엠(RCM)스튜디오,서울특별시 성동구 성수동1가
1829013,횡성둔내한우영농조합법인,강원도 횡성군 둔내면 자포곡리
1829056,(주)발레느,강원도 원주시 무실동
1829082,빵실제작소,인천광역시 서구 가정동
1829095,골프존파크 뉴싱글로스크린골프,경기도 구리시 교문동
1829100,(주)행복커피,서울특별시 강동구 천호동
1829153,제이에스알(JSR) 모터스,경기도 파주시 적성면 마지리
1829207,멜트아(melt.a),서울특별시 노원구 공릉동
1829237,이마트24 용인백암점,경기도 용인시 처인구 백암면 백봉리
1829300,떡군이네떡볶이효자점,전라북도 전주시 완산구 효자동1가
1829444,HN. INC,서울특별시 금천구 가산동
1829448,신안다원,전라남도 목포시 연산동
1829490,그냥족발,대전광역시 서구 가수원동
1829604,카페비노,경기도 양평군 양서면 양수리
1829777,정족발 마장점,서울특별시 성동구 마장동
1829844,김(앤드)안,경상남도 진주시 봉곡동
1829879,세븐,경기도 안양시 동안구 관양동
1830013,골라먹는 덮밥 문경점,경상북도 문경시 점촌동
1830060,김군유통,경기도 하남시 망월동
1830140,이디야 거북섬점,경기도 시흥시 정왕동
1830167,한보농산물,광주광역시 남구 백운동
1830298,(주)웰니스온,서울특별시 송파구 방이동
1830309,비비노마드 유학원,서울특별시 동대문구 용두동
1830342,백곱식당 김포걸포점,경기도 김포시 걸포동
1830395,김치마을식당,경기도 성남시 중원구 성남동
1830496,백봉,경기도 남양주시 평내동
1830686,다온메디케어,전라북도 전주시 완산구 중앙동2가
1830692,소우미담,서울특별시 서초구 서초동
1830724,어반던트,서울특별시 강남구 역삼동
1830873,경기한방꽃차협동조합,경기도 수원시 영통구 망포동
1830942,빅슬릭보드카페,경기도 고양시 일산동구 장항동
1831049,대진건설도료,경기도 파주시 파주읍 봉서리
1831193,찬늘라면 포항쌍사점,경상북도 포항시 남구 상도동
1831258,종로커플링 라스피넬주얼리,서울특별시 종로구 인의동
1831266,와동구판장,경상북도 경주시 암곡동
1831296,이송희 보컬레슨,서울특별시 광진구 중곡동
1831342,더 엣지.있게,경상남도 거제시 고현동
1831388,유로코피자 동두천점,경기도 동두천시 생연동
1831555,나이스가이 아현뉴타운점,서울특별시 마포구 아현동
1831613,오시옷미술교습소,경기도 남양주시 와부읍 도곡리
1831715,앤티크블룸,서울특별시 강남구 신사동
1831923,드림빌뮤직아카데미,경기도 수원시 팔달구 매산로2가
1831935,취연,전라남도 보성군 회천면 율포리
1832048,이앤플러스,충청남도 아산시 신동
1832186,친구청소,경기도 부천시 약대동
1832265,근원,경기도 안성시 미양면 용두리
