store_no,store_nm,addr
1577747,더 글로우,경기도 고양시 일산동구 마두동
1577813,모글리상사,경기도 안양시 동안구 관양동
1577829,란이네의류,경기도 안양시 동안구 호계동
1578195,대동태권도,광주광역시 서구 화정동
1578310,과일모아,대전광역시 서구 용문동
1578585,쥐방구리,충청북도 제천시 의림동
1578692,씨유(CU)당진서정초점,충청남도 당진시 신평면 거산리
1578725,엘제이,경기도 부천시 심곡동
1578761,제이에스스톤주식회사,인천광역시 연수구 송도동
1578775,플린스톤,서울특별시 구로구 구로동
1578834,쌍둥이네,서울특별시 종로구 예지동
1578995,시엘 정원연구소,경기도 광주시 초월읍 지월리
1579047,애드원컴퍼니,서울특별시 영등포구 문래동3가
1579078,에넥도트(ANECDOTE),대구광역시 동구 방촌동
1579155,황씨고집우곱창,경기도 화성시 향남읍 하길리
1579157,프리미엄클래스영어학원,대전광역시 유성구 지족동
1579231,대명방아간,서울특별시 서대문구 북아현동
1579288,주식회사 위키즈,경기도 성남시 수정구 창곡동
1579364,메이드(MADE)홈케어,경기도 안산시 상록구 본오동
1579433,코아원룸텔,서울특별시 마포구 동교동
1579452,주식회사 큐링,울산광역시 북구 중산동
1579461,안김,충청남도 천안시 서북구 성환읍 성환리
1579536,효소앤한의원,경기도 고양시 일산서구 주엽동
1579694,레드키친,인천광역시 남동구 구월동
1579772,그여자의닭갈비,전라남도 광양시 중동
1579775,씨엔에이 제천점,충청북도 제천시 중앙로1가
1579831,제이와이지에스,경기도 화성시 반송동
1579933,지에스(GS)25 어양센터점,전라북도 익산시 어양동
1580102,니옷장,강원도 삼척시 남양동
1580130,주식회사 피아이에스 라이또능동지점,경기도 화성시 능동
1580387,세븐일레븐 대부수암3호점,경기도 안산시 단원구 대부남동
1580412,기반,광주광역시 동구 장동
1580477,오슬로의 시간,대전광역시 유성구 죽동
1580709,미미키즈펜션,경기도 가평군 상면 상동리
1580760,유일컴퓨터자수,인천광역시 동구 송림동
1580872,씨유(CU) 씨티스퀘어점,서울특별시 중구 서소문동
1580925,고슴도치분식(가창점),대구광역시 달성군 가창면 용계리
1580971,(주)엠포스,경기도 군포시 산본동
1581112,친구야투,대구광역시 달서구 상인동
1581187,제주흑돈미담,경기도 파주시 금촌동
1581209,새내 순대국 and 뼈해장국,서울특별시 송파구 잠실동
1581230,양평동 장군집 부산본점,부산광역시 연제구 거제동
1581233,(주)웨컨,경기도 이천시 부발읍 아미리
1581236,지니모니마켓,경기도 광주시 도척면 궁평리
1581404,킹타임,경상남도 창원시 성산구 상남동
1581896,블루밍(Blueming),부산광역시 남구 대연동
1582041,성해한우국밥,울산광역시 울주군 온산읍 덕신리
1582134,경복궁,부산광역시 기장군 장안읍 임랑리
1582145,원디자인(Won Design),인천광역시 계양구 효성동
1582160,달빛네일,경상북도 영주시 휴천동
1582162,손이가수타손짜장,대구광역시 동구 신천동
1582190,시앤에스주식회사,대구광역시 중구 대봉동
1582204,분당중고폰멀티폰샵분당아이폰수리서현아이폰수리센타,경기도 성남시 분당구 서현동
1582304,플라워즈온더락,대전광역시 서구 괴정동
1582328,족보잇는국밥 딜리버리 송도점,인천광역시 연수구 송도동
1582546,땅스부대찌개 난곡점,서울특별시 관악구 신림동
1582583,몬불리클럽1,경기도 남양주시 수동면 지둔리
1582602,모블링피부앤왁싱,서울특별시 양천구 목동
1582650,카보드 마곡점,서울특별시 강서구 방화동
1582731,다모아출력센타,서울특별시 마포구 망원동
1582745,와플대학 헬리오시티 송파역 캠퍼스,서울특별시 송파구 송파동
1583054,디테일리그,경기도 하남시 망월동
1583182,프랭크버거천안신불당점,충청남도 천안시 서북구 불당동
1583227,에이엠성형외과의원,서울특별시 강남구 논현동
1583257,농업회사법인 스마트파머스 (주),경상남도 고성군 고성읍 무량리
1583289,경희한약국 순수,경기도 고양시 일산서구 대화동
1583579,(주)케이엘에스아카데미_한국외국어학원,충청북도 청주시 서원구 사창동
1583606,부광족발 군산점,전라북도 군산시 월명동
1583612,전 클라쓰,경기도 화성시 향남읍 하길리
1583618,굽네치킨 신사1동점,서울특별시 은평구 신사동
1583653,제이비(JB)Training Center,인천광역시 남동구 구월동
1583668,숨인,인천광역시 부평구 부개동
1583861,지에스25 정왕시티점,경기도 시흥시 정왕동
1584284,디테일러명(동래점),부산광역시 동래구 온천동
1584736,책읽는미술관2동탄한백점미술교습소,경기도 화성시 영천동
1584760,함스(HAM'S) 뮤직스튜디오,전라남도 광양시 광양읍 인동리
1584798,비하인드,전라북도 전주시 완산구 효자동2가
1584806,세븐인테리어,경기도 남양주시 진건읍 송능리
1584852,장발장 구로디지털단지점,서울특별시 동작구 신대방동
1585087,브이엘테라피,경기도 수원시 영통구 영통동
1585370,어린왕자 노은점,대전광역시 유성구 반석동
1585451,(주)만복축산,충청남도 논산시 은진면 교촌리
1585481,태평에어컨,전라남도 목포시 용해동
1585565,아줌마 족발,경기도 남양주시
1585594,법무법인모두의법률,경기도 용인시 기흥구 영덕1동
1585648,주식회사 지원엠케이,대구광역시 중구 종로1가
1585712,렌탈파크,경기도 하남시 망월동
1585735,레드샵 (ALTERED CONCEPT),경기도 평택시 팽성읍 송화리
1585752,조안농원,충청남도 천안시 서북구 쌍용동
1585771,라 뽐므(La pomme),서울특별시 성동구 성수동2가
1585855,이디야커피전문 진접역점,경기도 남양주시 진접읍 금곡리
1585876,씨유(CU) 현대동천마을셀프점,광주광역시 북구 동림동
1585916,이신돈해물삼합,강원도 강릉시 성산면 구산리
1586043,아둘떡볶이,서울특별시 광진구 중곡동
1586130,허은실,경기도 동두천시 송내동
1586234,세븐 온 위생방역,제주특별자치도 제주시 노형동
1586237,메타미술학원,충청북도 증평군 증평읍 창동리
1586247,지에스25 화성석포,경기도 화성시 장안면 석포리
1586587,로운이네정육,전라북도 군산시 조촌동
1586675,씨엘커피로스터즈,울산광역시 남구 삼산동
1586706,남우정명리타로연구소,대구광역시 남구 대명동
1586712,해마루푸드,서울특별시 용산구 원효로1가
1586845,용범양대창 상남점,경상남도 창원시 성산구 상남동
1587252,빛살림에너젠 강남점,서울특별시 강남구 삼성동
1587291,시골정,경상북도 구미시 장천면 상장리
1587372,구페,대구광역시 달성군 유가읍 봉리
1587407,지에스 더 프레시 진해여좌점,경상남도 창원시 진해구 여좌동
1587453,(주)칭닌,서울특별시 마포구 아현동
1587459,천안불당시티프라디움4차 관리단,충청남도 천안시 서북구 불당동
1587472,디에이블뮤직,서울특별시 강서구 마곡동
1587515,삼척 국수 공장,강원도 삼척시 남양동
1587525,중고 백화점,대전광역시 서구 변동
1587637,황칠돼지갈비,광주광역시 광산구 신가동
1587726,잇츠에그,경기도 광주시 경안동
1587790,천강푸드,부산광역시 부산진구 부전동
1587796,커피쿡순천본점,전라남도 순천시
1587840,주식회사 뉴미닝,서울특별시 영등포구 당산동3가
1587950,하늘사랑음악학원,전라북도 고창군 고창읍 읍내리
1588102,설악정원,강원도 속초시 노학동
1588285,처갓집양념치킨 명지국제신도시점,부산광역시 강서구 명지동
1588368,애나 네일,충청북도 청주시 흥덕구 강서동
1588431,카페호빈,경기도 김포시 장기동
1588642,아이스크림 할인점 (장유1호점),경상남도 김해시 부곡동
1588691,예스미디어(YES MEDIA),경기도 고양시 일산동구 백석동
1588823,팔공산나물,대구광역시 동구 신암동
1588913,엠에스골프아카데미,경기도 고양시 일산동구 장항동
1588967,배스킨라빈스 울산하나로,울산광역시 북구 진장동
1589154,씨에스플러스학원,서울특별시 영등포구 도림동
1589224,김석기꾸앤빵,경기도 성남시 중원구 상대원동
1589283,울산버거 본점,울산광역시 동구 주전동
1589502,유미네 미용실,경기도 파주시 목동동
1589540,지에스(GS)25 세류하이퍼(상품권),경기도 수원시 권선구 세류동
1589599,커피에반하다 화정역점,경기도 고양시 덕양구 화정동
1589784,ENGLISH ROSE,인천광역시 연수구 송도동
1589932,모도리보쌈족발나주혁신점,전라남도 나주시 빛가람동
1590023,퐁당퐁당 아이스크림 할인점,서울특별시 노원구 월계동
1590080,충북고추상회,서울특별시 성북구 장위동
1590089,충남예산보리밥집,경상남도 김해시 진영읍 여래리
1590472,거북이이사(울산익스프레스),울산광역시 울주군 언양읍 동부리
1590544,구성농업협동조합마북지점,경기도 용인시 기흥구 마북동
1590569,베리디저트,인천광역시 계양구 서운동
1590583,디스커넥트,부산광역시 남구 대연동
1590640,스페인쌀롱,서울특별시 송파구 문정동
1590651,엠어린이실용음악학원,경상북도 영천시 망정동
1590776,응응스크르 김포예가점,경기도 김포시 장기동
1590813,다락방장난감박스,부산광역시 동구 초량동
1590853,포천회관,경기도 부천시 중동
1590871,민우숯불장어나라,경상북도 안동시 옥동
1591199,코리아 태권스쿨,인천광역시 미추홀구 관교동
1591210,삼보상사 주식회사,경기도 광주시 장지동
1591258,무창포어촌체험휴양마을,충청남도 보령시 웅천읍 관당리
1591330,(주)이랜드이츠,서울특별시 중구 순화동
1591429,루미 쿠킹스튜디오,경기도 용인시 기흥구 농서동
1591645,파차이(facai),서울특별시 서대문구 대현동
1591668,청주영재원,충청북도 청주시 흥덕구 봉명동
1591686,정미,경상남도 창원시 마산회원구 양덕동
1591726,부산청과 중도매인 175번,부산광역시 사상구 엄궁동
1591771,쿨즈영어교습소,서울특별시 강동구 길동
1591974,무등산버섯,광주광역시 동구 운림동
1592204,유월초밥,서울특별시 은평구 갈현동
1592428,대아산업(주),인천광역시 계양구 계산동
1592693,당진중화반점,충청남도 당진시 우두동
1592738,카페.찬란,경기도 광명시 일직동
1592788,부평 챕터원커피 본점,인천광역시 부평구 부개동
1592855,(주)바로네트웍스 인천지점,인천광역시 중구 중산동
1592985,송사부수제쌀고로케이마트칠성점,대구광역시 북구 칠성동2가
1593013,훔쳐온제주도새기,충청남도 아산시 탕정면 명암리
1593046,티엔지레저주식회사,충청남도 공주시 반포면 학봉리
1593147,GS25 창동소망점,서울특별시 도봉구 창동
1593189,왕손피자,서울특별시 도봉구 쌍문동
1593218,비상,충청북도 청주시 청원구 내덕동
1593393,레트로,광주광역시 서구 풍암동
1593436,(주)해움,서울특별시 강남구 역삼동
1593521,벙커당구장,경기도 고양시 일산동구 중산동
1593571,띵동 아이스크림 할인점 양주백석복지점,경기도 양주시 백석읍 가업리
1593757,카페1리터신안점,경상남도 진주시 신안동
1593820,옛날전집,경기도 안양시 동안구 호계동
1593849,송추반찬,경기도 의정부시 의정부동
1593966,미스터Q당구장,제주특별자치도 서귀포시 서귀동
1594059,진도야족발보쌈한남대점,대전광역시 대덕구 중리동
1594114,삼육이발관,광주광역시 서구 풍암동
1594177,레드트리,대전광역시 유성구 봉명동
1594221,양정마을고사리,경상북도 영덕군 영덕읍 매정리
1594266,카페999,광주광역시 남구 봉선동
1594276,설화공방,부산광역시 북구 만덕동
1594332,노무법인 의연,서울특별시 은평구 녹번동
1594378,썬플라워,서울특별시 강서구 화곡동
1594410,에벤에셀수학,전라북도 익산시 영등동
1594616,유창지하 117호,서울특별시 금천구 독산동
1594769,한주BMC,인천광역시 동구 송림동
1594772,더쉐프코리아 고대지점,경기도 안산시 단원구 고잔동
1594817,에스와이 디자인 컴퍼니,서울특별시 종로구 재동
1594873,셀프스튜디오 로그,경기도 오산시 세교동
1594981,도회푸드,서울특별시 중랑구 면목동
1595128,화엄사,부산광역시 동구 초량동
1595129,(주)에이치앤에이치서비스,경기도 오산시 고현동
1595172,아림엔지니어링,인천광역시 부평구 청천동
1595208,에스엠 홈닥터,경기도 남양주시 화도읍 녹촌리
1595269,또요리치,경상남도 양산시 주남동
1595308,자연뷰티,경기도 평택시 이충동
1595342,진보김밥분식,경상북도 청송군 진보면 진안리
1595393,？(오ㄲ 5ㄲ ㅇㄲ),경상남도 김해시 삼정동
1595454,신구멍가게24 동탄2호점,경기도 화성시 장지동
1595514,헤어플레이어,경기도 광주시 오포읍 고산리
1595588,반달제빵소,서울특별시 동대문구 장안동
1595658,수암팜텍,충청북도 괴산군 괴산읍 서부리
1595816,제이(J)마트,인천광역시 미추홀구
1595929,르그랑샤리오신관,강원도 홍천군 서면 팔봉리
1596100,수유리우동 가정루원시티점,인천광역시 서구 가정동
1596257,일동농장 은하 플라워,광주광역시 북구 삼각동
1596351,공구월드,경기도 고양시 덕양구 주교동
1596647,리앤업컴퍼니,서울특별시 용산구 한남동
1596663,소극장펍,서울특별시 서초구 서초동
1596684,쁘띠러블리,강원도 횡성군 공근면 초원리
1596769,모퉁이 떡볶이,경기도 부천시 소사동
1596801,개성손만두 문산점,경기도 파주시 문산읍 당동리
1596956,뜨끈이뼈다구탕,전라북도 익산시 마동
1596963,샘터라이브,광주광역시 서구 화정동
1597123,진안양봉원,전라북도 진안군 진안읍 운산리
1597133,파파도나스 분당수내역점,경기도 성남시 분당구 수내동
1597144,전라북도 혁신지구 네네치킨,전라북도 완주군 이서면 갈산리
1597251,부안미용실,전라북도 부안군 부안읍 서외리
1597285,봄마음트라우마힐링센터,서울특별시 서초구 서초동
1597377,늘처음처럼시골생막창본점,경상북도 구미시 오태동
1597544,궁민속촌,충청북도 충주시 주덕읍 신양리
1597551,꾸기꾸기커피테이크아웃,경기도 시흥시 정왕동
1597640,와이제이 산업 주식회사,경기도 파주시 탄현면 금승리
1597697,진흥당,서울특별시 구로구 구로동
1598298,차품집,서울특별시 용산구 한강로3가
1598367,골프존수성캐슬점,대구광역시 수성구 수성동4가
1598428,공주칼국수쭈꾸미구이 문지점,대전광역시 유성구 문지동
1598567,우월,강원도 속초시 교동
1598568,봉구스밥버거 앤 텐더크래커 부산외대점,부산광역시 금정구 남산동
1598579,아트클래식학원,경기도 고양시 일산동구 중산동
1598604,비오비(BOB)헤어살롱,광주광역시 광산구 운남동
1598609,아비꼬 오리역CGV스퀘어점,경기도 성남시 분당구 구미동
1598735,초록마을창원유니시티점,경상남도 창원시 의창구 중동
1598746,아이스크림 트럭 다정점,세종특별자치시 다정동
1598770,브이알온,경상북도 포항시 북구 남빈동
1598801,해화참치,경기도 수원시 팔달구 인계동
1598843,에스에이치24(SH24),전라북도 전주시 완산구 효자동2가
1599110,노리펀센터,인천광역시 연수구 연수동
1599137,보백관,대구광역시 달서구 상인동
1599425,영포화로 영통,경기도 수원시 영통구 영통동
1599432,지에스(GS)25 왕산빌리지점(상품권),경기도 용인시 처인구 모현읍 왕산리
1599770,지에스(GS)25 사당본점,서울특별시 동작구
1599816,하누와양,경기도 용인시 처인구 양지면 제일리
1599835,유에스피,경기도 화성시 영천동
1599884,크린업24 주안점,인천광역시 미추홀구 주안동
1600411,캐드아이티코리아 주식회사,서울특별시 금천구 가산동
1600445,신일씽크상사,울산광역시 남구 신정동
1600547,청계기물상회,경상남도 합천군 초계면 유하리
1600731,미스터향,서울특별시 강남구 역삼동
1600894,오토카페(AUTO CAFE),대전광역시 동구 대동
1600955,세븐일레븐 신설진흥점,서울특별시 동대문구 신설동
1601110,다나,충청북도 증평군 증평읍 신동리
1601151,유유기정,서울특별시 종로구 신영동
1601161,한천골,경상북도 구미시 옥계동
1601185,오,경상북도 포항시 남구 오천읍 원리
1601270,장평한식뷔페,전라남도 장흥군 장평면 양촌리
1601489,분식클라쓰,경기도 양주시 장흥면 일영리
1601649,감성더함미술교습소,경상북도 구미시 고아읍 문성리
1601834,라비맥주,부산광역시 북구 화명동
1601969,유대감막전,충청남도 보령시 동대동
1602141,씨유(CU) 현대남대구IC셀프점,대구광역시 달서구 월성동
1602386,주식회사서광주센타,광주광역시 서구 쌍촌동
1602538,금성아이피,서울특별시 강남구 개포동
1602581,마음을담아,경상북도 영주시 가흥동
1602734,세계점방,전라북도 군산시 지곡동
1602738,(주)웰니스,경기도 안양시 동안구 평촌동
1602760,케이씨환경서비스(주)전주사업부,전라북도 전주시 덕진구 여의동
1602767,스시맨&파스타우먼,서울특별시 송파구 삼전동
1602814,응응스크르 나주 대호점,전라남도 나주시 대호동
1602904,평촌2호횟집,경기도 안양시 동안구 평촌동
1603045,소오비 모터스,경상남도 거제시 연초면 오비리
1603190,문화비_SK스토아,서울특별시 구로구 구로동
1603200,보담모바일,경기도 양평군 양평읍 양근리
1603346,카페라붐,전라북도 정읍시 송산동
1603508,과일캠프,경상북도 포항시 북구 송라면 광천리
1603620,지에스25 시흥신천점,경기도 시흥시 신천동
1603632,씨유 후니드IBK기업명동점,서울특별시 송파구 가락동
1603762,토핑스 화정점,경기도 고양시 덕양구 화정동
1603934,홍익에어컨,경기도 안성시 금광면 신양복리
1604045,비어and당구장,서울특별시 마포구 마포동
1604125,뵈뵈컬러 헤어,서울특별시 송파구 석촌동
1604160,화목뜰,강원도 원주시 봉산동
1604289,블루오션 편의점,인천광역시 연수구 송도동
1604312,바른밀면and바른대게,인천광역시 남동구 만수동
1604397,KT앤홈플러스,대구광역시 수성구 시지동
1604455,주식회사 에어젠,인천광역시 남동구 만수동
1604611,홍화뷰티라인,충청남도 천안시 동남구 신부동
1604824,김앤장 모터스,인천광역시 계양구 작전동
1604831,카페비손,충청북도 단양군 단양읍 도전리
1605133,맥케이슨 경주점,경상북도 경주시 천북면 모아리
1605186,짱 인테리어,인천광역시 계양구 동양동
1605229,집으로낙곱새 마산합포구점,경상남도 창원시 마산합포구 월남동3가
1605287,헬렌 에스테틱,경기도 의정부시 민락동
1605305,다본다몰 주식회사,서울특별시 강남구 삼성동
1605391,예미안 안경원,부산광역시 북구 화명동
1605400,예찬오리,경상남도 양산시 소주동
1605525,케이명품(K명품),충청북도 청주시 상당구 남주동
1605539,홍담동 홍게우동집,서울특별시 강남구 삼성동
1605541,예림중국어교습소,서울특별시 구로구 구로동
1605639,로아앤무드,경기도 포천시 이동면 노곡리
1605669,버터앤슈가(Butter N Sugar),경기도 의왕시 오전동
1605712,플랫브레드,인천광역시 계양구 계산동
1605779,아라리요,인천광역시 연수구 연수동
1605784,오에이치(oh),경상남도 거제시 장평동
1605830,담포차앤펍,전라북도 익산시 신동
1605983,대가민박,경상남도 거제시 장목면 시방리
1606109,홍옌포차,경기도 평택시 신장동
1606165,군위축산업협동조합,경상북도 군위군 군위읍 동부리
1606175,한신즉석우동,경기도 고양시 일산동구 장항동
1606265,오뚜기소머리국밥분식,경상남도 사천시 송포동
1606331,웅이만물,전라남도 순천시 남정동
1606863,레노마보령점,충청남도 보령시 대천동
1606864,화난할매고기(본점),경상남도 거제시 아주동
1606932,G 농산물직판장,경기도 여주시 대신면 가산리
1607022,엑스프레스마트,경기도 양주시 광적면 가납리
1607114,아우네해물아구찜,경기도 수원시 권선구 금곡동
1607137,제이디영어학원,경기도 용인시 처인구 남사면 아곡리
1607200,국수나무은행점,경기도 시흥시 은행동
1607255,넥스트PC,부산광역시 연제구 거제동
1607273,남경컴퍼니,경상북도 포항시 북구 대흥동
1607353,별보리맛보리,울산광역시 울주군 범서읍 망성리
1607416,소로차실,서울특별시 강남구 청담동
1607437,블룸미메이킷,경기도 부천시 심곡동
1607497,윙스카이 항공승무원학원,광주광역시 동구 대의동
1607503,한옥집 김치찜 GFC몰점,서울특별시 강남구 역삼동
1607600,리드인삼가초점,경기도 용인시 처인구 삼가동
1607603,오르새 피자(홍대점),서울특별시 마포구 서교동
1607893,뉴니스,대구광역시 수성구 수성동4가
1607919,일구육일 평월,충청남도 서산시 동문동
1608010,띵동아이스크림할인점양주덕계점,경기도 양주시 덕계동
1608167,개인택시57바4774,경기도 화성시 병점동
1608237,쭈꾸미도사,광주광역시 동구 금동
1608278,가마치통닭 광주시청점,경기도 광주시
1608279,파워튜브코리아,서울특별시 금천구 시흥동
1608475,나산 가족상담연구소,서울특별시 송파구 방이동
1608583,홍가미방,부산광역시 연제구 연산동
1608597,디자인유로인테리어,서울특별시 강남구 논현동
1608756,가구명가,서울특별시 성북구 동선동5가
1608909,매직손세차스팀,경상북도 칠곡군 북삼읍 인평리
1609038,금화왕돈까스중산점,경기도 고양시 일산동구 중산동
1609052,짜요and불불이족발 양주백석점,경기도 양주시 백석읍 복지리
1609104,진성티앤스타,부산광역시 강서구 명지동
1609161,신토불이집,경기도 광주시 퇴촌면 오리
1609172,곱분이곱창진접오남점,경기도 남양주시 진접읍 금곡리
1609217,팔팔광고,경상북도 경산시 중방동
1609335,열린창고스크래치가구,경기도 용인시 처인구 유방동
1609353,압구정와인마켓,서울특별시 강남구 압구정동
1609483,이오두막,충청북도 영동군 상촌면 고자리
1609530,구알쏭달쏭맛집,서울특별시 동대문구 이문동
1609850,드림프라자,경기도 화성시 반송동
1609952,에스에이치(SH)모터스,울산광역시 동구 화정동
1610043,대박&마리,강원도 원주시 명륜동
1610173,성주컴퍼니,경기도 시흥시 조남동
1610279,대전타투잘하는곳 피아타투,대전광역시 유성구 봉명동
1610320,지혜마트,경기도 양주시 옥정동
1610492,퐁당,경상남도 산청군 산청읍 내리
1610515,경성해물짬뽕(본오점),경기도 안산시 상록구 본오동
1610522,(주)강한친구들,경기도 용인시 기흥구 중동
1610604,주식회사 벙커,경기도 용인시 기흥구 영덕1동
1610626,산성큰,부산광역시 북구 구포동
1610768,에코다이버스 서울,서울특별시 강동구 성내동
1610776,랑그미,경기도 성남시 중원구 상대원동
1610835,딴딴이옷장,전라남도 순천시 풍덕동
1610861,현대사우나,서울특별시 동대문구 청량리동
1610974,울진터미널 수하물취급소,경상북도 울진군 울진읍 읍내리
1611079,주식회사트리거트레이딩,서울특별시 종로구 창신동
1611081,버디버디골프,전라남도 순천시 연향동
1611120,금포해물촌,인천광역시 서구 청라동
1611160,핸드(HAND),강원도 춘천시 효자동
1611183,젤아름다워,경기도 파주시 와동동
1611188,지에스25 해남현산점,전라남도 해남군 현산면 일평리
1611508,더약손Hygge,경기도 화성시 반송동
1611677,(주)한국문화서비스,서울특별시 서초구 반포동
1611702,쌍용2호,충청남도 당진시 석문면 장고항리
1611712,계룡 삼계탕,대전광역시 유성구 원내동
1611733,주식회사 아이비,경기도 시흥시 정왕동
1611820,예담한식부페,경기도 평택시 도일동
1612267,하이웨이 빈티지,서울특별시 종로구 명륜4가
1612384,(주) 명륜당지점 피자쿠치나 삼전역점,서울특별시 송파구 삼전동
1612508,오엠티메디칼,경기도 고양시 일산동구 마두동
1612627,세광테크,경기도 수원시 권선구 평동
1612636,포레스토,대구광역시 수성구 지산동
1612736,그레이스 잉글리쉬,경기도 안양시 동안구 관양동
1612767,해마루밸리 주식회사,경상북도 구미시 구포동
1612821,(주)도시공영,경기도 안산시 상록구 사동
1612850,아이리스뜨개방,경상남도 통영시 무전동
1612898,패스트레인,경기도 성남시 중원구 상대원동
1612921,100 불고기 양념구이,충청남도 당진시 읍내동
1612958,도큐먼트,경상남도 창원시 마산회원구 양덕동
1613001,미미네일터(MIMI NAILTER),서울특별시 마포구 서교동
1613014,락ROCK,충청북도 진천군 진천읍 읍내리
1613078,지에스25 안양보라점(상품권),경기도 안양시 만안구 안양동
1613218,에스라인승마클럽,충청북도 청주시 서원구 현도면 중척리
1613243,ETOILE,서울특별시 마포구 연남동
1613289,아뜰리에 30+ (Atelier 30+),인천광역시 남동구 만수동
1613337,안포선오리대감,경상북도 안동시 정상동
1613351,GS25 배산에코르점,전라북도 익산시 모현동1가
1613380,그놈커피,경상남도 김해시 관동동
1613387,아일랜드피씨(PC),경상남도 밀양시 가곡동
1613558,(주)포르코로쏘,서울특별시 종로구 동숭동
1613649,식당3선,충청남도 계룡시 엄사면 엄사리
1614259,지에스25 민락행운,경기도 의정부시 낙양동
1614305,집앞. 술집,울산광역시 북구 명촌동
1614416,흥부한과양양점,강원도 양양군 강현면 정암리
1614490,들꽃내음농장,경상북도 예천군 개포면 동송리
1614515,일성능수교실,충청남도 천안시 서북구 쌍용동
1614541,카페던바우,대전광역시 대덕구 덕암동
1614560,김혜영의 소담젓갈,경기도 광명시 광명동
1614716,오늘도 무사히,서울특별시 동대문구 회기동
1614760,구이랑 쌈밥,경상북도 안동시 정하동
1614770,(주)욕지수산,부산광역시 중구 남포동5가
1614778,법무사법인 한택,경기도 안양시 동안구 비산동
1614782,신비여행사,경상북도 울릉군 울릉읍 도동리
1614816,올레해물포차,서울특별시 양천구 신월동
1614828,꿈의대장간,충청북도 청주시 상당구 가덕면 상대리
1614829,무봉리토종순대국 도암점,경기도 이천시 신둔면 도암리
1614838,성신OA,경기도 구리시 교문동
1614966,우주패션,경기도 김포시 대곶면 초원지리
1615009,연산식품,부산광역시 연제구 연산동
1615037,시골,경상북도 포항시 남구 해도동
1615123,꿈꾸는 다락방,대구광역시 수성구 범물동
1615252,이차돌 안산라성점,경기도 안산시 단원구 원곡동
1615283,컬러에미치다,경기도 화성시 진안동
1615357,홍주 포항물회,부산광역시 사하구 장림동
1615403,경산우미린식당,경상북도 경산시 하양읍 서사리
1615409,광양익스프레스,전라남도 광양시 중동
1615523,한샘키친 다민대리점,대구광역시 남구 이천동
1615563,준보택시,인천광역시 미추홀구 학익동
1615654,디씨탑(DC TOP),서울특별시 양천구 신정동
1615764,엔티브이노니코리아,경기도 용인시 처인구 김량장동
1615887,지에스GS25 인천남동로점,인천광역시 남동구 구월동
1615967,뷰티 인사이드,경기도 구리시 갈매동
1616040,라모르 사랑을 담아,충청남도 천안시 서북구 불당동
1616046,리프린트,충청남도 서산시 읍내동
1616299,금화왕돈까스구로디지털점,서울특별시 구로구 구로동
1616329,황금손가락삼화점,제주특별자치도 제주시 도련일동
1616408,70929960,강원도 원주시 단구동
1616415,동문로제이영어교습소,경기도 화성시 봉담읍 상리
1616446,아마노코리아(주) 메인탑프라자,서울특별시 영등포구 양평동3가
1616562,이엑스 피씨(EX PC) 율곡점,경상북도 김천시 율곡동
1616572,오딧세이데이드림,충청북도 청주시 상당구 수동
1616574,주식회사 파란,제주특별자치도 제주시 해안동
1616618,죽나라,전라남도 목포시 용당동
1616640,식사되는포차,경상북도 포항시 북구 두호동
1616694,서초ABA,서울특별시 서초구 서초동
1616726,찔레꽃향기,부산광역시 연제구 거제동
1616774,비스트로피자광주1호점,경기도 광주시 탄벌동
1616812,곳간채한우농가,강원도 원주시 무실동
1616815,하츠코이스시,충청북도 충주시 교현동
1616836,꿀스커피 일산차병원점,경기도 고양시 일산동구 장항동
1616857,주식회사 경북네오메딕,경상북도 경산시 사동
1616982,동탑,경기도 포천시 가산면 가산리
1617003,씨엠체대입시,충청남도 아산시 모종동
1617049,탑팀 스카이(TOP TEAM SKY),경기도 광주시 오포읍 문형리
1617092,에스틱건설,경상남도 창원시 성산구 중앙동
1617115,웰빙텔공덕동점,서울특별시 마포구 공덕동
1617140,스카이스포츠,서울특별시 강동구 암사동
1617145,작두산양봉,충청북도 청주시 상당구 문의면 남계리
1617226,또또와 아이스크림 할인점,강원도 춘천시 동내면 거두리
1617323,클랑,서울특별시 송파구 오금동
1617442,프링스 타이어 포항총판,경상북도 포항시 남구 구룡포읍 구룡포리
1617480,코어 잉글리쉬,제주특별자치도 제주시 노형동
1617666,우현시스테크,부산광역시 기장군 철마면 안평리
1617672,오빠장어,경기도 성남시 중원구 성남동
1617812,고봉삼계탕 분당지점,경기도 성남시 분당구 서현동
1617851,쌍곡 맛집,충청북도 괴산군 칠성면 쌍곡리
1617939,유로코피자연천점,경기도 연천군 연천읍 현가리
1617987,선셋커피스탠드,제주특별자치도 제주시
1618078,서전국 영어 교습소,전라남도 완도군 완도읍 가용리
1618139,PICKME PICKME 아이스크림,강원도 홍천군 남면 양덕원리
1618142,아트스페이스,서울특별시 강서구 등촌동
1618151,물만난돼지상남점,경상남도 창원시 성산구 상남동
1618583,롯데리아 롯데마트 당진점,충청남도 당진시 원당동
1618606,투썸플레이스시흥시청점,경기도 시흥시 장현동
1618639,동아방송제주총국,제주특별자치도 제주시 삼도이동
1618764,더다함감자탕 순대 율하점,경상남도 김해시 관동동
1618787,취향분식,전라북도 군산시 비응도동
1618821,뷰티 메이드 (beauty made),강원도 강릉시 노암동
