store_no,store_nm,addr
1434178,준포토그래피,서울특별시 강남구 신사동
1434210,버텍스스팀 당진점,충청남도 당진시 당진3동
1434298,지에스(GS)25 성내베스트(상품권),서울특별시 강동구 성내2동
1434415,시드누아 속초점,강원도 속초시
1434535,국가대표 아구찜앤알곤이찜 김포점,경기도 김포시 장기동
1434540,옐로우시티 서비스,전라남도 장성군 장성읍
1434634,홍검사,경기도 성남시 수정구 고등동
1434813,정정아식당(구월아시아드점),인천광역시 남동구 구월1동
1434825,주식회사 오픈박스익산,전라북도 익산시 삼성동
1434826,서울오징어,경상북도 포항시 남구 오천읍 세계리
1434983,아라리노래마당,강원도 정선군 신동읍
1434993,앤써전자담배,서울특별시 광진구 화양동
1435537,익산산업,경기도 양주시 양주1동
1435728,웅덴탈,경기도 수원시 권선구 당수동
1435735,변영희,경기도 수원시 영통구 원천동
1435958,술땡기는 날 갈비가 좋아,충청북도 옥천군 옥천읍
1436003,한옥집김치찜이마트용인점,경기도 용인시 처인구 역북동
1436026,순이점빵,부산광역시 금정구 남산동
1436029,대덕종합설비,충청북도 제천시 청전동
1436295,도서공연(ARS)_효성에프엠에스_1,서울특별시 강남구 수서동
1436346,찐색포차,대구광역시 달성군 다사읍
1436504,교촌치킨 영등포역점,서울특별시 영등포구 영등포동
1436660,동우,강원도 춘천시 교동
1436909,한국응급수상안전협회,전라북도 군산시 흥남동
1436952,씨유(CU) 덕구온천점 (주)호텔 덕구 온천,경상북도 울진군 북면
1436966,넝쿨째 오이소박이냉국수,경기도 광주시 경안동
1437084,돈72,경기도 안양시 동안구 평촌동
1437092,홍미애푸드 주식회사,부산광역시 강서구 명지1동
1437130,(주)비앤트리,경기도 하남시 풍산동
1437204,테라비어 (terrabeer),경상북도 경주시 동천동
1437426,디톡스미,강원도 춘천시 후평3동
1437483,법무사 김승준,전라북도 정읍시 수성동
1437675,이레탕정점,충청남도 아산시 탕정면
1437678,한상치킨 부천본1호점,경기도 부천시 중동
1437808,씨카페 제주롯데시티호텔점,서울특별시 용산구 남영동
1437847,올드타임,경기도 안성시 공도읍
1437894,타임유 스터디카페 분당정자점,경기도 성남시 분당구 정자동
1438015,커튼마루,전라북도 익산시 오산면
1438070,여수댁 간장과양념게장,세종특별자치시
1438167,연구비(키인)_모빌_4,서울특별시 중구 소공동
1438265,마싣는한상,전라북도 전주시 완산구 효자동3가
1438368,김소현헤어,경상북도 포항시 북구 창포동
1438392,고성(賈誠),대구광역시 북구 고성동
1438400,포항난집,경상북도 포항시 남구 해도동
1438462,세주철물,경기도 평택시 용이동
1438610,맛있는딜리버리 관저점,대전광역시 서구 관저2동
1438655,투모아랭호프,광주광역시 서구 금호1동
1438731,크로바펜션,인천광역시 강화군 길상면
1438785,김포반영구샤네일,경기도 김포시 김포본동
1439555,대흥,충청남도 서산시 대산읍
1439639,하수구뚫음변기막힘고압세척,서울특별시 서대문구 남가좌1동
1439794,농업회사법인 주식회사 더 부농,경상남도 의령군 의령읍
1439912,주식회사 상담사그룹서로오롯,서울특별시 마포구 합정동
1439942,이음배관,경기도 화성시 진안동
1439982,초록밤,경기도 양평군 서종면
1440021,동네카페,경기도 용인시 수지구 성복동
1440032,성원피아노 음악교습소,서울특별시 구로구 구로1동
1440034,경성89,경기도 수원시 영통구 하동
1440067,(주)인어스휘트니스 하남점,경기도 하남시 신장2동
1440117,(유)노블레스,전라북도 익산시 중앙동
1440183,엘(L)인테리어,경상북도 안동시 안기동
1440234,커즈퀸스(CUZQNC),서울특별시 성동구 성수1가1동
1440248,창원그라운디댄스학원,경상남도 창원시 의창구 도계동
1440249,가빈 에스테틱,부산광역시 동구 수정1동
1440260,어깨동무,경기도 여주시 강천면
1440436,영흥공인중개사,강원도 동해시 천곡동
1440493,동해89 대구점,대구광역시 북구 산격3동
1440494,못난이꽈배기 신부점,충청남도 천안시 동남구 신부동
1440585,이안가구,경기도 양주시 은현면
1440708,국어울림학원,서울특별시 송파구 방이1동
1440744,(주) 행복이꽃피는 나무,서울특별시 관악구 서원동
1440870,경인모터스(주),인천광역시 서구 오류왕길동
1441020,원유로스페셜티 양산어곡점,경상남도 양산시 강서동
1441039,엘지에어,서울특별시 송파구 삼전동
1441135,눈이빛나는안경콘텍트,충청북도 충주시 호암.직동
1441136,쉼표,경기도 안산시 단원구 고잔동
1441338,오케이 공인중개사사무소,인천광역시 남동구 구월2동
1441347,달꼼탕슈(문덕점),경상북도 포항시 남구 오천읍 원리
1441361,태영상사,대구광역시 북구 산격3동
1441376,복권명방,경상북도 울진군 후포면
1441606,와인앤모어 동탄카림점,경기도 화성시 동탄4동
1441629,오봉집,서울특별시 강서구 가양1동
1441698,만수르유통,서울특별시 마포구 합정동
1441702,(주)와이엠케이에프앤비의지점(숙공),서울특별시 동작구 흑석동
1441924,유달커피,전라남도 목포시 이로동
1441997,역촌소불고기,서울특별시 은평구 역촌동
1442106,엔젤아이스크림 화명점,부산광역시 북구 화명1동
1442116,쥬쥬퍼피,경기도 수원시 영통구 원천동
1442157,씨유(CU) 씨유현대행운점,서울특별시 송파구 오금동
1442287,세븐일레븐 부산구포선경점,부산광역시 북구 구포3동
1442302,여기인가,서울특별시 종로구 청운효자동
1442304,아워스터디학원,서울특별시 강남구 대치2동
1442442,수상한뼈찜엔감자탕,인천광역시 미추홀구 도화2.3동
1442445,한양단체복,서울특별시 중구 을지로동
1442497,파온스크린골프연습장,강원도 속초시 노학동
1442706,진수곱창 혁신점,전라북도 완주군 이서면
1442802,책나무연경독서학원,대구광역시 북구 무태조야동
1442861,JBmotors(제이비모터스),경상북도 경산시 압량읍
1443008,샵예쁜머리,서울특별시 도봉구 방학2동
1443009,호봉찌개집,서울특별시 금천구 시흥4동
1443097,이마트24 R연수소망점,인천광역시 연수구 연수1동
1443138,유한회사 봄내주류,강원도 춘천시 근화동
1443204,클래시헤어(CLASSY HAIR),경기도 부천시 신중동
1443213,요조스타,광주광역시 서구 상무1동
1443263,픽미픽미아이스 해운대중동점,부산광역시 해운대구 중1동
1443274,참숯돼지갈비소갈비살,서울특별시 서대문구 남가좌2동
1443357,족발야시장 의정부역점,경기도 의정부시 의정부1동
1443565,아이러브핏(응응스크르 광주효천점),광주광역시 광산구 월곡2동
1443676,찐이샵,서울특별시 동작구 상도4동
1443681,제주양푼이막창,경기도 화성시 동탄6동
1443724,더스프링앞산,대구광역시 남구 대명9동
1443834,이사벨라영어교습소,인천광역시 남동구 구월2동
1443893,이마트24 뉴마곡747점,서울특별시 강서구 발산1동
1444005,퀸(QUEEN),제주특별자치도 제주시 연동
1444051,팍차이나시청점,제주특별자치도 제주시 이도2동
1444365,에이치투(H2)노래연습장,경기도 의정부시 흥선동
1444823,호호네미니호텔,제주특별자치도 제주시 삼도2동
1444900,1% 스터디카페 신곡점,경기도 의정부시 신곡1동
1444925,후레쉬에그,서울특별시 서초구 양재2동
1445036,명곡낙원떡집,대구광역시 달성군 화원읍
1445064,마블 가라오케,서울특별시 강서구 가양1동
1445111,49짜장,충청북도 제천시 영서동
1445147,언덕위에 피아노,경기도 구리시 수택2동
1445231,하남미라지퍼니처(주),경기도 하남시 풍산동
1445269,또래오래 신창점,광주광역시 광산구 신가동
1445275,메가엠지씨커피 도림점,서울특별시 영등포구
1445335,빨간펜수학의달인반석수학교습소,대전광역시 유성구 노은3동
1445381,다한수학,서울특별시 송파구 잠실6동
1445459,망원동티라미수 춘천온의롯데마트점,강원도 춘천시 강남동
1445610,누들보쌈배달만족능곡점,경기도 시흥시 능곡동
1446071,농업회사법인 태건주식회사,경기도 이천시 증포동
1446171,씨유(CU)송도포스코1호점,인천광역시 연수구 송도1동
1446338,피자파는집 잠실점,서울특별시 송파구 삼전동
1446357,씨알티 연구소,대구광역시 동구 안심3.4동
1446380,공인중개사협회_4,서울특별시 강남구 수서동
1446479,거영엔텍,광주광역시 서구 서창동
1446576,뿅카는생막창사천점,충청북도 청주시 청원구 사천동
1446722,픽미픽미 해운대점,부산광역시 해운대구 좌2동
1446801,평화육남매푸드,대구광역시 북구 칠성동
1446845,디딤디자인,인천광역시 계양구 계산1동
1447304,전소현,세종특별자치시 조치원읍
1447309,놀부상회,전라북도 정읍시 시기동
1447347,엠에이치 샵(MH샵),경기도 부천시 중동
1447379,옛고향,전라남도 여수시 소라면
1447473,에이스북앤스터디카페,서울특별시 서대문구 북가좌2동
1447509,몬스터부대집,서울특별시 마포구 상암동
1447557,유씨케이(UCK),서울특별시 동작구 사당3동
1447562,무지개맥주거창점,경상남도 거창군 거창읍
1447631,건영민속과자,경기도 부천시 대산동
1447662,릴리프랩,경기도 수원시 팔달구 인계동
1447718,진아트센터,경기도 수원시 영통구 매탄동
1447732,위도 자율 방범대,전라북도 부안군 위도면
1447734,나이수 카샵,경기도 광명시 학온동
1447803,황제복어,대구광역시 북구 동천동
1447889,사천불탄,경상남도 사천시 사천읍
1447957,거제옥포 요양보호사교육원,경상남도 거제시 옥포2동
1448109,빈야드,경상남도 진주시 평거동
1448285,나인엑스(9X),대전광역시 유성구 노은1동
1448316,한옥에서 좋은날,전라남도 담양군 창평면
1448366,노(NO)선티비설치,경기도 의정부시 송산3동
1448405,대양붉운대게,강원도 속초시 금호동
1448412,광주항아리보쌈,광주광역시 서구 치평동
1448486,1인용피자 광교상현점,경기도 수원시 영통구 하동
1448910,(주)위너디엔시 (더벤티 청주동남지구점),충청북도 청주시 상당구 용암동
1448940,푸른마음,경기도 남양주시 금곡동
1448945,한결축산 평릉점,강원도 동해시 천곡동
1449279,응응스크르 포천 군내점,경기도 포천시 군내면
1449285,늘이네,경기도 파주시 운정1동
1449441,송바람행복푸드,경상남도 남해군 미조면
1449551,이모꼬모,서울특별시 양천구 목1동
1449587,대봉찜닭,경기도 고양시 일산동구 백석동
1449627,사시미가and부산기장산꼼장어,충청북도 충주시 연수동
1449648,제주여행센터,제주특별자치도 제주시 노형동
1449650,쭈노치킨가게호평점,경기도 남양주시 호평동
1449689,탑토스트,서울특별시 강남구 논현1동
1449822,으뜸50안경(구의광장점),서울특별시 광진구 구의3동
1449886,반달커피 수원정자점,경기도 수원시 장안구 정자동
1449998,파크2.6,부산광역시 북구 화명2동
1450087,뚜레쥬르 용인파머스마켓점,경기도 용인시 처인구 김량장동
1450106,그린하우스 리싸이클,인천광역시 계양구 효성2동
1450281,박소현에스테틱,경기도 김포시 운양동
1450289,불스떡볶이 하남신장덕풍점,경기도 하남시 신장1동
1450354,주식회사 케이상사,경기도 고양시 일산동구 장항동
1450417,주식회사 보원개발,서울특별시 금천구 독산1동
1450453,권우경헤어,대구광역시 수성구 고산3동
1450509,네네치킨 해도송도점,경상북도 포항시 남구 해도동
1450527,동탄두리이비인후과의원,경기도 화성시 동탄7동
1450588,호화(虎火),서울특별시 강남구 압구정동
1450622,한국화학융합시험연구원전북지원,전라북도 전주시 덕진구 팔복동1가
1450683,명재국영어학원,경기도 광명시 철산3동
1450724,포내 갯벌체험장,인천광역시 중구 용유동
1450739,리앤,경기도 화성시 동탄6동
1450760,오라회식당,전라북도 부안군 변산면
1450805,빛가람실버카페,전라남도 나주시 남평읍
1450812,주식회사 이글,세종특별자치시 대평동
1450897,더에이치수학학원,전라북도 전주시 완산구 중화산동2가
1450909,지에스25 서수원자이점(상품권),경기도 수원시 권선구 입북동
1450924,위캔방문운동센터5호,인천광역시 서구 가정1동
1451085,무처볶아,광주광역시 광산구 도산동
1451239,물밑세상,강원도 원주시 문막읍
1451319,투엔아이 안경원,서울특별시 중랑구 망우3동
1451828,둔촌정육점,서울특별시 강동구 성내3동
1451889,홍합대장,대구광역시 달서구 월성1동
1451989,수코,강원도 강릉시 교1동
1452035,JAJU응암점,서울특별시 은평구 응암1동
1452157,랑팡,부산광역시 수영구 남천2동
1452179,노블레스강남,서울특별시 강남구 역삼1동
1452218,(주) 택스 뷰,서울특별시 강남구 역삼1동
1452261,월터워커 세로수길점,서울특별시 강남구 신사동
1452276,가꼬가는커피,경상남도 밀양시 산외면
1452553,소문난밥상 인천계양점,인천광역시 계양구 계산4동
1452647,몽산포하나마트,충청남도 태안군 남면
1452688,대륭코다리찜야간포차,경상남도 함안군 칠원읍
1452796,(주)티에스플러스,경기도 화성시 동탄5동
1453002,주식회사 엠엘씨,부산광역시 강서구 명지1동
1453049,투탑장현우영어학원,충청남도 천안시 서북구 불당동
1453161,디자인 A3,서울특별시 마포구 용강동
1453231,에스케이씨인터내셔날,대구광역시 달서구 성당동
1453258,최승일세무회계사무소,경기도 포천시 소흘읍
1453268,최숙경수학과외,경상남도 거제시 수양동
1453377,홍익스테이크김천점,경상북도 김천시 대곡동
1453417,곧은,인천광역시 강화군 길상면
1453549,더지음코리아,대구광역시 서구 내당1동
1453569,주식회사 엠에스티,경기도 남양주시 수동면
1453611,곰수산종합수산물센타,대전광역시 중구 오류동
1453687,더 예뻐지는 공간,강원도 원주시 단구동
1453763,보스턴 수제버거,인천광역시 강화군 길상면
1453826,수제얼큰순대,충청북도 제천시 영서동
1453884,향휴게마트,제주특별자치도 서귀포시 대정읍
1453916,은하수 세차장,인천광역시 서구 검단동
1453946,씨유(CU)C알펜시아CC호점,강원도 평창군 대관령면
1453947,월빙하우스,부산광역시 사상구 괘법동
1454000,연예인7080라이브,경기도 용인시 수지구 풍덕천동
1454021,허그맘허그인심리상담센터 파주점,경기도 파주시 운정2동
1454136,메가엠지씨커피 영등포구청역점,서울특별시 영등포구 당산1동
1454217,제이에스 (마스타),경상북도 구미시 진미동
1454244,봉오리 대구대천점,대구광역시 달서구 월성1동
1454398,씨스페이스 경주현곡점,경상북도 경주시 현곡면
1454417,치요남치킨 다대점,부산광역시 사하구 다대1동
1454454,네네치킨여서점,전라남도 여수시 여서동
1454650,주식회사유엔아이,울산광역시 남구 달동
1454719,국대 감자탕,경기도 구리시 갈매동
1454796,청년1997,경상남도 양산시 물금읍
1454799,봉평옹심이메밀칼국수불광점,서울특별시 은평구 불광1동
1454915,주식회사 모프컴퍼니,서울특별시 영등포구 신길5동
1454919,통영오리불고기냉면,경상남도 통영시 중앙동
1454993,이엠이코리아울산경남총판,울산광역시 중구 약사동
1455043,꽃 그리고 너,경기도 화성시 동탄5동
1455084,지에스파크24(주)벨솔레오피스텔주차장,서울특별시 송파구 방이2동
1455231,7단지 공부방,경상북도 구미시 인동동
1455284,코원상사,경기도 화성시 비봉면
1455352,카페 봄봄 초지역점,경기도 안산시 단원구 원곡동
1455485,김씨포차2,경기도 안양시 동안구 평촌동
1455543,피자알볼로 식사점,경기도 고양시 일산동구 식사동
1455576,바니편의점,경기도 성남시 중원구 금광동
1455647,하나로숙박,경상남도 산청군 시천면
1455786,쉽게하는다이어트,경기도 안양시 만안구 안양동
1455970,반올림피자샵_인증_1,서울특별시 강남구 도곡1동
1455991,엠제이 오토,인천광역시 중구 연안동
1456069,장가행 눈꽃참치,경기도 수원시 영통구 이의동
1456223,청라행복한 어린이집,인천광역시 서구 청라3동
1456421,정쌤탁구클럽,인천광역시 부평구 갈산2동
1456447,고흐갤러리,대구광역시 동구 효목1동
1456497,메가엠지씨커피사직역점,부산광역시 동래구 사직1동
1456577,시링가 퍼니처(Syringa Furniture),강원도 원주시 지정면
1456630,치사골사호프,대구광역시 북구 읍내동
1456671,조아(JOA)번지핏,대구광역시 달성군 유가읍
1456681,신야텐야윙스버거 포항두호점,경상북도 포항시 북구 두호동
1456693,흔흔랜드,서울특별시 용산구 한남동
1456794,트윈캐스터위탁급식소,인천광역시 남동구 논현고잔동
1456866,주식회사 더큰숲,서울특별시 영등포구 여의동
1457011,한국철거,경상북도 안동시 용상동
1457119,아리 TCA,경기도 성남시 중원구 은행동
1457556,한국저울시스템,경상북도 구미시 원평2동
1457631,탐나종합어시장 보라매역점,서울특별시 영등포구 신길6동
1457765,양화양대창신불당점,충청남도 천안시 서북구 불당동
1457804,한우형님 농축산직판장,광주광역시 남구 효덕동
1457813,신통치킨군산대점,전라북도 군산시 나운3동
1457824,유한회사 다몸,충청남도 부여군 초촌면
1457828,대지종묘사,경기도 의정부시 의정부1동
1458100,탐라산업환경,제주특별자치도 서귀포시 영천동
1458141,알부자집,충청북도 괴산군 괴산읍
1458222,드림올림 학원,충청남도 천안시 서북구 두정동
1458318,카페 그린잇츠(Cafe Green eats),서울특별시 중구 소공동
1458330,포유나(foryoona),광주광역시 북구 운암1동
1458425,청소할래요,경기도 고양시 일산동구 장항동
1458670,명량부대찌개,전라북도 익산시 영등2동
1458733,대한곱창 창원상남점,경상남도 창원시 성산구 상남동
1458795,뚜레쥬르 구미옥계점,경상북도 구미시 양포동
1458836,하남농협 하나로마트,경기도 하남시
1459087,하루엔소쿠 둔촌역점,서울특별시 강동구 성내3동
1459108,제이케이(JK)유통뚜레반강원총판,인천광역시 서구 석남2동
1459328,해양푸드코트,부산광역시 영도구 동삼1동
1459381,한길종합펌프,전라남도 여수시 중앙동
1459490,우뇌교육개발협회,전라남도 여수시 문수동
1459529,인쌩맥주 송도점,인천광역시 연수구 송도3동
1459564,두메호수 밥상,경기도 안성시 죽산면
1459597,미래무역,인천광역시 연수구 옥련1동
1459638,한가네,서울특별시 노원구 상계1동
1459649,린지,서울특별시 은평구 갈현1동
1459678,유가네한우곰탕 중동점,전라남도 광양시 중마동
1459717,씨다이브,강원도 홍천군 홍천읍
1459718,비비큐(BBQ)양산서창점,경상남도 양산시 서창동
1459801,연남어부,서울특별시 마포구 서교동
1459815,짝태 노가리 호프,서울특별시 구로구 고척2동
1460072,주식회사 스마트경매카페,대전광역시 서구 둔산1동
1460158,남빙고경주점,경상북도 경주시 동천동
1460217,소소한 부엌,경기도 안산시 단원구 초지동
1460249,쿼터,울산광역시 북구 농소3동
1460335,터치(TOUCH),제주특별자치도 제주시 연동
1460437,지에스(GS25) S부천운동장역점,경기도 부천시 부천동
1460518,연bar,부산광역시 동래구 사직2동
1460522,란다 플라워웍스,경기도 광주시 오포읍
1460557,씨(C)-채널,경상북도 구미시 선산읍
1460577,주식회사 대신지엘에스,서울특별시 강남구 역삼1동
1460643,모노반,서울특별시 강남구 대치2동
1460740,베네탑,경기도 성남시 분당구 야탑동
1460875,미건아이,부산광역시 해운대구 중1동
1461068,다온스터디카페.다온독서실,경상남도 밀양시 삼문동
1461253,다산놀작마이아트미술학원,경기도 남양주시 다산1동
1461272,울산매곡중산점 작심독서실,울산광역시 북구
1461424,신구멍가게24 파주문산점,경기도 파주시 문산읍
1461635,주식회사 신태양,경상남도 창원시 마산합포구 중앙동1가
1461670,연정기프트,충청북도 청주시 청원구 내덕동
1461697,미아앤에듀어학원,제주특별자치도 서귀포시 대정읍
1461721,수제초밥전문점순수,대전광역시 대덕구 송촌동
1461806,제노피시존,인천광역시 계양구 효성2동
1462006,(주) 드론스테이션,경기도 용인시 처인구 모현읍 갈담리
1462254,(주)아워홈 쿠팡물류인천4센터점,인천광역시 서구 오류왕길동
1462299,놀자컴퍼니(NOLJA COMPANY),경기도 부천시 중동
1462593,카페8월(cafe8月),서울특별시 서초구 반포1동
1462656,대성출입문,경기도 하남시 감북동
1462737,(주) 큐엔씨 24,경기도 안산시 단원구 초지동
1462746,병동종합공구 볼트,경상남도 김해시 한림면
1462901,남문떡볶이 개신가경점,충청북도 청주시 서원구 개신동
1462904,찐돈까스and우동,대구광역시 달성군 유가읍
1462950,천사대교횟집,전라남도 신안군 암태면
1463020,이태원샐러드,서울특별시 동작구 흑석동
1463029,스시야바푸,울산광역시 남구 야음장생포동
1463081,도솔합기도,전라남도 광양시 광양읍
1463144,담을,경기도 고양시 일산동구 중산동
1463191,도월공방,충청북도 청주시 청원구 오창읍 석우리
1463229,윙글즈영어교습소,부산광역시 금정구 장전2동
1463316,오빠야 커피,경상북도 경주시 중부동
1463329,장수건강나라,전라북도 장수군 장수읍
1463440,호지보보미트,경기도 김포시 통진읍
1463508,씨케이플러스코스메틱,서울특별시 은평구 역촌동
1463776,서프베이커,경기도 용인시 수지구 상현동
1463794,오일시장옷가게,광주광역시 광산구 송정2동
1463807,교동치킨and왕땡겨순대곱창,인천광역시 부평구 산곡2동
1463842,로엔,서울특별시 종로구 창신3동
1463863,성호용달,경기도 이천시 백사면
1464138,KT요금 자동납부_카카오페이,경기도 성남시 분당구 정자동
1464175,소풍경,경상남도 창원시 진해구 이동
1464257,에스케이렌터카 주식회사 화성4점,경기도 화성시 진안동
1464350,민블리속눈썹,제주특별자치도 제주시 연동
1464361,빈스정보통신,서울특별시 중랑구 신내2동
1464369,설화막국수,강원도 인제군 북면
1464440,월류민물식당,충청북도 영동군 황간면
1464479,아이엠약품,부산광역시 부산진구 부전1동
1464557,e4u치과의원,서울특별시 서대문구 신촌동
1464613,락휴 코인노래연습장 반여점,부산광역시 해운대구 반여2동
1464794,서울우유치즈남수원대리점,경기도 수원시 영통구 매탄동
1464841,서흥건축설비,서울특별시 서대문구 홍은1동
1465096,(주)펫클럽 도화점,인천광역시 미추홀구 도화1동
1465543,커피베이 북수원롯데시네마점,경기도 수원시 장안구 천천동
1465549,애플애 플러스,경상남도 거창군 주상면
1465634,JDC면세점-6부두,제주특별자치도 제주시 아라동
1465682,우방마을세탁,대구광역시 수성구 수성4가동
1465771,태안옥돌구이통닭,충청남도 태안군 태안읍
1465781,담방맛집,인천광역시 남동구 만수6동
1465924,씨네블루,경기도 파주시 탄현면
1466024,대원크린M.R.O,충청북도 청주시 청원구 우암동
1466080,미술자전거,서울특별시 동작구 사당1동
1466083,용황휴포레해법영어교실,경상북도 경주시 용강동
1466113,솔찬제주뒷고기,인천광역시 남동구 구월4동
1466328,고래불레져,경상북도 영덕군 병곡면
1466345,초이스족발,경기도 고양시 덕양구 행신동
1466373,주식회사 무궁화마트,부산광역시 사상구 모라1동
1466401,진석,대전광역시 동구 중앙동
1466419,온클래스영어교습소,서울특별시 강남구 대치4동
1466446,인월,경기도 화성시 향남읍
1466557,(주)하입카즈,대전광역시 유성구 온천1동
1466600,호텔마인(MINE),경기도 화성시 향남읍
1466635,여수케이마트,전라남도 여수시 여천동
1466668,셀파우등생교실 세교6교실,경기도 오산시 신장동
1466792,주화야,경상남도 통영시 무전동
1466797,루빈,서울특별시 강북구 송중동
1466856,머물소낭밭,제주특별자치도 제주시 애월읍
1466933,구룡포전복,경상북도 포항시 남구 효자동
1467028,족발 참 잘하는 집,서울특별시 도봉구 창4동
1467066,피자꾼 비전점,경기도 평택시 비전1동
1467199,런던주막,경기도 고양시 일산동구 정발산동
1467309,씨앤티(C&T),경기도 성남시 분당구 운중동
1467312,정통집 샤로수길점,서울특별시 관악구 낙성대동
1467374,들꽃사랑,경기도 파주시 탄현면
1467712,팔팔구베이커리,경기도 의정부시 송산3동
1467724,더블유원(WI)보드카페,서울특별시 강남구 역삼1동
1467785,세종악기음향,서울특별시 종로구 종로1.2.3.4가동
1467827,명품신,대구광역시 북구 태전1동
1468206,싸다김밥(천호점),서울특별시 강동구 천호2동
1468502,씨엔에스뷰티,경기도 수원시 영통구 원천동
1468616,컴파운드,강원도 원주시 태장2동
1468636,인스케어코어 홍성내포지점,충청남도 홍성군 홍성읍
1468638,설아 아이스크림,경기도 시흥시 배곧동
1468652,족보잇는감자탕,부산광역시 북구 구포1동
1468706,쿠아콘크라이틴,경기도 화성시 남양읍
1468896,바른치킨 녹번점,서울특별시 은평구
1469060,프래그마웍스,서울특별시 강서구 가양1동
1469218,충남계량소,세종특별자치시 조치원읍
1469220,흥해프라자,경상북도 포항시 북구 흥해읍 옥성리
1469380,시흥커피클래스,경기도 시흥시 정왕2동
1469385,김지하 식당,부산광역시 사상구 주례3동
1469426,힐링풋？,경기도 고양시 일산서구 주엽동
1469483,오다헤어(비전점),경기도 평택시 신평동
1469652,낫달커피,충청북도 청주시 흥덕구 복대동
1469727,(주)건설기초안전교육,서울특별시 동대문구 용신동
1469745,행복올림공인중개사사무소,서울특별시 강동구 천호2동
1469812,오케이산호동닭발집,경상남도 창원시 마산합포구 산호동
1469966,특허법인 (유한) 다래,서울특별시 강남구 역삼1동
1469979,두정유통,충청남도 천안시 서북구 두정동
1469991,범이네,경기도 남양주시 평내동
1470046,유에이치 스위트 하버타운,부산광역시 해운대구 우1동
1470071,대치동유명한수학전문학원,강원도 원주시 무실동
1470083,굴림당,경상남도 밀양시 가곡동
1470135,도니핏앤점핑,대구광역시 수성구 만촌1동
1470185,아로마프로？,충청남도 서산시 부춘동
1470337,가자 도배로만 먹고산다,경기도 평택시 비전1동
1470452,뉴세라필아틀리에,충청남도 부여군 부여읍
1470468,백운일출캠핑장,충청북도 제천시 백운면
1470747,음식하는사람들,강원도 동해시 천곡동
1471203,씨유(CU)뉴남원월락점,전라북도 남원시 도통동
1471234,안디무지크,경상남도 진주시 정촌면
1471246,목우촌(또래오래흥덕점),경기도 용인시 기흥구 영덕1동
1471495,일이공김밥,전라남도 순천시 해룡면
1471516,커피빈 송파헬리오시티,서울특별시 송파구 가락1동
1471590,더크린 대전지사,대전광역시 유성구 온천1동
1471667,푸라닭남양주마석점,경기도 남양주시 화도읍
1471680,주식회사 미미한식탁,경기도 용인시 기흥구 보라동
1471736,제이비 볼링(JB Bowling),대전광역시 동구 용전동
1471927,요녀석 파스타and필라프 평내호평,경기도 남양주시 평내동
1472094,디피코퍼레이션 주식회사,서울특별시 송파구 잠실2동
1472119,홈(home),서울특별시 종로구 종로1.2.3.4가동
1472138,영준이네,충청남도 천안시 동남구 구성동
1472151,현 술집,경기도 평택시 고덕면
1472242,중문올레아로마,제주특별자치도 서귀포시 중문동
1472248,요거프레소 을지대점,경기도 성남시 수정구 양지동
1472286,글라스스토리안경원,충청남도 천안시 서북구 쌍용동
1472452,굿스테이원룸텔 경희대점,서울특별시 동대문구 휘경1동
1472453,플러스피씨(PC)방,강원도 동해시 부곡동
1472528,함바식당,대구광역시 중구 삼덕동
1472712,핑구,부산광역시 해운대구 좌1동
1472750,창원시스템에어콘,경상남도 창원시 성산구 사파동
1472792,컴포즈커피 화봉점,울산광역시 북구 송정동
1473043,(트리독스)청산관광농원,경상북도 고령군 쌍림면
1473229,엘알마 스터디카페 구리장자못점,경기도 구리시 수택3동
1473310,살롱 드 와이엠,충청북도 진천군 덕산읍
1473336,팔도어부건어물,경기도 시흥시 신천동
1473425,주식회사 에버,경기도 남양주시 진접읍
1473472,통통 오리집,전라남도 여수시 시전동
1473601,정담은알탕 운서직영점,인천광역시 중구 운서동
1473812,라라블럭,경기도 의왕시 내손1동
1473846,오이소 용인삼풍동점,경기도 용인시 수지구 동천동
1474119,오씨,서울특별시 중구 회현동
1474225,유수암별장미락,제주특별자치도 제주시 애월읍
1474410,제이엠짐 신성점,대전광역시 유성구 신성동
1474439,핀프로,경기도 군포시 산본2동
1474441,승일식당 수완점,광주광역시 광산구 수완동
1474604,아띠앙쥬부천상동점,경기도 부천시 상동
1474611,파리바게뜨 충대중문점,충청북도 청주시 서원구 사창동
1474758,로그인 쮸아점,충청남도 천안시 서북구 쌍용동
1474859,뉴스코마트내방점,광주광역시 서구 화정1동
1474878,위티위티,서울특별시 동대문구 용신동
1474999,카페머해,전라북도 전주시 완산구 풍남동2가
1475016,만파식적(삼산점),울산광역시 남구 삼산동
1475122,커피정원,강원도 삼척시 정라동
1475196,반토,서울특별시 서초구 방배2동
1475503,송사부수제쌀고로케 이마트검단점,인천광역시 서구 당하동
1475552,듀벨 경기북부점,경기도 의정부시 신곡2동
1475606,서정스틸,부산광역시 사상구 감전동
1475615,더채움스터디카페 천천점,경기도 수원시 장안구 천천동
1475726,영일대게스트하우스,경상북도 포항시 북구 대신동
1475891,한림육가공(주),경기도 의정부시 호원2동
1475931,애드라이즈,인천광역시 남동구 논현2동
1475950,완도참전복집 (동천점),경상북도 경주시 동천동
1475966,모스트카케어(most carcare),부산광역시 해운대구 중1동
