store_no,store_nm,addr
1504774,조은영 영어 교습소,경기도 이천시 증포동
1504798,비온탑스터디카페거여점,서울특별시 송파구
1504847,이곳은 미장원,경기도 평택시 안중읍 안중리
1504867,고새,제주특별자치도 제주시 구좌읍 세화리
1504987,이(E)해법수학현동학원,경상남도 창원시 마산합포구 현동
1505191,제주비전하우스,제주특별자치도 제주시 일도일동
1505325,주식회사 진성디앤아이(JINSUNG DandI lnc.),경상북도 안동시 옥동
1505440,현대벽돌,경상남도 함양군 함양읍 백연리
1505487,더타이#,대구광역시 달서구 두류동
1505630,알콩달콩아구찜,경기도 양평군 개군면
1505798,나인텐스,제주특별자치도 제주시 연동
1505852,천호977,서울특별시 강동구 천호동
1505970,배말,경상남도 거제시 거제면 남동리
1505999,금화왕돈까스 용인동백점,경기도 용인시 기흥구 중동
1506139,동대문 엽기떡볶이 제물포점,인천광역시 미추홀구 도화동
1506157,벌스데이즈 샌드위치,서울특별시 강동구 고덕동
1506200,처갓집양념치킨 풍덕천점,경기도 용인시 수지구 풍덕천동
1506287,로또대박디자인스토리,서울특별시 금천구 시흥동
1506297,영화하이레벨,울산광역시 울주군 언양읍 서부리
1506378,피에스비솔루션,서울특별시 동작구 상도1동
1506427,대끼리직화삼겹,부산광역시 강서구 명지동
1506439,주식회사 농가에프엔씨,인천광역시 중구 신흥동3가
1506477,청년피자 부산남구점,부산광역시 남구 대연동
1506491,오공 법률사무소,대전광역시 서구 둔산동
1506806,둔전통닭,경기도 용인시 처인구 포곡읍 둔전리
1506838,주황집,전라북도 전주시 완산구 다가동3가
1506962,쥴리 필라테스 스튜디오,서울특별시 강남구
1506999,군산주공시장 노점28호,전라북도 군산시 나운동
1507010,가온종합보수공사,경기도 고양시 일산동구 설문동
1507024,미대편입창조 홍대캠퍼스,서울특별시 마포구 서교동
1507232,쓰리제이 골프 3J GOLF,충청남도 천안시 서북구 두정동
1507445,헤어 리리,경상북도 울진군 후포면
1507466,마이버킷,대구광역시 달서구 상인동
1507517,농업회사법인 주식회사 동백포레스트,제주특별자치도 서귀포시 남원읍 신례리
1507544,족욕체험카페,부산광역시 사하구 감천동
1507808,지에스25성북정릉타운 (상품권),서울특별시 성북구 정릉동
1507882,늘봄공방,경상남도 사천시 동동
1507886,불닭발동대문엽기떡볶이 신천점,서울특별시 송파구 잠실동
1507932,디피크닉,전라남도 담양군 담양읍 객사리
1507998,바론영수단과학원,전라남도 여수시 선원동
1508033,달콤써니,부산광역시 남구 용호동
1508138,햇살품은 녹즙,경기도 수원시 영통구 원천동
1508157,왕창덮밥and국밥,서울특별시 강서구 내발산동
1508211,인핀트에세스(INPINTE ACCESS),경상남도 거제시 옥포동
1508346,사미반점 장안점,서울특별시 동대문구 장안동
1508359,(재)송석교육문화재단,서울특별시 도봉구 도봉동
1508464,원웨이24시특수방역,서울특별시 송파구 석촌동
1508722,씨유(CU)연무대로점,충청남도 논산시 연무읍 동산리
1508734,영신이용원,경기도 평택시 서정동
1508845,리얼먹태,경기도 김포시 구래동
1508893,숯불덮밥화리,제주특별자치도 제주시 애월읍 유수암리
1508940,원조초현약초사,충청남도 금산군 금산읍 중도리
1509018,짜이용,부산광역시 부산진구 가야동
1509040,버디바디,충청북도 청주시 상당구 용암동
1509042,기북농산,경상북도 포항시 북구 기계면 인비리
1509234,이노티안경 상계보람점,서울특별시 노원구 상계동
1509252,메이은,경상남도 양산시 동면 금산리
1509419,나우커피 Now Coffee(순천조례NC점) 24무인카페,전라남도 순천시 조례동
1509481,한라생얼큰이노형점,제주특별자치도 제주시 노형동
1509515,하삼동커피 양산남부시장점,경상남도 양산시 중부동
1509571,네프,서울특별시 금천구 독산동
1509592,엠티오(mto),서울특별시 중구 장충동1가
1509661,춘자네국수,대구광역시 북구 검단동
1509692,커피봇(COFFEE BOT),대전광역시 서구 갈마동
1509767,솜씨뷰티,경상남도 창원시 마산회원구 양덕동
1509867,지에스(GS)25 율암온천(상품권),경기도 화성시 팔탄면 율암리
1509894,해운대역점멘토즈스터디카페,부산광역시 해운대구 우동
1510214,주니농원,충청북도 보은군 산외면 어온리
1510444,수원왕갈비통닭 계양직영점,인천광역시 계양구 용종동
1510534,고고식탁,경기도 안양시 동안구 관양동
1510601,잉글리시에그 청라호수지사,인천광역시 서구 청라동
1510659,세리토스 영어 교습소,서울특별시 성동구 행당동
1510660,맛공키,서울특별시 금천구 가산동
1511177,초원카페,충청북도 영동군 양산면 가곡리
1511316,죠스떡볶이 김포풍무역점,경기도 김포시 풍무동
1511321,주식회사 우현,충청남도 아산시 배방읍 공수리
1511336,월드마크웨스트엔드입주자대표회의,대구광역시 달서구 감삼동
1511361,브레인나우 스튜디오 분당정자점,경기도 성남시 분당구 정자동
1511687,버거킹광주봉선점,광주광역시 남구 봉선동
1511868,개인택시(부산36바7264),부산광역시 남구 용호동
1511887,빛나는수학교습소,서울특별시 성북구 장위동
1511968,나나쓰플라워 케이크,경기도 수원시 장안구 천천동
1511990,영광지원,서울특별시 송파구 문정동
1512141,케이라씨오(Keira.co),대구광역시 달성군 현풍읍 중리
1512169,(주) 공정수자원,경기도 시흥시 거모동
1512343,대장군한식뷔페,충청남도 홍성군 갈산면 상촌리
1512479,미니모네,경상남도 김해시 내동
1512682,진 미사포구,경기도 하남시 망월동
1512710,수정이네집밥,부산광역시 해운대구 좌동
1512742,멕시칸라이브그릴 관악점,서울특별시 관악구 봉천동
1512790,블루문,경기도 용인시 기흥구 언남동
1512884,오빠막창(계양점),인천광역시 계양구 계산동
1512889,서서국수,서울특별시 종로구 내수동
1512896,장수 스카이크레인,대구광역시 수성구 중동
1512906,티앤제이,경기도 남양주시 화도읍 월산리
1512981,터치 오브 네일(TOUCH OF NAIL),서울특별시 강동구 성내동
1513110,토브농가(TOVE Farm),인천광역시 연수구 송도동
1513270,한가네,인천광역시 남동구 구월동
1513356,강원종합엔지니어링,인천광역시 서구 석남동
1513617,도와줘생활심부름,강원도 영월군 영월읍 하송리
1513681,제이에스컴퍼니(반하다),경기도 고양시 덕양구 원흥동
1513693,운주시골풍경,전라북도 완주군 운주면 완창리
1513747,(주)에프엘에스 서울강북지점,서울특별시 도봉구 쌍문동
1513856,어시스트펍,경상남도 통영시 광도면
1513925,탈리아바(Thaleia Bar),부산광역시 서구 동대신동2가
1513959,세븐일레븐 수지제일점,경기도 용인시 수지구 풍덕천동
1513987,미이룸(Me.eroom)에스테틱,경상남도 창원시 마산회원구 내서읍 삼계리
1514100,샤론기프트,전라북도 익산시 영등동
1514242,동성볼트상사,부산광역시 사상구 괘법동
1514260,휴림,경기도 화성시 병점동
1514336,아이스캔디(평촌점),경기도 안양시 동안구 관양동
1514465,소갈국밥,경기도 포천시 일동면 기산리
1514557,메가엠지씨커피남한산성입구역점,경기도 성남시 중원구 금광동
1514721,주식회사 비텍프렙,서울특별시 강남구 역삼동
1514780,수학의길입시학원,대전광역시 서구 관저동
1514950,동서무역,경기도 남양주시 오남읍 양지리
1515063,미스터도싱턴,서울특별시 광진구 중곡동
1515310,하남감자탕해장국,대전광역시 서구 갈마동
1515355,유한회사 엠에스종합건설,경기도 동두천시 지행동
1515412,뚱보집 용화점,충청남도 아산시 용화동
1515437,와플칸,경상남도 함안군 가야읍 말산리
1515464,다정광택,경기도 부천시 상동
1515483,아도러블(Adorable),경상북도 예천군 호명면 산합리
1515953,원조큰맘할매순대국 호구포점,인천광역시 남동구 논현동
1516048,반사담,서울특별시 강남구 삼성동
1516164,청룡보링,세종특별자치시 소정면 운당리
1516377,디자인엠2.0(minu),경기도 용인시 수지구 풍덕천동
1516527,빽다방 홍대입구점,서울특별시 마포구 서교동
1516941,주연상사,전라북도 익산시 영등동
1516996,아마스빈 하단동아대점,부산광역시 사하구 하단동
1517042,팔딱팔딱회포차,충청북도 충주시 칠금동
1517533,케렌시아전시관,경기도 수원시 장안구 정자동
1517667,지에스(GS)25 옥련사거리점,인천광역시 연수구 옥련동
1517731,집밥 정여사,인천광역시 서구 가좌동
1517779,아뜰리에105,대전광역시 서구 용문동
1517798,딜리버리 브라더스,서울특별시 은평구 대조동
1517834,모락(毛樂),전라북도 군산시 수송동
1517856,홍가네집동태찌개송강점,대전광역시 유성구 송강동
1517968,오케이피트니스,부산광역시 부산진구 범천동
1518069,용한점집하늘소리담,경기도 하남시 선동
1518074,지에스25 정왕충현점(상품권),경기도 시흥시 정왕동
1518138,착한앨리스,경기도 시흥시 정왕동
1518143,무모한초밥다산점,경기도 남양주시 다산동
1518231,주식회사 한영승강기,인천광역시 남동구 간석동
1518307,법률사무소 다행,인천광역시 미추홀구 주안동
1518359,씨유(CU) 고색슛돌이점,경기도 수원시 권선구 고색동
1518393,달려라호랑이 남구점,대구광역시 남구 대명동
1518524,다빼드림(광사점),경기도 양주시 광사동
1518534,제니스,서울특별시 강남구 역삼동
1518570,용인대금강태권도장,충청남도 논산시 내동
1518724,요고닭발,충청남도 아산시 모종동
1518774,옥이네수산,서울특별시 광진구 구의동
1518949,호랭이푸드,경기도 성남시 분당구 야탑동
1519063,베블리냠냠,경기도 구리시 갈매동
1519146,베네핏옵틱,경기도 김포시 장기동
1519152,곱창아저씨(원종본점),경기도 부천시 원종동
1519377,미식육,부산광역시 수영구 민락동
1519466,아이스크림 할인점 서변점,대구광역시 북구 서변동
1519478,대신정기화물 평택안중 영업소,경기도 평택시 현덕면 운정리
1519489,발렌타인,서울특별시 송파구 가락동
1519568,뚝배고기전문점,경기도 여주시 상동
1519581,(주)이스턴웰스 현대백화점동구점,서울특별시 동작구 신대방동
1520166,돼피소,제주특별자치도 제주시 노형동
1520592,피트니스 리테일,대구광역시 수성구 지산동
1520796,스쿱 일러스트 스튜디오,부산광역시 부산진구 전포동
1520913,지에스(GS)25 각산데시앙점,대구광역시 동구 각산동
1520974,신불쭈꾸미 오목교점,서울특별시 양천구 목동
1521046,Waxing House,전라남도 목포시 산정동
1521050,포차쌈마이,충청북도 음성군 맹동면 두성리
1521223,디센트 컴퍼니,전라남도 목포시 명륜동
1521318,무등포차,광주광역시 남구 월산동
1521624,낭만커피공작소,경상남도 거제시 연초면 오비리
1521642,이신,인천광역시 동구 송림동
1521680,더박스,경기도 부천시 심곡동
1521682,몽비양 양다리구이,경기도 안산시 상록구 일동
1521706,맛과멋을고기에담다,경상북도 경주시 용강동
1522072,제주순풍,제주특별자치도 제주시 노형동
1522269,배러댄와플동탄남광장점,경기도 화성시 반송동
1522286,오짬땡,경상북도 김천시 덕곡동
1522587,유니앤미 헤어살롱,서울특별시 구로구 구로동
1522654,문기영홍차아카데미,서울특별시 마포구 동교동
1522853,중흥어뮤즈스파,경기도 수원시 영통구 원천동
1522948,화덕에통채로구운족발(화통족발),경기도 안산시 단원구 와동
1522979,스마트트레이드에듀,인천광역시 중구 운서동
1523286,다이소 안양호계동점,경기도 안양시 동안구 호계동
1523353,아나덴슈가링왁싱 안산중앙점,경기도 안산시 단원구 고잔동
1523363,주식회사다름,인천광역시 서구 원창동
1523387,비젼캠핑보트클럽,전라남도 곡성군 목사동면 동암리
1523476,다올찬푸드,대구광역시 남구 봉덕동
1523872,케이스루,강원도 원주시 반곡동
1523912,김상춘 당구아카데미,경기도 구리시 토평동
1524009,국수나무월성점,대구광역시 달서구 월성동
1524066,발힐링사회,경상남도 김해시 부원동
1524089,번개화물,경기도 광주시 장지동
1524134,나눔새활용센터,충청북도 청주시 상당구 남주동
1524190,영해회집,울산광역시 동구 주전동
1524194,아트몽드미술학원,인천광역시 연수구
1524311,땅스부대찌개 중동점,전라남도 광양시 중동
1524339,광주싱크대막힘하수구변기펑펑,광주광역시 남구 월산동
1524757,아울(OWL)골프아카데미,서울특별시 서초구 신원동
1524792,말린,전라북도 고창군 해리면 평지리
1524848,노트 (note),경기도 수원시 팔달구 매산로1가
1524979,갤럭시아_일반_2,서울특별시 강남구 논현동
1525000,태양건설이엔씨,강원도 철원군 서면 와수리
1525363,에스알(SR)건물관리위생센터,경상북도 고령군 다산면 상곡리
1525368,대관령양꼬치,강원도 원주시 단계동
1525929,신포육고기,인천광역시 미추홀구 도화동
1525930,누리생명과학원(주) 울산지점,울산광역시 남구 무거동
1526009,대산수산,인천광역시 강화군 화도면 동막리
1526032,개인택시 (부산37바7028),부산광역시 북구 금곡동
1526161,그레이 스케이트보드,충청남도 천안시 서북구 백석동
1526239,낭만지구,전라남도 강진군 강진읍 동성리
1526527,이쁘개사랑하냥,서울특별시 도봉구 도봉동
1526638,우리할매떡볶이 방학점,서울특별시 도봉구 방학동
1526710,제이제이(JJ)옷장,대전광역시 대덕구 목상동
1526758,퓨어베베,제주특별자치도 제주시 용담이동
1527486,세움앤나눔(주),서울특별시 종로구 연지동
1527663,(주)대경디자인개발,부산광역시 부산진구 개금동
1527675,튠업(에스로드고양점),경기도 고양시 덕양구 동산동
1527724,(주)세진모터스,대전광역시 유성구 복용동
1527812,나무인형 고창점,전라북도 고창군 고창읍 교촌리
1527976,쭝하,경기도 안산시 단원구 고잔동
1528645,두마리찜닭두찜부산정관점,부산광역시 기장군 정관읍 매학리
1528681,승진호홍게무한리필,강원도 속초시 청호동
1529111,대운판넬,인천광역시 중구 신흥동3가
1529443,토마토도시락경북대점,대구광역시 북구 산격동
1529545,오빠야회,경기도 오산시 원동
1529736,스튜디오 여미,서울특별시 성북구 장위동
1529765,슈브153 요가,충청북도 충주시 금릉동
1529859,청학동 가야밀면,부산광역시 영도구 청학동
1529970,윤비즈,경상남도 양산시 평산동
1530013,화곡동표골뱅이,서울특별시 강서구 화곡동
1530162,차우네새우강정,제주특별자치도 서귀포시 서귀동
1530243,스마일다육,충청남도 금산군 추부면 요광리
1530292,쟁반집 8292,서울특별시 서대문구 창천동
1530423,정직한수산,경상북도 포항시 남구 오천읍 원리
1530458,마켓무 김포사우점,경기도 김포시 북변동
1530480,몬스터비,서울특별시 강남구 논현동
1530503,세븐일레븐 관악난우점,서울특별시 관악구 신림동
1530535,민속 소리원,충청남도 천안시 동남구 영성동
1530608,헬로카라방펜션,충청남도 태안군 안면읍 중장리
1530644,직화삼겹피그킹(송촌점),대전광역시 대덕구 송촌동
1530720,메디실,경기도 광명시 철산동
1530776,(주)인스테이션,서울특별시 강남구 논현동
1530998,아이비키즈스포츠,대구광역시 동구 율하동
1531240,주식회사드림아이엔지,울산광역시 남구 무거동
1531253,인트로에잇티스and스테이블스토어,울산광역시 남구 삼산동
1531285,이화수전통육개장 (동여의도점),서울특별시 영등포구 여의도동
1531305,굿윌치과병원,부산광역시 부산진구 부전동
1531447,시립한울정원어린이집,경기도 파주시 동패동
1531655,엠제이(M.J)스크린골프,전라북도 군산시 미장동
1531661,성북K클라이밍,서울특별시 성북구 보문동4가
1531690,주식회사 동서유화,전라북도 군산시 대야면 산월리
1532105,주식회사 팔팔모터스,광주광역시 서구 매월동
1532435,더뷰티#,서울특별시 구로구 고척동
1532438,라잇키키,경기도 안산시 단원구 고잔동
1532506,모밀엔카츠,경기도 구리시 교문동
1532522,아타라 카페,경기도 고양시 덕양구 향동동
1532565,황제면가,전라북도 전주시
1532803,렉플,부산광역시 해운대구 우동
1532964,처갓집양념치킨 덕소점,경기도 남양주시 와부읍 도곡리
1533070,리드앤톡 영어,경기도 수원시 영통구 망포동
1533258,주식회사 대동강,경기도 김포시 고촌읍 전호리
1533731,까사김밥,서울특별시 강남구 압구정동
1533746,어라운드스터디카페 답십리점,서울특별시 동대문구 답십리동
1533929,쉬즈베이글방이점,서울특별시 송파구 방이동
1534078,단골집오리돌판구이,전라남도 광양시 광양읍 칠성리
1534133,지에스(GS)25 행신뷰점,경기도 고양시 덕양구 행신동
1534227,돈돼지요,인천광역시 연수구 청학동
1534435,훈훈한떡볶이,서울특별시 양천구 신월동
1534550,하쿠 더 갓포,부산광역시 중구 창선동1가
1534585,7성급푸드랩,대구광역시 달서구 감삼동
1534611,아르더,전라남도 무안군 일로읍
1534650,바론김밥,경상남도 양산시 물금읍 가촌리
1534799,언네임드,충청북도 청주시 흥덕구 강서동
1534821,올댓치즈 노니멀,경기도 하남시 풍산동
1535014,김포프렌즈스크린,경기도 김포시 운양동
1535558,건일바이오메디칼,대구광역시 동구 신기동
1535565,백제기사식당,충청북도 제천시 고암동
1535607,에코 글로벌 코리아,대구광역시 남구 봉덕동
1535614,딜리버리유,충청남도 천안시 동남구 신부동
1535720,옛날찐곰탕,광주광역시 남구 주월동
1535835,자연마트,경기도 의정부시 가능동
1535963,비비큐수송점,전라북도 군산시 수송동
1536093,제리미20상암점,서울특별시 마포구 상암동
1536107,조은식당 무쏘,충청남도 아산시 신창면 읍내리
1536115,수원인계예쁨주의쁨의원,경기도 수원시 팔달구 인계동
1536205,드시모네_B,서울특별시 강남구 역삼동
1536346,스마트해법산남수학교습소,경기도 수원시 영통구 매탄동
1536474,싸군마켓 신길점,경기도 안산시 단원구 신길동
1536812,지음코킹,경상남도 김해시 관동동
1536914,미올한의원 평택,경기도 평택시 평택동
1536944,강서악기교육,서울특별시 강서구 등촌동
1537007,쭈갑이,전라북도 군산시 나운동
1537035,노벨스터디카페 성복센터,경기도 용인시 수지구 성복동
1537091,아이스박스,경기도 안양시 동안구 비산동
1537115,성남시보호작업장,경기도 성남시 중원구 상대원동
1537126,충성식품,경기도 수원시 권선구 금곡동
1537212,메이트요가,전라북도 전주시 완산구 중화산동2가
1537303,마인드프린팅,강원도 원주시 반곡동
1537451,주식회사 셀,서울특별시 강남구 논현동
1537471,프리미어(premier)스킨케어 압구정점,서울특별시 강남구 신사동
1537488,푸른천막건설,경기도 포천시 가산면 방축리
1537874,하울링(HOWLING),경기도 시흥시 과림동
1537979,아이사랑꿈터 미추홀구 제2호점,인천광역시 미추홀구 학익동
1538003,감람 조경 공사,경기도 광주시 오포읍 신현리
1538018,더런드리(신곡점),경기도 의정부시 신곡동
1538135,농업회사법인유한회사정주가축약품,전라북도 정읍시 농소동
1538157,주식회사 얼마나비즈컨설팅,서울특별시 금천구 가산동
1538176,메가24스터디카페(금호점),광주광역시 서구 금호동
1538181,진구네간장게장 동탄점,경기도 화성시 반송동
1538190,히피큐,서울특별시 강남구 삼성동
1538392,주트식당,부산광역시 부산진구 부전동
1538406,푸릇푸릇톡톡,경기도 김포시 풍무동
1538520,모처럼,경상남도 양산시 중부동
1538624,밥도둑한끼뚝딱 수원정자점,경기도 수원시 장안구 정자동
1538677,퀸스가구갤러리,전라북도 군산시 장미동
1538715,주식회사운정몬스터,경기도 파주시 하지석동
1538726,엄마네찬,전라북도 익산시 모현동1가
1538920,은방울노래방,경기도 남양주시 진건읍 용정리
1538996,솔레유,경상북도 포항시 북구 양덕동
1539131,유디알멤버스 본리죽전점,대구광역시 달서구
1539284,(주)이스턴웰스 현대백화점목동점,서울특별시 양천구 목동
1539291,온열약손테라피,서울특별시 동대문구
1539408,조인커피,서울특별시 송파구 문정동
1539473,플러스방역,경기도 평택시 안중읍 안중리
1539484,멈 mum,제주특별자치도 제주시 연동
1539684,국제환경연구원주식회사,부산광역시 금정구 청룡동
1539758,경기자동차 주식회사,경기도 여주시 교동
1539770,초밥NO.1,광주광역시 서구 동천동
1539872,영미 손만두 꽈배기,경기도 안성시 당왕동
1540186,고양시립은솔어린이집,경기도 고양시 덕양구 고양동
1540322,아이티캡씨엔엔 주식회사,광주광역시 서구 치평동
1540374,오띠모도떼,서울특별시 성동구 금호동1가
1540493,몽스파,경기도 남양주시 호평동
1540538,주문진마차식당,강원도 강릉시 교동
1540601,간편결제충전_3,서울특별시 강남구 삼성동
1540904,경양카츠 수성못점,대구광역시 수성구 두산동
1541019,포차어게인and마왕찜닭and선유곱,경기도 고양시 일산서구 탄현동
1541256,삼강식품,충청남도 태안군 안면읍 창기리
1541485,(주)상보,서울특별시 구로구 신도림동
1541498,스튜디오 세나클,서울특별시 서초구 양재동
1541506,진리(JINLY)트레이너 엔터테인먼트,부산광역시 남구 문현동
1541532,주식회사용광상사,경기도 광주시 곤지암읍 곤지암리
1541668,변호사 오아영 법률사무소,울산광역시 남구 옥동
1541726,미라클1%영어교습소,인천광역시 서구 가좌동
1541749,반찬요기요,경기도 안양시 만안구 석수동
1541781,한솔숯불구이,경기도 화성시 팔탄면
1541785,토방속의 장독대,제주특별자치도 제주시 연동
1541816,W BAR,부산광역시 중구 부평동1가
1541827,프린스,대구광역시 남구 대명동
1541920,이든시스템수원지사,경기도 수원시 영통구 매탄동
1542000,딱이야2,서울특별시 동대문구 이문동
1542180,더벤티 진해지점,경상남도 창원시 진해구 석동
1542208,씨유(CU) 수유한신점,서울특별시 강북구 수유동
1542221,토스트박스오산점,경기도 오산시 금암동
1542433,푸라닭전주신시가지점,전라북도 전주시 완산구 효자동3가
1542457,세계로물류,경기도 화성시 매송면 원평리
1542579,해강엔지니어링,경상남도 김해시 전하동
1542593,혼밥대왕 충주점,충청북도 충주시 성내동
1542739,천이지관,경기도 파주시 법원읍 가야리
1542752,가슴속사랑내과의원,경상남도 김해시 삼계동
1542966,해뜰한과,강원도 양양군 양양읍 월리
1543141,메건잉글리쉬,경상남도 거창군 거창읍 상림리
1543357,스시벅스 경기광주점,경기도 광주시 역동
1543542,루루스(LULU'S),경기도 김포시 장기동
1543667,동아오츠카(주)강릉지점,강원도 강릉시 교동
1544040,지에스(GS)25 수유북부점(상품권),서울특별시 강북구 수유동
1544054,군자대한곱창 세종소담점,세종특별자치시 소담동
1544070,주식회사 레오인터내셔널,대구광역시 남구 이천동
1544172,이디야커피 송학점,전라북도 익산시 송학동
1544272,좋은 하루 Feliz dia,경기도 고양시 일산동구 식사동
1544326,전여친,전라남도 진도군 진도읍 쌍정리
1544489,카페옐,경기도 성남시 분당구 서현동
1544499,인수다육,전라북도 고창군 고창읍 주곡리
1544630,곰스짐(Gom's GYM),경상남도 김해시 외동
1544651,월드클래스 거제점,경상남도 거제시 고현동
1544683,엠제이 트레이드 MJ trade,부산광역시 북구 덕천동
1544812,신포우리만두 중화산점,전라북도 전주시 완산구 중화산동2가
1544879,블루파킹삼성2호 주차장,서울특별시 강남구 삼성동
1545077,원유로스페셜티 김해율하2지구점,경상남도 김해시
1545105,연뷰티왁싱,충청남도 천안시 서북구 불당동
1545303,표고,충청남도 당진시 송악읍 가학리
1545599,카라칼(CARACAL),경기도 부천시 상동
1545651,주식회사 만소,부산광역시 영도구 동삼동
1545807,혼밥귀족 대연점,부산광역시 남구 대연동
1545876,트롯트,전라남도 여수시 봉산동
1545917,주식회사 성원인베스트,부산광역시 부산진구 전포동
1546317,샵홀던바,광주광역시 서구 동천동
1546390,대정끗집,제주특별자치도 서귀포시 대정읍 영락리
1546675,이알씨(ERC)영어독서클럽영어교습소,충청북도 충주시 호암동
1547111,주식회사 스타클린,경기도 수원시 영통구 매탄동
1547820,이훈30000미용실,충청남도 아산시 둔포면 석곡리
1548019,지에스25 중화타운점(상품권),서울특별시 중랑구
1548215,워런유통,대구광역시 달서구 성당동
1548270,하늘마당,대전광역시 서구 만년동
1548483,스팀코리아,서울특별시 강남구 율현동
1548490,메꽃cafe,대전광역시 서구 월평동
1548607,서촌아성,서울특별시 종로구 체부동
1548627,사업파트너즈,인천광역시 서구 오류동
1548634,주식회사 홈스테리어,경기도 양주시 만송동
1548676,GS25 S남구로역점 (상품권),서울특별시 구로구 구로동
1548707,우리동네 노리터,경기도 성남시 수정구 신흥동
1548713,우림레미콘산업 (주),강원도 평창군 대관령면 유천리
1548762,법무법인(유한)다담 내방분사무소,서울특별시 서초구 방배동
1548927,해리상회,전라북도 고창군 해리면 하련리
1548971,키친콜라보 대전우송대점,대전광역시 동구 자양동
1549002,풀잎채진고복식당제주공항점,제주특별자치도 제주시 용담이동
1549186,향수귀용,경기도 의정부시 의정부동
1549240,내맛 대구탕,부산광역시 영도구 봉래동1가
1549854,전골의법칙 얼큰한곱창전골,경상북도 구미시 도량동
1549880,스시 아시타,전라북도 전주시
1549915,카페리꼬,제주특별자치도 제주시 한림읍 옹포리
1550124,배떡 이태원점,서울특별시 용산구 이태원동
1550137,레벨업 어학원,전라북도 전주시 완산구 효자동3가
1550208,입꼬뻣꼬,부산광역시 해운대구 재송동
1550252,우경핏,대구광역시 서구 내당동
1550479,심플소요,경기도 용인시 기흥구 구갈동
1550606,스페스커피,울산광역시 울주군 청량읍 율리
1550656,지에스(GS)25 대공원수암힐스점(상품권),울산광역시 남구 야음동
1550771,씨유(CU)용산롯데캐슬그랜드점,대구광역시 달서구 용산동
1551091,구정회,부산광역시 부산진구 부전동
1551210,쌈의정석,부산광역시 북구 구포동
1551299,국가대표용인대박사태권도장,경기도 화성시 청계동
1551395,술술분식,부산광역시 해운대구 송정동
1551886,카페커피꽃잎차(coffee patal tea),경기도 양주시 광적면 가납리
1551939,구정회,부산광역시 부산진구 부암동
1551997,데일리(Daily),부산광역시 부산진구 전포동
1552035,쉬즈잇,부산광역시 부산진구 부전동
1552099,주식회사 드림베이스,서울특별시 송파구 문정동
1552231,리게인스터디카페유니시티점,경상남도 창원시 의창구 중동
1552263,나르 플라잉요가,충청남도 천안시 서북구 불당동
1552416,귤바띠체험감귤농장,제주특별자치도 서귀포시 남원읍 남원리
1552434,지니엠 플라워부띠끄 필름,서울특별시 강서구 화곡동
1552798,부산멍게,부산광역시 사하구 다대동
1552810,주식회사 캡슐원,경기도 화성시
1552946,안티포커스,경기도 하남시 풍산동
1553038,가야촌 오리마을,인천광역시 서구 심곡동
1553244,와이알 잉크 스튜디오,부산광역시 부산진구 개금동
1553312,보은야채과일,대전광역시 서구 괴정동
1553413,김남중수학교습소,서울특별시 강북구 미아동
1553454,통큰야채곱창,전라남도 무안군 무안읍 성남리
1553478,썸인테리어,제주특별자치도 제주시 이호일동
1553643,한살림수원소비자생활협동조합 칠보매장,경기도 수원시 권선구 금곡동
1553950,롯데하이마트(주)세종시청점,세종특별자치시 보람동
1554047,올킬ems,충청남도 천안시 동남구 청당동
1554066,숲쉬다,충청남도 아산시 둔포면 석곡리
1554097,호텔얌 영천터미널점,경상북도 영천시 금노동
1554100,오마뎅상갈점,경기도 용인시 기흥구 상갈동
1554142,그림제과,서울특별시 동대문구 장안동
1554201,탑스포츠키즈,서울특별시 송파구 석촌동
1554372,올라카페,경기도 평택시 장안동
1554460,심퉁즉석떡볶이,경기도 고양시 일산서구 일산동
1554478,하이브커피,경기도 화성시 반송동
1554731,몰레꿀아(MOLEKULA),경기도 화성시 향남읍 발안리
1554835,콘서바토리서울,서울특별시 용산구 이태원동
1555055,호호식당 대학로,서울특별시 종로구 명륜4가
1555095,보일러에어컨119,전라북도 군산시 경암동
1555119,양지문화(마당),서울특별시 종로구 권농동
1555588,(주)이스턴웰스 양산씨제이매점,경상남도 양산시 어곡동
1555609,나우무인카페 대청계곡점,경상남도 김해시 대청동
1555644,준혁이네,경상남도 창원시 성산구 가음동
1555671,곱,경상남도 창원시 의창구 북면 감계리
1555773,폼필라테스,서울특별시 동작구 사당동
1555882,별을 마시다,경상북도 경산시 사동
1555958,부대찌개119능곡점,경기도 시흥시 능곡동
1556022,무등팥죽,광주광역시 서구 농성동
1556036,미센스김해장유점,경상남도 김해시 부곡동
1556267,임벨리스,서울특별시 강남구 삼성동
1556273,맵닥 진영점,경상남도 김해시 진영읍 진영리
1556382,조명아저씨,충청북도 청주시 흥덕구 가경동
1556389,한독패션,경기도 군포시 산본동
1556403,처갓집양념치킨 신길점,서울특별시 영등포구 신길동
1556651,동태코다리,서울특별시 동대문구 청량리동
1556759,청주마포갈매기,충청북도 청주시 흥덕구 복대동
1556949,소삿벌갈비와냉면,경기도 김포시 양촌읍 석모리
1556987,제이에스 헤어스토리,경기도 시흥시 신천동
1557125,서씨네푸드팩토리,광주광역시 서구 쌍촌동
1557203,황제테라피센타,경기도 성남시 분당구 정자동
