store_no,store_nm,addr
664909,참조은 함바식당,전라남도 나주시 빛가람동
664918,스트로커스 배드민턴 트레이닝센터,경기도 안성시 미양면
665021,배떡,강원도 강릉시 홍제동
665028,새우마을,전라북도 군산시 비응도동
665123,써니모터스,울산광역시 북구 연암동
665293,바이탈 홈클린,대구광역시 북구 산격동
665306,더달달아이스크림동부시장점,서울특별시 중랑구 면목동
665419,비비큐부천중앙점,경기도 부천시 중동
665478,골목길족발,경기도 평택시 서정동
665490,멕시카나무주점,전라북도 무주군 무주읍 읍내리
665662,아베르(Avere Tailor),서울특별시 서초구 서초동
665930,스마트위례 에너지서비스,경기도 군포시 산본동
666085,미래농업교육원,대전광역시 동구 용전동
666195,디자인 교집합,제주특별자치도 서귀포시 서귀동
666336,농업회사법인(주)자연순환환경기술,경상남도 거창군 남하면 둔마리
666365,메디테스,경기도 군포시 산본동
666439,올탑스터디카페 언양서부점,울산광역시 울주군 언양읍 서부리
666518,홍시미네,경기도 용인시 수지구 죽전동
666577,의남식품(주),충청남도 금산군 복수면 구례리
666739,카카오페이(문화비)_3,서울특별시 강남구 역삼동
666804,멕시카나 학장점,부산광역시 사상구 엄궁동
666814,티키타카술판,서울특별시 송파구 가락동
666918,크리머스(CREAMOUS),경기도 화성시 반송동
666967,블랑발레무용학원,경기도 부천시 송내동
666982,소문난 손만두,경기도 화성시 오산동
667101,마젤네일(Mazelnail),세종특별자치시 종촌동
667123,에이치 메이크업,경기도 성남시 수정구 창곡동
667288,토스페이먼츠 테스트 인증,서울특별시 강남구 역삼동
667650,슈즈케어,서울특별시 은평구 갈현동
667728,팔도실비집 (충북영동점),충청북도 영동군 영동읍 계산리
668003,파크랜드 경남함양점,경상남도 함양군 함양읍 용평리
668334,벤지두,광주광역시 서구 금호동
668364,한진이하넥스(무),서울특별시 강남구 역삼동
668387,할리,경상남도 창녕군 남지읍 남지리
668576,815커피 연산점,부산광역시 연제구 연산동
668636,ON ENGLISH 영어교습소,경상북도 경주시 황성동
668685,돗대골뱅이 광주용봉점,광주광역시 북구 용봉동
668746,(주)제이에스파트너스개발 송파지점,서울특별시 송파구 방이동
668827,야채왕자 과일공주,경기도 부천시 소사본동
668865,골프이즈,경상남도 창원시 마산회원구 내서읍 중리
668966,카페코지,서울특별시 서초구 방배동
669035,(주)아이엔클로즈,경기도 안성시 원곡면 성은리
669053,여수금오열도협동조합,전라남도 여수시 남면 우학리
669160,다산애드컴,경기도 부천시 원미동
669231,글쓰는아이들,경기도 부천시 상동
669286,베이리프커피프랜차이즈,경상남도 창원시 성산구 반림동
669435,체리브라운,서울특별시 은평구 응암동
669752,용인 케이모터스,경기도 용인시 처인구 모현읍 매산리
669966,구름카페,대전광역시 서구 가장동
670133,돌깨마을맷돌순두부강변점,서울특별시 광진구 구의동
670149,또바기 칼국수and수제비,경기도 양주시 백석읍 복지리
670183,백채김치찌개,충청남도 천안시
670492,기적상점,제주특별자치도 제주시 이도일동
670618,올탑수학교습소,서울특별시 서초구 반포동
670637,담선 수제순대국밥 돼지국밥,대구광역시 달성군 유가읍 용리
670680,이천포차이판사판,대구광역시 북구 산격동
670769,파크랜드 충북음성점,충청북도 음성군 음성읍 읍내리
670956,지우돼지갈비,서울특별시 도봉구 도봉동
671131,찹스틱스 강남직영점,서울특별시 강남구 역삼동
671257,미도인 종로,서울특별시 종로구 종로2가
671267,명인 바른자세교정원,서울특별시 중랑구 신내동
671269,강동참치,서울특별시 강동구 길동
671461,BYC,서울특별시 종로구 예지동
671502,(주)이마트에브리데이 개포점 상품권,서울특별시 강남구 개포동
671503,낙지앤갈치이야기,경상북도 구미시 사곡동
671593,99존닭,충청남도 홍성군 홍북읍 신경리
671767,나주명가마솥곰탕,경기도 파주시 신촌동
671774,정성부엌,부산광역시 금정구 장전동
671895,가연 리 (gayeon lee),서울특별시 강북구 수유동
671945,구르미,경기도 하남시 망월동
672027,드로디자인,경기도 남양주시 다산동
672043,근화산업 주식회사,경기도 포천시 화현면 명덕리
672381,주식회사 화미주아이티씨,부산광역시 해운대구 중동
672403,육해공 삼대장,인천광역시 서구 청라동
672866,띠띠쌀국수,서울특별시 성동구 도선동
672992,골프존파크 정기결제,서울특별시 강남구 역삼동
673095,캐슬,경기도 안산시 단원구 고잔동
673134,타운타운,경상남도 창원시 마산합포구 산호동
673261,란타이식당 김포점,경기도 김포시 양촌읍 학운리
673378,족발꾼세종도담점,세종특별자치시 도담동
673387,아이센스리그PC방 원주무실점,강원도 원주시 무실동
673464,으뜸50안경 미사역점,경기도 하남시 망월동
673528,유앤율,강원도 원주시 반곡동
673613,샤인풀하우스,인천광역시 미추홀구 주안동
673658,회AKE,서울특별시 강북구 수유동
673982,개인택시37바3645,부산광역시 서구 서대신동3가
674098,예스관광개발(주),경상북도 김천시 남면 봉천리
674122,미리내 경희대 태권도,경기도 부천시 중동
674347,주식회사 수창사운드,광주광역시 동구 금남로5가
674412,에도일본어교습소,대전광역시 서구 둔산동
674505,세븐일레븐 천안성정한빛점,충청남도 천안시 서북구 성정동
674632,더날자 영어교습소,세종특별자치시 소담동
674697,루리루리플레이짐,부산광역시 금정구 구서동
674708,미촌농원,경상남도 밀양시 산내면 남명리
674732,지안플라워,대구광역시 달성군 다사읍 서재리
674760,위너TFK (내발산점),서울특별시 강서구 내발산동
675013,깜놀 아이스크림 할인점,경기도 양주시 옥정동
675160,루이뷔떡,대전광역시 중구 문화동
675303,오티콘보청기 익산점(세원의료기),전라북도 익산시 마동
675411,에러커피,경기도 김포시 장기동
675639,대한장례컨설팅,경기도 고양시 일산동구 풍동
675852,만선게장,인천광역시 계양구 효성동
676381,만랩커피 가산태세라타워점,서울특별시 금천구
676444,RAON,경상남도 창원시 의창구 중동
676590,워니갱포차,경기도 안산시 상록구 사동
676605,유로코피자 용인처인점,경기도 용인시 처인구 역북동
676619,대정산업사,서울특별시 종로구 관수동
676628,해두리치킨월곡점,광주광역시 광산구 월곡동
676649,맛나닭,경기도 수원시 장안구 영화동
676885,구미세종유리.샷시.앵글,경상북도 구미시 사곡동
677274,스테이크포장배달전문점,경기도 의정부시 가능동
677301,마리앤마사 판교점,경기도 성남시 분당구 삼평동
677378,왕십리곱창&안동찜닭,서울특별시 강동구 둔촌동
677474,더블유 필라테스 기흥 보라점,경기도 용인시 기흥구 보라동
677581,세찬엔지니어링,경상남도 창원시 진해구 안골동
677672,한국실험예술정신,전라남도 곡성군 죽곡면 태평리
677729,스카이펍1.2,경기도 성남시 중원구 성남동
677730,포차천국 부산지사점,부산광역시 강서구 지사동
677742,박고지반찬,울산광역시 남구 옥동
678238,웰빙,부산광역시 금정구 구서동
678329,한정금피부and체형관리실,서울특별시 양천구 신월동
678332,버드리카페,광주광역시 남구 봉선동
678402,디오피스칼프,서울특별시 강서구 마곡동
678568,기발한닭발,경기도 안산시 상록구 이동
678650,박가부대 역삼배달점,서울특별시 강남구 역삼동
678683,본죽앤비빔밥카페대전송촌점,대전광역시 대덕구 송촌동
678899,드림원국제특허법률사무소,경기도 화성시 영천동
679061,경아두마리치킨 쌍용점,충청남도 천안시 서북구 쌍용동
679072,포도나무공방,강원도 강릉시 강동면 모전리
679093,케이트 주식회사,전라북도 익산시 창인동1가
679239,대한태권도 2관,충청북도 충주시 호암동
679270,케이디 쿠킹다올,강원도 춘천시 퇴계동
679310,아이다,광주광역시 광산구 산정동
679350,홍뷰티,경상남도 김해시 삼계동
679370,슈퍼키친 송파파인탑점,서울특별시 송파구 송파동
679541,크린토피아 익산부송 오투그란데점,전라북도 익산시 부송동
679551,제이비 컴퍼니,경기도 고양시 일산동구 백석동
680038,스터디플래닛 권선센타 독서실,경기도 수원시 권선구 권선동
680102,피자바로,서울특별시 강동구 강일동
680150,제주상회,부산광역시 수영구 수영동
680197,라이리 코리아,경기도 평택시 비전동
680267,휴먼택153,대전광역시 중구 태평동
680323,씨유(CU)C다산베아채CC베아채,전라남도 강진군 도암면 학장리
680333,캔버스카페영대점,경상북도 경산시 대동
680414,신선장어,경기도 안양시 동안구 호계동
680545,꼬마 솜사탕,경기도 하남시 풍산동
680593,나는엄마,경상북도 경산시 압량읍 신대리
680599,은성에너지,경기도 남양주시 진접읍 장현리
680899,위 컴퍼니(We company),경상북도 경산시 옥산동
681012,고운맘카드,서울특별시 강남구 역삼동
681103,화성유통,경기도 화성시 봉담읍 하가등리
681223,도화6-1블럭어린이집,인천광역시 미추홀구 도화동
681273,씨제이(CJ)청정방역,강원도 원주시 관설동
681344,허브디자인,서울특별시 중구 신당동
681442,스테이허브(빌링),서울특별시 강남구 역삼동
681445,꼬마별,전라북도 익산시 영등동
681496,파크랜드 마산내서점,경상남도 창원시 마산회원구 두척동
681728,로이드밤헤어 신불당동점,충청남도 천안시 서북구 불당동
681770,비에이치씨문정로데오점(BHC),서울특별시 송파구 문정동
681783,놀개먹개자개,울산광역시 남구 달동
681832,캔에쎄이영어학원,서울특별시 동작구 사당동
681854,와노피싱,경기도 용인시 기흥구 언남동
681874,마리아 미용실,경기도 평택시 팽성읍 안정리
681880,민이커피,경상남도 사천시 송포동
681901,스로우터틀(slow turtle),경기도 평택시 평택동
682084,가락한식식당,부산광역시 강서구 죽림동
682112,설빙 장안점,서울특별시 동대문구 장안동
682194,꿈.공 스터디카페 거제수월점,경상남도 거제시 수월동
682230,지에스25 파주방축점,경기도 파주시 광탄면 방축리
682365,동네카페1호점,강원도 춘천시 운교동
682540,한솥도시락(펜타힐즈점),경상북도 경산시 중산동
682769,부산곰장어,경상남도 김해시 어방동
682794,천향부,인천광역시 연수구 연수동
683108,솔향기 리빙텔,서울특별시 강서구 방화동
683194,바다쭈꾸미,경기도 부천시 송내동
683300,다가수산 군산수송점,전라북도 군산시 수송동
683646,몽테뉴 논술교습소,경기도 성남시 분당구 서현동
683705,티아코리아,대구광역시 중구 대봉동
683744,제리컴퍼니,경기도 고양시 덕양구 행신동
683826,1등 복권방,대전광역시 중구 옥계동
683879,좋은유통 좋은푸드,전라북도 남원시 죽항동
683938,비기닝(BEGINNING),대구광역시 달서구 유천동
684092,아수라 (ASURA),서울특별시 송파구 석촌동
684127,에스케이렌터카 주식회사 광주2점,광주광역시 광산구 송정동
684177,스파게티스토리 미사점,경기도 하남시 망월동
684246,토토헤로스.소이 신마산점,경상남도 창원시 마산합포구 해운동
684262,ㅅㅑㅍ노래연습장,경기도 부천시 춘의동
684289,라군,경기도 수원시 영통구 매탄동
684339,함지갤러리(HAMJI GALLERY),서울특별시 은평구 진관동
684351,(주)파리크라상 파리바게뜨 T1랜드사이드점,인천광역시 중구 운서동
684405,(주)어메니티월드,서울특별시 서초구 서초동
684421,야무지개 고깃집,충청남도 천안시 서북구 두정동
684496,소주토랑폼,경상북도 포항시 북구 장성동
684504,숯불돼지뒤통구이,강원도 원주시 관설동
684582,세븐일레븐 포천기산리점,경기도 포천시 일동면 기산리
684711,에이원 J 아우토(A1 J auto),경기도 구리시 갈매동
684732,화정,부산광역시 수영구 민락동
684823,설악본가,경상북도 구미시 옥계동
684844,파크랜드 V공덕역,서울특별시 마포구 공덕동
685006,(주)디에스유통,경기도 성남시 분당구 야탑동
685253,벌크커피금남로점,광주광역시 동구 궁동
685469,정연웅,경상남도 진주시 봉곡동
685504,청월,대전광역시 중구 은행동
685528,KB제휴몰_리안투어앤모바일,서울특별시 강남구 역삼동
685574,씨유(CU)이천로데오점,경기도 이천시 창전동
685813,온도(ON DO),경기도 연천군 전곡읍 전곡리
685815,상곡재농원,경상북도 영덕군 영덕읍 우곡리
685914,안전빵,전라남도 고흥군 고흥읍 남계리
685998,씨유(CU)반월현대점,경기도 화성시 반월동
686071,나무꾼라이브7080,경상북도 포항시 남구 오천읍 문덕리
686296,주식회사 대평,부산광역시 남구 용당동
686313,제주공항 근처 파티하는 난장,제주특별자치도 제주시 일도일동
686466,주식회사 키스,부산광역시 기장군 기장읍 대변리
686549,어죽이네철렵국(단원점),경기도 안산시 단원구 목내동
686563,더센트럴 명품세탁소,서울특별시 용산구 한강로2가
686735,금노선호,인천광역시 남동구 논현동
686972,포차604,경상남도 양산시 중부동
687100,심리상담연구소 문,서울특별시 강서구 염창동
687154,아이힐음악학원,경기도 수원시
687294,호치킨 팽성점,경기도 평택시 팽성읍 안정리
687518,(주)솔리렉스,대전광역시 유성구 지족동
687523,로얄스톤 차이나 앤 코리아 주식회사,충청북도 청주시 상당구 용암동
687529,(주)연암 곱도리식당 홍대점,서울특별시 마포구 동교동
687638,데일리워크아웃,경기도 오산시 부산동
687753,삼봉차이나,경상북도 포항시 북구 양덕동
687757,강농산업,서울특별시 용산구 용문동
687904,공간의미학 하우징,울산광역시 울주군 삼남면 방기리
688045,동궁찜닭(성수가천점),경상북도 성주군 가천면 창천리
688116,미르축구클럽 본점,충청북도 청주시 청원구 사천동
688232,코드공일예술연구소,서울특별시 서초구 반포동
688282,살롱207,제주특별자치도 서귀포시 성산읍 온평리
688463,서원왕갈비탕,경상남도 창원시 진해구 용원동
688582,엄빠국어영어학원,충청북도 청주시 흥덕구 복대동
688784,따스한도자기공방,경상남도 거제시 양정동
688790,주식회사 자몽,대전광역시 동구 낭월동
688845,지에스25 마도산단점(상품권),경기도 화성시 마도면 쌍송리
688856,카페오늘,경기도 이천시 부발읍 신하리
689023,뉴욕쟁이디저트경산하양점,경상북도 경산시 하양읍 동서리
689031,성수 사위식당,서울특별시 성동구 성수동2가
689034,미성어페럴,경기도 광주시 곤지암읍 삼리
689065,김감독사진관(SJ미디어),경기도 군포시 산본동
689167,해피엔젤,경기도 김포시 양촌읍 양곡리
689539,더벤티 신평역점,부산광역시 사하구 신평동
689550,세차를부탁해,부산광역시 금정구 장전동
689909,아이캔 합기도 특공무술,인천광역시 서구 청라동
689948,맛쩌요,광주광역시 서구 쌍촌동
690021,무지개 갈비,서울특별시 중구 신당동
690051,오늘 어서오시게,경기도 고양시 일산서구 탄현동
690056,(주)클리더에듀,경기도 용인시 기흥구 중동
690089,덕만하우징,강원도 춘천시 후평동
690123,자담치킨 당리점,부산광역시 사하구 당리동
690134,벌떡떡볶이 양주옥정점,경기도 양주시 옥정동
690502,미니스톱 인천송림점,인천광역시 동구 송림동
690525,갤러리 아리수,서울특별시 종로구 관훈동
690721,추풍령옛고개,충청북도 영동군 추풍령면 관리
690799,유니팝효천센터미술학원,전라북도 전주시 완산구 삼천동2가
690951,북촌삼대갈비 광양점,전라남도 광양시 중동
690954,고마자수,충청남도 공주시 금흥동
691001,내가조선의치킨이고맥주다,충청북도 제천시 장락동
691003,홈식자재마트,인천광역시 서구 청라동
691141,장수회도매센타,경상북도 안동시 평화동
691301,피아짜,경기도 수원시 영통구 영통동
691388,립의발견,경기도 화성시 반송동
691454,샌드그립 (SAND GRIP),경기도 양주시 삼숭동
691491,프레시키친앤그로서리,경기도 하남시 망월동
691515,코애니,강원도 춘천시 효자동
691695,맥북수리 상암 맥북사설수리 아이폰수리,서울특별시 마포구 상암동
691771,모노뷰티 미용재료,경기도 고양시 덕양구 동산동
691922,돈갓,인천광역시 연수구 연수동
692300,모아 한의원,서울특별시 강서구 내발산동
692599,051커피 협성휴포레점,부산광역시 강서구 명지동
693072,한성종합건재,충청남도 당진시 수청동
693154,바디풋샵,경기도 고양시 덕양구 행신동
693391,(주)씨와이테크,경기도 부천시 삼정동
693404,우도당구,제주특별자치도 제주시 우도면 연평리
693510,피치뽁스페셜,전라북도 익산시 마동
693581,성남 고양이 도레미캣,경기도 성남시 중원구 성남동
693879,김기헌 바둑교실,경기도 화성시 능동
693904,별빛환경,경기도 남양주시 진건읍 용정리
693945,다운타운 씨이십칠 동래점,부산광역시 동래구 명륜동
693956,유로코피자 용암점,충청북도 청주시 상당구 용암동
694221,시스템더넷,강원도 원주시 단구동
694239,낙원 콜라텍,경기도 수원시 팔달구 매산로1가
694280,(주)하나텍시스템,경기도 광명시 소하동
694299,조선일보 중곡센터,서울특별시 광진구 중곡동
694304,조은아그로,경기도 안산시 상록구 팔곡이동
694349,경은로또판매점,울산광역시 중구 태화동
694505,신림동정통계란말이김밥,서울특별시 강서구 화곡동
694521,카네기,경기도 수원시 팔달구 신풍동
694531,제노메디컬,충청남도 보령시 주교면 신대리
694536,？실남자1 · 3 · 5,울산광역시 동구 일산동
694568,스마일페이(문화비)_4,서울특별시 강남구 역삼동
694686,푸드트리오,서울특별시 강남구 삼성동
694820,예술교육협동조합 큰나무,경기도 광주시 퇴촌면 오리
694971,파크랜드 거제사곡점,경상남도 거제시 사등면 사곡리
694972,공차 부산명지점,부산광역시 강서구 명지동
695081,씨유(CU)고성남포점,경상남도 고성군 고성읍 수남리
695104,육일건기(양산물금공이지게차),부산광역시 부산진구 전포동
695173,방과후학교_3,서울특별시 강남구 역삼동
695632,에어컨 Dr.,서울특별시 송파구 잠실동
695658,경북궁 닭한마리 칼국수,경기도 부천시 심곡동
696112,할리스커피 당진시청점,충청남도 당진시
696486,헐떡떡볶이 헐떡김밥,서울특별시 종로구 동숭동
696516,엘피스발달센터,서울특별시 강서구 가양동
696544,썹(SUP),서울특별시 마포구 서교동
696942,워시엔조이 셀프빨래방 충주칠금점,충청북도 충주시 칠금동
697275,그레오(GREO),경상남도 진주시 가좌동
697420,씨스루뷰티샵,서울특별시 강서구 마곡동
697489,덕미네숯불구이,전라북도 전주시 완산구 평화동1가
697512,지코바구갈1호점,경기도 용인시 기흥구 구갈동
697599,에이 프렌즈 펫,서울특별시 강서구 내발산동
697730,달리는커피거제상동점,경상남도 거제시 상동동
698075,모멘텀,서울특별시 마포구 연남동
698082,김복남맥주대구대천점,대구광역시 달서구 대천동
698198,강식탁,서울특별시 성북구 성북동1가
698200,신성타공사,경기도 시흥시 금이동
698307,365빈티지,경기도 부천시 원미동
698456,다인갤러리공방,서울특별시 중랑구 중화동
698830,건강빌리지,대전광역시 유성구 지족동
698957,셀프빨래방 가산푸르지오시티점,서울특별시 금천구
699128,내츄럴,서울특별시 중구 남창동
699143,그녀의 이야기,경기도 용인시 처인구 남동
699187,현진와이어컷팅,경상북도 구미시 고아읍 봉한리
699202,경북숲사랑협회,경상북도 영덕군 병곡면 병곡리
699492,크리스탈보석,경상북도 구미시 도량동
699690,만고당,울산광역시 북구 신천동
699893,위드비영어학원,경기도 양평군 용문면 다문리
700077,흑돈버크k,서울특별시 영등포구 양평동1가
700127,고씨네 영동점,충청북도 영동군 영동읍 계산리
700161,스포츠카페 올인카페,대구광역시 북구 산격동
700265,쉐어,서울특별시 성동구 금호동3가
700315,드로잉 헤어룸,서울특별시 강동구 성내동
700841,크라운호프 부평구청점,인천광역시 부평구 부평동
700887,라피셀,서울특별시 양천구 신정동
701220,리베핏,대구광역시 달서구 대천동
701306,세외수입현장_2,서울특별시 강남구 삼성동
701333,듬삭헌국밥집,제주특별자치도 서귀포시 성산읍 오조리
701437,현풍닭칼국수 경대점,대구광역시 북구 산격동
701641,쌍광상회,광주광역시 동구 장동
701653,주식회사 에이앤비,경상남도 통영시 항남동
701672,이선장네,강원도 속초시 동명동
701675,우선산업주식회사,충청남도 서산시 해미면 산수리
702054,trouvaille,경상남도 거제시 옥포동
702057,하리돈까스,강원도 고성군 간성읍 하리
702149,국민하수구 막힘 변기막힘 싱크대막힘 뚫음,충청북도 충주시 봉방동
702187,금강음악교습소,부산광역시 사상구 학장동
702603,토리모아,경기도 의정부시 가능동
702637,(주)엘스엘피시스템,경기도 안양시 동안구 호계동
702640,황기순의칼국수and왕돈까스,충청북도 영동군 영동읍 계산리
702677,일일양,인천광역시 중구 중산동
703029,지에스25봉암재미점,경상남도 창원시 마산회원구 봉암동
703089,덕성해법영어교습소,부산광역시 북구 덕천동
703264,(국공립)울산어린이집,울산광역시 중구 태화동
703416,바른치킨 인천향교역점,서울특별시 강서구 마곡동
703471,배말칼국수김밥거제면점,경상남도 거제시 거제면 남동리
703504,주식회사 온힐 당하지점,인천광역시 서구 당하동
703510,송산포도 원혜농원,경기도 화성시 송산면 고포리
703550,GS25일산덕이점(상품권),경기도 고양시 일산서구 덕이동
703619,금잔디홈패션,서울특별시 관악구 신림동
703670,인쌩맥주울산삼산점,울산광역시 남구 달동
703716,주식회사 보물섬수산,대전광역시 유성구 구암동
703776,에픽 디테일,경기도 화성시 영천동
703812,싹쓰리족발,경기도 화성시 산척동
704041,우리동네건어물,경상북도 포항시 북구 두호동
704092,살롱드르와,서울특별시 강동구 암사동
704093,삼정닭발,경기도 시흥시 은행동
704218,제임스,경기도 안양시 동안구 관양동
704333,전라상회2,서울특별시 동작구 노량진동
704347,회장님댁 일산라페스타점,경기도 고양시 일산동구 장항동
704578,진더,전라남도 진도군 의신면 돈지리
704600,고삐풀린세월마차소주방,충청북도 청주시 서원구 남이면 척북리
704652,전화결제_무(문화비)_1,서울특별시 강남구 역삼동
704769,소잉한땀(sewing.한땀),충청북도 청주시 청원구 율량동
705270,조선 중앙 동아일보 달동지국,울산광역시 남구 달동
705425,프레쉬스터디카페 신림점,서울특별시 관악구 신림동
705593,내가바로찐찐장어다 연수점,인천광역시 연수구 연수동
705622,찡쪽바,서울특별시 종로구 명륜2가
705654,나무와열매어린이집,서울특별시 강서구 방화동
705694,해도수산포차,전라북도 정읍시 신태인읍 우령리
705744,굿소아청소년과의원,전라남도 순천시 해룡면 신대리
705876,벌크커피 월계점,광주광역시 광산구 월계동
705927,경인투,경상북도 경산시 자인면 북사리
706013,안단테(ANDANTE),충청북도 청주시 흥덕구 복대동
706295,태율상사(야간매점),경기도 안산시 단원구 대부남동
706622,푸르넷벽산공부방,경기도 남양주시 와부읍 도곡리
706630,원조송파감자탕,서울특별시 송파구 송파동
706807,심슨영어,인천광역시 연수구 송도동
706843,컴포즈인천향촌점,인천광역시 남동구 만수동
707000,아녜스 수입품,경기도 파주시 문산읍 선유리
707150,마인드호텔,서울특별시 금천구 가산동
707175,박달 박가네 숯불껍데기(동탄점),경기도 화성시 오산동
707337,지에스25 성남하이테크점(상품권),경기도 성남시 중원구 상대원동
707460,조은푸르넷수학교습소,경기도 시흥시 대야동
707478,금천가마솥국밥,전라북도 익산시 영등동
707536,스마일종합물류,경기도 시흥시 과림동
707554,천냥농산물,경상남도 김해시 부원동
707671,완월 해법독서 논술 국어교습소,경상남도 창원시 마산합포구 자산동
707721,대전꽃자재,대전광역시 서구 둔산동
707741,한뚝 수육국밥 원광대점,전라북도 익산시 신동
707772,시민참치정육점,서울특별시 서초구 양재동
707849,메가엠지씨커피 인천논현역점,인천광역시 남동구 논현동
707933,냠냠샤오롱바오,충청북도 음성군 금왕읍 무극리
708189,제이씨비(JCB),충청남도 홍성군 홍성읍 오관리
708277,나래디자인 산업,강원도 춘천시 후평동
708433,주연시스템,경기도 군포시 당정동
708532,만물주방,경상북도 포항시 남구 상도동
708782,김청매직,경기도 하남시 학암동
708884,(주) 3엠프론티어,부산광역시 해운대구 재송동
708894,스마트도어테크울산점,울산광역시 울주군 서생면 서생리
709050,주식회사 랑진글로벌,충청남도 아산시 영인면 역리
709215,0시포차야식,경기도 안성시 일죽면 송천리
709229,좋은날잔치국수,인천광역시 남동구 남촌동
709362,스카이스터디카페 조원점,경기도 수원시 장안구 조원동
709462,BUGER135,경기도 고양시 일산동구 식사동
709522,커피딘,경상북도 영주시 가흥동
709595,영등포든든어린이집,서울특별시 영등포구 대림동
709632,철이축산,경기도 수원시 장안구 연무동
709672,냥,대전광역시 서구 가수원동
709695,행복만나,전라북도 김제시 요촌동
709902,삼성영어 향산힐교실,경기도 김포시 고촌읍
710006,또오래 닭발,충청북도 청주시 흥덕구 복대동
710275,은바기식당,인천광역시 연수구 옥련동
710416,남바다,광주광역시 북구 두암동
710524,힐스템체험,서울특별시 도봉구 쌍문동
710618,씨제이대한통운(주)신송악주유소,충청남도 당진시 송악읍
710619,연남어부,서울특별시 마포구 동교동
710626,대치맘스영어,경기도 양주시 옥정동
710683,서면축산계축산물판매장,강원도 홍천군 서면 모곡리
710856,가래떡 떡볶이,서울특별시 강서구 방화동
710888,동네커피 중리점,경상남도 창원시 마산회원구 내서읍 중리
711007,자담치킨구성역점,경기도 용인시 기흥구 마북동
711012,좋은초밥부천점,경기도 부천시 심곡동
711038,개똥이네 전주점,전라북도 전주시 완산구 효자동3가
711053,포야이KOREA,광주광역시 광산구 안청동
711062,호식이두마리치킨 재산점,경상북도 봉화군 재산면 현동리
711085,신서귀가스,제주특별자치도 서귀포시
711201,이화수전통육계장 거창점,경상남도 거창군 거창읍 상림리
711331,ZENITH,대구광역시 수성구 수성동4가
711420,오에르모소,대구광역시 동구 신천동
711550,야물떡찌다,경기도 화성시 반송동
711585,드림 메디케어,충청북도 청주시 흥덕구 오송읍 상봉리
711689,새파란보스족발,경상북도 경주시 황오동
711846,아이엠(I AM),경기도 파주시 목동동
711878,허남매수제돈까스and모밀국수,서울특별시 양천구 신정동
711952,명품순두부 오창2호점,충청북도 청주시 청원구 오창읍 창리
712152,채명화음악학원,경기도 고양시 일산동구 풍동
712215,지에스(GS)25 고읍행복점(상품권),경기도 양주시
712275,훈타,부산광역시 금정구 남산동
712290,윤달식당,충청남도 천안시 동남구 신방동
712448,토리베베,강원도 원주시 봉산동
712460,어쏘위트,부산광역시 부산진구 전포동
712461,인테리어디자인꾸밈,경기도 안산시 단원구 초지동
712530,선술집자주,서울특별시 구로구 구로동
712534,신 레스카페,대구광역시 달성군 현풍읍 하리
712545,오케이(OK)목장 본점,전라남도 순천시 연향동
712839,세무사 이주영 세무회계사무소,부산광역시 수영구 남천동
713002,에어컨1번지,경상북도 구미시 사곡동
713075,제주도 하숙집 게스트하우스,제주특별자치도 제주시 외도일동
713171,수타피자,울산광역시 울주군 언양읍 송대리
713361,신포국제식당,인천광역시 중구 인현동
713403,양구드론스쿨,강원도 양구군 양구읍 정림리
713556,주식회사 목포삼학도크루즈,전라남도 목포시 산정동
713716,바다활어회직판장,경기도 오산시 청호동
713734,동명앵글휀스,전라남도 여수시
713754,헬로에그(흑석동),광주광역시 광산구 흑석동
713809,제이브로우(J.BROW),경기도 파주시 파주읍 파주리
713821,제주를담다,제주특별자치도 제주시 한림읍 귀덕리
714236,소랑호젠,서울특별시 성동구 성수동1가
714282,케이에스에너지,충청북도 제천시 강제동
714327,유)원천농업회사법인,전라북도 익산시 부송동
714330,보태니카,서울특별시 강남구 역삼동
714550,매운상회 신촌점,서울특별시 마포구 창전동
714618,홍콩다방 성수낙낙점,서울특별시 성동구 성수동2가
714746,현and아이,인천광역시 부평구 부평동
715120,등록금결제_1,서울특별시 강남구 역삼동
715173,주식회사 제로투원,전라북도 전주시 덕진구 송천동2가
715458,고래인테리어,경상남도 양산시 남부동
715490,신일vender,대전광역시 동구 가양동
715510,세븐일레븐 녹양역점,경기도 의정부시 녹양동
715547,오마커피,경기도 고양시 일산서구 주엽동
715551,인생골뱅이,서울특별시 성북구 석관동
715723,한성아이디 수원 광교지점,경기도 수원시 영통구 이의동
715756,어반스타일러 위드 범,서울특별시 마포구 합정동
715895,제이더블유(JW)24,경기도 화성시 오산동
716001,서울이삿짐,강원도 강릉시 초당동
716103,우주플레이,경기도 고양시 일산동구 마두동
716243,퍼펙트(PERFECT),경상남도 창원시 마산회원구 내서읍 중리
716385,포승스파렉스매점,경기도 평택시 포승읍 도곡리
716451,월드탑디자인,인천광역시 서구 가좌동
716513,88냉면,서울특별시 노원구 중계동
716553,찐한잔호프,대전광역시 중구 선화동
716647,욕실해결사,경기도 의왕시 고천동
716694,바둑 아카데미,서울특별시 동대문구 청량리동
716790,SEOLMAC CASUALPUB,경기도 양주시 백석읍 방성리
716814,청정완도,전라남도 완도군 완도읍 군내리
716863,생각나는김밥,서울특별시 강남구 대치동
716884,우렁총각영광점,전라남도 영광군 법성면 대덕리
716959,여기서미술해미술교습소,경기도 화성시 능동
717011,석화지물장식,서울특별시 양천구 신월동
