store_no,store_nm,addr,category,telephone,address,roadAddress,mapx,mapy,description,link,Correct
1226246,카페온오프,대구광역시 남구,,,,,,,,,
1226295,대치베스트다빈치학원,서울특별시 강남구 대치동,,,,,,,,,
1226309,성일이발관,경기도 광주시 도척면 진우리,,,,,,,,,
1226388,주식회사 드론존,경기도 이천시 백사면 모전리,,,,,,,,,
1226397,치킨욜로강정,서울특별시 중랑구 면목동,,,,,,,,,
1226515,샌드리아 군파크루지점,경상북도 청도군 화양읍 삼신리,,,,,,,,,
1226648,코리안바베큐별내점,경기도 남양주시 별내동,,,,,,,,,
1226703,월드마트,강원도 인제군 기린면 방동리,,,,,,,,,
1226892,벨커피위나따오비까(Bell Coffee with NATAOBICA),경기도 평택시 비전동,,,,,,,,,
1227079,지에스(GS)25 영천야사점(상품권),경상북도 영천시 야사동,,,,,,,,,
1227271,금봉갈비,경상북도 예천군 호명면 금능리,,,,,,,,,
1227303,엘리시아 헤어살롱(Hair salon),세종특별자치시,,,,,,,,,
1227487,서지연헤어(SEOJIYEON Hair),경기도 화성시 산척동,,,,,,,,,
1227806,담이 옷가게,경기도 부천시 상동,,,,,,,,,
1227916,찜닭파는집 신림점,서울특별시 관악구 봉천동,,,,,,,,,
1228021,시암골,전라북도 정읍시 상동,,,,,,,,,
1228080,모랑모랑,경상북도 구미시 인의동,,,,,,,,,
1228111,럭스이앤지,경기도 성남시 중원구 금광동,,,,,,,,,
1228125,근영,전라북도 완주군 상관면 죽림리,,,,,,,,,
1228165,(주)신원에프앤비,경기도 용인시 처인구 포곡읍 신원리,,,,,,,,,
1228444,만고땡 원통점,강원도 인제군 북면 원통리,,,,,,,,,
1228452,김홍미용실,서울특별시 구로구 가리봉동,,,,,,,,,
1228468,이철헤어커커 사가정점,서울특별시 중랑구 면목동,,,,,,,,,
1228499,다미푸드중국식품,경기도 안성시 죽산면 죽산리,,,,,,,,,
1228587,벌교꼬막정식(꼬막한끼),대구광역시 달서구 도원동,,,,,,,,,
1228644,상현 회뜨는집,경기도 용인시 수지구 상현동,,,,,,,,,
1228750,하이어짐,경기도 화성시 영천동,,,,,,,,,
1229066,브리앙헤어,대구광역시 동구 봉무동,,,,,,,,,
1229069,장가네식육점,경상남도 사천시 사남면 월성리,,,,,,,,,
1229147,담꾹 중곡시장점,서울특별시 광진구 중곡동,,,,,,,,,
1229154,꼬치그릴,대구광역시 달성군 다사읍 매곡리,,,,,,,,,
1229190,하람유통,광주광역시 북구 중흥동,,,,,,,,,
1229285,점촌1동행정복지센터,경상북도 문경시 점촌동,,,,,,,,,
1229371,주식회사 골든코어반도체,인천광역시 연수구 송도동,,,,,,,,,
1229652,해광,서울특별시 은평구 응암동,,,,,,,,,
1229665,세명흙.옥돌침대,부산광역시 해운대구 우동,,,,,,,,,
1229708,또바기회펜션,전라북도 군산시 옥도면,,,,,,,,,
1229747,만재기업,경기도 의왕시 오전동,,,,,,,,,
1229755,하나로통합대리운전,경상북도 구미시 사곡동,,,,,,,,,
1229861,허뷰티,경기도 광주시 송정동,,,,,,,,,
1229863,쌈짓골,제주특별자치도 제주시 조천읍 대흘리,,,,,,,,,
1229964,현독서논술,경기도 고양시 덕양구 원흥동,,,,,,,,,
1230051,주식회사 온더고,광주광역시 북구 동림동,,,,,,,,,
1230149,에스유세라믹,경기도 고양시 덕양구 대자동,,,,,,,,,
1230186,순수명가&소곱창찐떡볶기,울산광역시 울주군 온산읍 덕신리,,,,,,,,,
1230329,주식회사 대경약품,인천광역시 연수구 연수동,,,,,,,,,
1230471,이디야커피춘천봄내점,강원도 춘천시 퇴계동,,,,,,,,,
1230521,프레시마크,서울특별시 용산구 이촌동,,,,,,,,,
1230574,튀기고수제돈까스,부산광역시 강서구 명지동,,,,,,,,,
1230837,카페45st(cafe45st),충청북도 청주시 상당구 탑동,,,,,,,,,
1230845,이대박쭈꾸미와찜닭,경기도 화성시 목동,,,,,,,,,
1230860,유성갈비노은점,대전광역시 유성구 지족동,,,,,,,,,
1230922,오늘도 만족,서울특별시 노원구 상계동,,,,,,,,,
1230979,주식회사 크레타케이알,대전광역시 유성구 죽동,,,,,,,,,
1231106,쥬르드쥬아 플라워 아틀리에,경기도 성남시 분당구 정자동,,,,,,,,,
1231467,동욱이네고깃집,강원도 속초시 조양동,,,,,,,,,
1231587,전통과자,서울특별시 종로구 창신동,,,,,,,,,
1231626,장민화외1명,경기도 수원시 영통구 신동,,,,,,,,,
1231685,나 집에 안갈래,서울특별시 영등포구 대림동,,,,,,,,,
1231735,(주)코아앤컴퍼니,서울특별시 영등포구 당산동2가,,,,,,,,,
1231973,김순례묵은지생등갈비찜,전라북도 전주시 덕진구 장동,,,,,,,,,
1232035,짐맥클린 골프스튜디오,서울특별시 영등포구 여의도동,,,,,,,,,
1232119,솔치킨,전라북도 전주시 완산구 삼천동1가,,,,,,,,,
1232133,정성이가득찬집밥 안양점,경기도 안양시,,,,,,,,,
1232179,지에스(GS)25 상계보람점,서울특별시 노원구 상계동,,,,,,,,,
1232198,우리쌤스터디,경기도 의정부시 민락동,,,,,,,,,
1232472,만고쿠 배곧점,경기도 시흥시 정왕동,,,,,,,,,
1232594,토즈스터디센터 상남독서실,경상남도 창원시 성산구 상남동,,,,,,,,,
1232650,토종칼국수,부산광역시 기장군 장안읍 기룡리,,,,,,,,,
1232767,(sm)천사,경기도 고양시 일산서구 주엽동,,,,,,,,,
1232998,농심정육점,충청남도 당진시 읍내동,,,,,,,,,
1233163,비봉편의점,경기도 화성시 비봉면 자안리,,,,,,,,,
1233474,구십사(94)캐럿,부산광역시 사상구 괘법동,,,,,,,,,
1233480,이마트24 R이천중리점,경기도 이천시 중리동,,,,,,,,,
1233640,바당길서귀포점,제주특별자치도 서귀포시 남원읍 신례리,,,,,,,,,
1233904,보용만두화서역점,경기도 수원시 팔달구 화서동,,,,,,,,,
1234188,윌리엄스튜디오,경기도 용인시 수지구 상현동,,,,,,,,,
1234311,청연(호계매곡점),울산광역시 북구 호계동,,,,,,,,,
1234335,마크리영어학원,경기도 시흥시 조남동,,,,,,,,,
1234424,맨즈그루밍,충청남도 천안시 서북구 불당동,,,,,,,,,
1234537,라온스터디카페 산들거리점,경기도 고양시 일산동구 중산동,,,,,,,,,
1234591,수영종합설비사,경상남도 밀양시 삼랑진읍 송지리,,,,,,,,,
1234744,주(JU)노리터,인천광역시 계양구 동양동,,,,,,,,,
1235003,짐포유,전라남도 광양시 중동,,,,,,,,,
1235307,판테라(pantera),서울특별시 송파구 잠실동,,,,,,,,,
1235325,만담상점and정미식당,서울특별시 양천구 목동,,,,,,,,,
1235408,사가(SAGA),서울특별시 강남구 청담동,,,,,,,,,
1235534,비비큐신흥점,경기도 성남시 수정구 신흥동,,,,,,,,,
1235594,이쁜달커피 (본점),충청북도 청주시 흥덕구 봉명동,,,,,,,,,
1235633,서승,부산광역시 동구 범일동,,,,,,,,,
1235646,멕시카나 동탄산척점,경기도 화성시,,,,,,,,,
1235720,커피홀 부산금곡점,부산광역시 북구 금곡동,,,,,,,,,
1236014,메가필즈,경기도 의정부시 장암동,,,,,,,,,
1236105,이차돌 걸포점,경기도 김포시,,,,,,,,,
1236192,자몽수학교습소,서울특별시 양천구 목동,,,,,,,,,
1236518,ByteDance1,서울특별시 강남구 역삼동,,,,,,,,,
1236644,뮤엠영어원동초영어교습소,인천광역시 남동구 논현동,,,,,,,,,
1236752,탑앤탑엔터테이먼트,충청남도 아산시 신동,,,,,,,,,
1236791,훈이네마을빵,경기도 시흥시 정왕동,,,,,,,,,
1236931,생활건강,대전광역시 대덕구 법동,,,,,,,,,
1236966,가마치통닭도마점,대전광역시 서구 도마동,,,,,,,,,
1236967,더이룸메이크업,광주광역시 동구 불로동,,,,,,,,,
1236985,봉구의간식 김포구래점,경기도 김포시 구래동,,,,,,,,,
1237021,조조살롱,경기도 파주시 목동동,,,,,,,,,
1237095,도브제,경기도 성남시 분당구 정자동,,,,,,,,,
1237339,스크레치독,울산광역시 울주군 언양읍 동부리,,,,,,,,,
1237438,힐스트리심리발달연구소,경기도 오산시 수청동,,,,,,,,,
1237516,필드키친 하남미사,경기도 하남시 망월동,,,,,,,,,
1237561,마크라메 라담,경기도 고양시 덕양구 행신동,,,,,,,,,
1237696,서귀포농업협동조합서부지소,제주특별자치도 서귀포시 호근동,,,,,,,,,
1237698,지에스(GS)25 남양주별내점,경기도 남양주시 별내동,,,,,,,,,
1237856,싹다드림 기프트,경기도 화성시 장지동,,,,,,,,,
1237910,토스트 박스,대전광역시 동구 가오동,,,,,,,,,
1237955,옥선할매된장청국장,경상남도 함안군 군북면 중암리,,,,,,,,,
1238136,노마드빌리지,서울특별시 용산구 이태원동,,,,,,,,,
1238167,주식회사 삼성비앤티,울산광역시 남구 선암동,,,,,,,,,
1238384,봉정민내과의원,인천광역시 계양구 작전동,,,,,,,,,
1238424,지에스25(GS25) 미사14단지점,경기도 하남시 망월동,,,,,,,,,
1238588,동작지게차,서울특별시 동대문구 답십리동,,,,,,,,,
1239090,베스타(MOTOVISION),서울특별시 종로구 혜화동,,,,,,,,,
1239131,한평책빵,서울특별시 은평구 녹번동,,,,,,,,,
1239187,종가집짬뽕,경상북도 영천시 창구동,,,,,,,,,
1239265,투썸플레이스 송도타임스페이스점,인천광역시 연수구,,,,,,,,,
1239465,파크종합상사,부산광역시 강서구 대저2동,,,,,,,,,
1239486,매월애플러스,광주광역시 서구 매월동,,,,,,,,,
1239721,1등복권방,서울특별시 관악구 신림동,,,,,,,,,
1239834,전주한식부폐,경기도 화성시 양감면 사창리,,,,,,,,,
1239841,도도한꼬막짬뽕,강원도 원주시 반곡동,,,,,,,,,
1239888,엄마선지수구레국밥,부산광역시 사하구 신평동,,,,,,,,,
1239891,글로리어스(GLORIOUS),경상남도 진주시 망경동,,,,,,,,,
1239909,양남눈썰매장,경상북도 경주시 양남면 신대리,,,,,,,,,
1240031,문희횟집,부산광역시 강서구 명지동,,,,,,,,,
1240196,하이홈넷,서울특별시 중랑구 망우동,,,,,,,,,
1240281,비손디자인,경기도 양주시 율정동,,,,,,,,,
1240577,달크림 아이스크림 할인점,경상남도 김해시 주촌면 천곡리,,,,,,,,,
1240622,속초살이,강원도 속초시 영랑동,,,,,,,,,
1241054,현종시스템,대구광역시 남구 대명동,,,,,,,,,
1241083,노무법인 인사와안전 부산경남본부,부산광역시 연제구 연산동,,,,,,,,,
1241569,이쉐프의차려진식탁,제주특별자치도 서귀포시 동홍동,,,,,,,,,
1241674,망우충전소,서울특별시 중랑구 망우동,,,,,,,,,
1241724,드보라(DDR cosmetis),경기도 고양시 일산서구 덕이동,,,,,,,,,
1242112,칠호상회,서울특별시 종로구 예지동,,,,,,,,,
1242380,카카오프렌즈 플래그십스토어 부산점,부산광역시 중구 광복동2가,,,,,,,,,
1242437,블루넷 PC방,경상남도 거제시 고현동,,,,,,,,,
1242625,블루페퍼 부산메가마트동래점,부산광역시 동래구 명륜동,,,,,,,,,
1242998,싱크케어,경상북도 경산시 압량읍 부적리,,,,,,,,,
1243076,에그드랍 라페스타점,경기도 고양시 일산동구 장항동,,,,,,,,,
1243093,에이스(ACE)수학학원,전라남도 나주시 빛가람동,,,,,,,,,
1243100,주식회사 제이에이치솔트랩 (지점),경상북도 상주시 낙동면 낙동리,,,,,,,,,
1243165,봄향악세사리,대구광역시 중구 공평동,,,,,,,,,
1243204,쏠티피아노교습소,경상북도 경산시 중산동,,,,,,,,,
1243511,가남생선구이,경기도 여주시 가남읍 삼군리,,,,,,,,,
1243527,싸구려집,경기도 구리시 수택동,,,,,,,,,
1243581,주식회사드라마코리아,서울특별시 중구 신당동,,,,,,,,,
1243609,바른인력,경기도 수원시 권선구 세류동,,,,,,,,,
1243618,주식회사 스페이스브리즈,부산광역시 부산진구 연지동,,,,,,,,,
1243712,중앙에너지 주식회사,경기도 양평군 옥천면 옥천리,,,,,,,,,
1243796,홍익유통상사,강원도 태백시 황지동,,,,,,,,,
1243888,닥치고푸드 대구신서혁신점,대구광역시 동구 신서동,,,,,,,,,
1244005,응급실국물떡볶이 서울장안점,서울특별시 동대문구 장안동,,,,,,,,,
1244011,코카콜라 E.D.P 우두장학점,강원도 춘천시 동내면 신촌리,,,,,,,,,
1244153,더 빛나,서울특별시 강남구 청담동,,,,,,,,,
1244170,아버컴퍼니,인천광역시 연수구 송도동,,,,,,,,,
1244240,토담밥상 주식회사,강원도 강릉시 강동면,,,,,,,,,
1244343,(주)리쥼,경기도 남양주시 별내동,,,,,,,,,
1244378,담꾹 쌍문역점,서울특별시 도봉구 쌍문동,,,,,,,,,
1244387,서초아트센터(서초아트홀),서울특별시 서초구 서초동,,,,,,,,,
1244424,세라젬 웰카페 마곡점,서울특별시 강서구 마곡동,,,,,,,,,
1244505,중화식품,전라남도 보성군 회천면 서당리,,,,,,,,,
1244920,내맴(NeMem),광주광역시 서구 쌍촌동,,,,,,,,,
1244949,오뚜기수산,경상남도 거제시 사등면 덕호리,,,,,,,,,
1244950,위브PC,경기도 수원시 영통구 영통동,,,,,,,,,
1245020,커피마마퀸 장흥점,전라남도 장흥군 장흥읍 건산리,,,,,,,,,
1245215,압구정신수학교습소,서울특별시 강남구 신사동,,,,,,,,,
1245292,퍼스트커피and베이커리랩,세종특별자치시,,,,,,,,,
1245364,Pet Club,경기도 남양주시 화도읍 묵현리,,,,,,,,,
1245407,잇다코리아 주식회사,경기도 안양시 동안구 관양동,,,,,,,,,
1245474,사회적협동조합 치료해 주오,서울특별시 중랑구 묵동,,,,,,,,,
1245561,조아짐 바른자세 교정원,대구광역시 달성군 다사읍 죽곡리,,,,,,,,,
1245635,주식회사 비즈이즈부평센타,인천광역시 부평구 삼산동,,,,,,,,,
1245780,개인택시 (부산36바8773),부산광역시 연제구 연산동,,,,,,,,,
1245971,미토리037,경상남도 진주시 집현면 봉강리,,,,,,,,,
1246079,광신리소스(주) 양산TG주유소,경상남도 양산시 북정동,,,,,,,,,
1246342,화이트펜슬 분당수내점,경기도 성남시 분당구 수내동,,,,,,,,,
1246627,백반최고맛집,전라남도 화순군 화순읍 교리,,,,,,,,,
1246909,푸드앤익스프레스노은점,대전광역시 유성구 지족동,,,,,,,,,
1246996,카페남애X게스트하우스,강원도 양양군 현남면 남애리,,,,,,,,,
1247145,케이비앤에스(K-BnS),경기도 남양주시 별내동,,,,,,,,,
1247152,지에스(GS)25 한밭대덕명점,대전광역시 유성구 덕명동,,,,,,,,,
1247198,싱싱산오징어,충청북도 충주시 교현동,,,,,,,,,
1247240,바이오 뷰티 분석 연구소,경기도 광주시 경안동,,,,,,,,,
1247357,보라,서울특별시 영등포구 대림동,,,,,,,,,
1247390,호식이두마리치킨 금호지구점,대구광역시 북구 사수동,,,,,,,,,
1247442,아이엠씨푸드 이천미란다점,경기도 이천시 중리동,,,,,,,,,
1247498,삼호익스프레스 인천서부점,인천광역시 계양구 계산동,,,,,,,,,
1247532,이진숙소아청소년과의원,인천광역시 미추홀구 주안동,,,,,,,,,
1247582,오엑스 피시 부산역점,부산광역시 동구 초량동,,,,,,,,,
1247639,신데렐라향남산단점,경기도 화성시 향남읍 구문천리,,,,,,,,,
1247763,판타스틱,광주광역시 광산구 비아동,,,,,,,,,
1247814,오야유비,강원도 강릉시,,,,,,,,,
1247830,단물가게,전라남도 무안군 삼향읍 남악리,,,,,,,,,
1248372,케이에스 카수리,전라남도 무안군 삼향읍 유교리,,,,,,,,,
1248380,가람스토어,인천광역시 서구 청라동,,,,,,,,,
1248450,타보자,서울특별시 마포구 마포동,,,,,,,,,
1248461,살아있소 고기마트,대구광역시 수성구,,,,,,,,,
1248585,언제나. 꽃,세종특별자치시 조치원읍 남리,,,,,,,,,
1248728,이디야 무등시장점,광주광역시 남구 백운동,,,,,,,,,
1248763,더쉐드,제주특별자치도 제주시 이도이동,,,,,,,,,
1248877,오우드목공방,울산광역시 울주군 청량읍 상남리,,,,,,,,,
1248971,까페윤스(CAFE YOONS),세종특별자치시 반곡동,,,,,,,,,
1249043,이백장돈까스 안양점,경기도 안양시 동안구 관양동,,,,,,,,,
1249052,메이드가요방,강원도 원주시 단계동,,,,,,,,,
1249182,(주)이마트에브리데이 세곡점(상품권),서울특별시 강남구 세곡동,,,,,,,,,
1249372,파리글라스 안경콘택트 화곡점,서울특별시 강서구 화곡동,,,,,,,,,
1249468,카페오버랩 광양중마점,전라남도 광양시,,,,,,,,,
1249667,후이즈스마트타워 관리단,인천광역시 남동구 고잔동,,,,,,,,,
1249768,제이 영어연구소,경기도 파주시 동패동,,,,,,,,,
1249792,정인요양보호사교육원,경기도 평택시 장당동,,,,,,,,,
1249876,바리스타 마켓,충청북도 청주시 흥덕구 비하동,,,,,,,,,
1250055,포나(PoNa),부산광역시 사상구 주례동,,,,,,,,,
1250174,룸서비스파이브스타 신시가지점,전라북도 전주시 완산구 효자동3가,,,,,,,,,
1250415,정미운,경상남도 창원시 마산합포구 진동면 진동리,,,,,,,,,
1250419,주식회사 에어보스,경기도 김포시 양촌읍 학운리,,,,,,,,,
1250482,포항종합상사,경상북도 포항시 남구 이동,,,,,,,,,
1250652,청주나우태닝,충청북도 청주시 서원구 개신동,,,,,,,,,
1250759,시작 스터디 카페 성신여대점,서울특별시 성북구 동선동1가,,,,,,,,,
1250782,(주)아이리치,서울특별시 금천구 가산동,,,,,,,,,
1250827,유엠컴퍼니,경기도 고양시 일산동구 성석동,,,,,,,,,
1250917,스마트통신 마석우리점,경기도 남양주시 화도읍 마석우리,,,,,,,,,
1250941,엠에스 코퍼레이션,경기도 안양시 동안구 비산동,,,,,,,,,
1250979,따로닭 조원직영점,경기도 수원시 장안구 조원동,,,,,,,,,
1250993,놀부항아리갈비(여수돌산점),전라남도 여수시 돌산읍 우두리,,,,,,,,,
1251049,주식회사 셀프파킹,인천광역시 서구 가좌동,,,,,,,,,
1251138,지원무역,경기도 용인시 기흥구 청덕동,,,,,,,,,
1251179,인어아지매,부산광역시 영도구,,,,,,,,,
1251220,88연탄석쇠구이,부산광역시 해운대구 반여동,,,,,,,,,
1251235,동탄농자재마트,경기도 화성시 장지동,,,,,,,,,
1251325,맛나요 뼈해장국,경기도 시흥시 정왕동,,,,,,,,,
1251590,쌀통닭 개롱역점,서울특별시 송파구 오금동,,,,,,,,,
1251749,무뼈족발앤떡볶이,대전광역시 중구 대흥동,,,,,,,,,
1251839,울산이사몰,울산광역시 동구 방어동,,,,,,,,,
1251882,뚜레쥬르(현풍테크노점),대구광역시 달성군 현풍읍 중리,,,,,,,,,
1251885,지에스(GS)25 왜관강변점,경상북도 칠곡군 왜관읍 금산리,,,,,,,,,
1252108,커피쿡루프탑금촌점,경기도 파주시 금촌동,,,,,,,,,
1252192,비바푸드,서울특별시 양천구 신월동,,,,,,,,,
1252213,시온공방,충청북도 음성군 음성읍 읍내리,,,,,,,,,
1252229,휴대폰 빵집 충북대점,충청북도 청주시 흥덕구 복대동,,,,,,,,,
1252414,화이트 퍼피,서울특별시 송파구 송파동,,,,,,,,,
1252539,카페와이,경기도 부천시 옥길동,,,,,,,,,
1252546,소살리토,광주광역시 동구 지산동,,,,,,,,,
1252585,신토크쇼 금호점,강원도 강릉시 입암동,,,,,,,,,
1252693,모나코 고현점,경상남도 거제시 고현동,,,,,,,,,
1252718,네모푸드 역곡점,경기도 부천시 괴안동,,,,,,,,,
1252751,화이트펜슬 스터디카페 수영민락점,부산광역시 수영구 수영동,,,,,,,,,
1252803,시정사,제주특별자치도 제주시 한림읍 한림리,,,,,,,,,
1252824,상진푸드 별내갈매점,경기도 남양주시 별내동,,,,,,,,,
1252892,별난푸줏간,경기도 오산시 원동,,,,,,,,,
1253045,맘큰식품,서울특별시 금천구 시흥동,,,,,,,,,
1253121,대원테크,서울특별시 노원구 상계동,,,,,,,,,
1253248,필라테스 고요,서울특별시 관악구 봉천동,,,,,,,,,
1253329,카페 라쪼 Caffe Lazzo,서울특별시 성동구 성수동1가,,,,,,,,,
1253424,공차 수원아주대점,경기도 수원시 영통구 원천동,,,,,,,,,
1253806,에이스 싱크,대구광역시 달서구 본동,,,,,,,,,
1253856,매일경제신문,전라북도 완주군 삼례읍 후정리,,,,,,,,,
1253858,박원경이화피아노음악학원,서울특별시 양천구 목동,,,,,,,,,
1253912,아름다운옷집,서울특별시 은평구 불광동,,,,,,,,,
1254166,미스터빠삭 춘천온의점,강원도 춘천시 온의동,,,,,,,,,
1254371,주식회사아리랑미트,전라북도 익산시 동산동,,,,,,,,,
1254528,주식회사 단군,강원도 태백시 통동,,,,,,,,,
1254585,주식회사 영건강생활,경기도 김포시 감정동,,,,,,,,,
1254642,해산물포차 고래밥,서울특별시 송파구 문정동,,,,,,,,,
1254754,천연수제담배,경기도 양주시 광적면 가납리,,,,,,,,,
1254781,밀리스,경기도 수원시 장안구 정자동,,,,,,,,,
1254846,행복한 김밥,경상남도 김해시 진영읍 진영리,,,,,,,,,
1254954,바른아트센터,서울특별시 강남구 신사동,,,,,,,,,
1255073,디노말즈,경기도 부천시 상동,,,,,,,,,
1255233,월드크리닝 화성능동점,경기도 화성시 능동,,,,,,,,,
1255351,동탄자동차운전전문학원 주식회사,경기도 용인시 처인구 남사면 북리,,,,,,,,,
1255405,컴포즈커피 진주혁신사들로점,경상남도 진주시 충무공동,,,,,,,,,
1255447,방쌤헤어,전라북도 정읍시 수성동,,,,,,,,,
1255533,렌즈타운위드안경,제주특별자치도 제주시 연동,,,,,,,,,
1255548,옥천진영,충청북도 옥천군 옥천읍 대천리,,,,,,,,,
1255607,요기요_비,서울특별시 중구 순화동,,,,,,,,,
1255649,모리노리,서울특별시 종로구 와룡동,,,,,,,,,
1255810,러스티(Rusty),대전광역시 중구 오류동,,,,,,,,,
1256054,미추홀메디정형외과의원,인천광역시 미추홀구 숭의동,,,,,,,,,
1256077,연계플라워,세종특별자치시 보람동,,,,,,,,,
1256148,박연지,경기도 김포시 풍무동,,,,,,,,,
1256207,테크몰,인천광역시 계양구 작전동,,,,,,,,,
1256211,이셰프짬뽕and후라이드탕수육,경상남도 양산시 평산동,,,,,,,,,
1256404,아만다 철학관,대구광역시 동구 검사동,,,,,,,,,
1256616,옥토바이오테크,서울특별시 송파구 가락동,,,,,,,,,
1256735,옥천이일시정미소,전라남도 해남군 옥천면 신죽리,,,,,,,,,
1257025,나겸공방,울산광역시 남구 신정동,,,,,,,,,
1257104,카페676,경상북도 구미시 사곡동,,,,,,,,,
1257304,스트릿 여주,경기도 여주시 연라동,,,,,,,,,
1257438,솔솔디자인,경기도 수원시 권선구 곡반정동,,,,,,,,,
1257456,배민페이(라이브커머스),서울특별시 구로구 구로동,,,,,,,,,
1257497,뱅이술술,경기도 안양시 동안구 관양동,,,,,,,,,
1257553,주식회사 다함푸드,경상북도 경산시 진량읍 신상리,,,,,,,,,
1257569,코엑스짐,서울특별시 광진구 중곡동,,,,,,,,,
1257579,폼드팡베이커리 영등포점,서울특별시 영등포구 영등포동,,,,,,,,,
1257588,올댓스윗 신나무실점,경기도 수원시 영통구 영통동,,,,,,,,,
1257627,지에스(GS)25 죽곡태성스타점,대구광역시 달성군 다사읍 죽곡리,,,,,,,,,
1257701,못난이꽈배기 부산공항점,부산광역시 강서구 대저2동,,,,,,,,,
1258107,도야족발 동구본점,울산광역시 동구 화정동,,,,,,,,,
1258240,퍼플베리,경기도 양주시 옥정동,,,,,,,,,
1258644,주식회사 주노코리아,인천광역시 부평구 청천동,,,,,,,,,
1258740,진특장차,충청남도 천안시 동남구 삼룡동,,,,,,,,,
1258870,세븐일레븐 천안성정도원점,충청남도 천안시 서북구 성정동,,,,,,,,,
1258884,불티나포차앤치킨,경기도 평택시 비전동,,,,,,,,,
1259006,까망속눈썹and네일,경상북도 포항시 북구 동빈1가,,,,,,,,,
1259026,네일판타지,경기도 화성시 진안동,,,,,,,,,
1259135,현을담다 주현사진관,경상남도 창원시 성산구 상남동,,,,,,,,,
1259172,리케스버거,대전광역시 유성구 반석동,,,,,,,,,
1259258,플러스 한빛학원,경기도 고양시 덕양구 내유동,,,,,,,,,
1259284,씨앤씨영어 교습소,부산광역시 해운대구 반송동,,,,,,,,,
1259328,수미 김밥 카페,대전광역시 동구 용운동,,,,,,,,,
1259399,서천연합태극렉카,충청남도 서천군 서천읍 사곡리,,,,,,,,,
1259465,곱분이곱창(서산점),충청남도 서산시 예천동,,,,,,,,,
1259514,주식회사유안,경상북도 영천시 금호읍 오계리,,,,,,,,,
1259631,고기이불볶음밥 송파점,서울특별시 송파구 방이동,,,,,,,,,
1259858,공부의 자신감,전라북도 익산시 부송동,,,,,,,,,
1259951,로자나기구필라테스,전라남도 순천시 연향동,,,,,,,,,
1260011,굿모닝바스,서울특별시 성북구 종암동,,,,,,,,,
1260017,임은송푸드카빙아카데미,서울특별시 광진구 구의동,,,,,,,,,
1260052,엠케이 케어(MK Care),부산광역시 남구 대연동,,,,,,,,,
1260058,(사)신안군관광협의회 자은둔장지점 농수특산물판매장,전라남도 신안군 자은면,,,,,,,,,
1260143,씨유(CU)봄그리고가을리조트점,제주특별자치도 서귀포시 성산읍 시흥리,,,,,,,,,
1260326,동광 디지털,경상남도 창원시 의창구 팔용동,,,,,,,,,
1260380,포지티브 바이브(POSITIVE VIBE),서울특별시 서대문구 홍제동,,,,,,,,,
1260441,저셰상불쭈꾸미,대구광역시 달서구 감삼동,,,,,,,,,
1260493,크래프트 한스 마곡점,서울특별시 강서구 마곡동,,,,,,,,,
1260632,넘버원술집,경상북도 영천시 야사동,,,,,,,,,
1260740,북연,서울특별시 동대문구 제기동,,,,,,,,,
1260817,상구네고깃집,경기도 안양시 만안구 박달동,,,,,,,,,
1260900,(주)이마트에브리데이 신내점(상품권),서울특별시 중랑구 신내동,,,,,,,,,
1260980,씨엔지센터(당감점),부산광역시 부산진구 당감동,,,,,,,,,
1261066,잉꼬푸드,대구광역시 달성군 구지면 응암리,,,,,,,,,
1261072,플랜비식음료학원,서울특별시 송파구 송파동,,,,,,,,,
1261086,주식회사 온골(ONGOL),경기도 성남시 중원구 상대원동,,,,,,,,,
1261197,뉴하와이,전라북도 임실군 오수면,,,,,,,,,
1261257,주식회사 씨엘엠스타일,서울특별시 강남구 개포동,,,,,,,,,
1261628,세종인쇄광고,경상남도 통영시 항남동,,,,,,,,,
1261674,소나무건축인테리어,울산광역시 중구 복산동,,,,,,,,,
1261721,씨엘하우스고시원,서울특별시 금천구 가산동,,,,,,,,,
1261850,브라운도트 서면1호점,부산광역시 부산진구 부전동,,,,,,,,,
1261858,누에벨,서울특별시 중구 신당동,,,,,,,,,
1261907,33번가헤어,경기도 고양시 덕양구 동산동,,,,,,,,,
1261935,모드아이,대전광역시 서구 도안동,,,,,,,,,
1262015,전주푸드,전라북도 전주시 완산구 서신동,,,,,,,,,
1262043,하이하이점핑,서울특별시 노원구 중계동,,,,,,,,,
1262227,더 현대수산,광주광역시 서구 매월동,,,,,,,,,
1262259,버마공조,서울특별시 노원구 상계동,,,,,,,,,
1262267,루비폭스,서울특별시 중구 남대문로5가,,,,,,,,,
1262393,퍼니앤골프(FUNNY and GOLF),경기도 수원시 영통구 영통동,,,,,,,,,
1262507,천안휴대폰 폰수저,충청남도 천안시 서북구 성정동,,,,,,,,,
1262619,새벽을여는 행복한밥상,대전광역시 서구 괴정동,,,,,,,,,
1262666,369피트니스,경상남도 진주시 초전동,,,,,,,,,
1262773,미니스톱 구리교문점,경기도 구리시 교문동,,,,,,,,,
1262774,아이리스레스토랑,경상남도 창원시 성산구 상남동,,,,,,,,,
1262798,빌킬153(빌킬일오삼),경기도 하남시 신장동,,,,,,,,,
1262823,러블리공간,제주특별자치도 제주시 한림읍 동명리,,,,,,,,,
1262839,세븐일레븐 아산행복주택점,충청남도 아산시 배방읍 북수리,,,,,,,,,
