store_no,store_nm,addr,category,telephone,address,roadAddress,mapx,mapy,description,link
196456,삼성영어보정영어교습소,경기도 용인시 기흥구 보정동,,,,,,,,
196526,엔씨 아카데미 학원,서울특별시 영등포구 양평동3가,,,,,,,,
196540,macaw 마코 광명점,경기도 광명시 광명동,,,,,,,,
196656,박가네부대찌개,충청북도 음성군 맹동면 동성리,"한식>찌개,전골",,충청북도 음성군 맹동면 동성리 519,충청북도 음성군 맹동면 장성1길 12,359215,478722,,
196776,필라걸프리미엄,서울특별시 송파구 잠실동,,,,,,,,
196809,두마리찜닭두찜광주화정점,광주광역시 서구 화정동,"육류,고기요리>찜닭",,광주광역시 서구 화정동 741-19,광주광역시 서구 화운로175번길 3-1,297830,284537,,http://www.twozzim.com
196918,주식회사 디에이치케이그룹생활건강,경상남도 창원시 성산구 웅남동,,,,,,,,
196964,무인셀프 아이스크림할인점 2,세종특별자치시 새롬동,,,,,,,,
197256,지에스(GS)25 한티역,서울특별시 강남구 역삼동,,,,,,,,
197341,sk에너지(주) 경기장주유소,광주광역시 북구 임동,,,,,,,,
197368,자연의 색,서울특별시 중구 남창동,,,,,,,,
197436,옛날통닭샘고을점,전라북도 정읍시 시기동,,,,,,,,
197471,(주)공감나눔,서울특별시 서초구 잠원동,,,,,,,,
197496,천사길사람들,전라북도 전주시 완산구 중노송동,,,,,,,,
197550,허그맘허그인심리상담센터 인천남동점,인천광역시 남동구 구월동,,,,,,,,
197842,아라리농원,강원도 정선군 임계면 반천리,"쇼핑,유통>유기농산물",,강원도 정선군 임계면 반천리 841,강원도 정선군 임계면 월루안길 128-22,469073,541290,,http://blog.naver.com/win1036
197986,스미레돈카츠안국점,서울특별시 종로구 재동,,,,,,,,
198286,CAFE 사월,충청북도 옥천군 옥천읍 교동리,"카페,디저트>카페",,충청북도 옥천군 옥천읍 교동리 149-1,충청북도 옥천군 옥천읍 성왕로 1339 2동 카페사월,362778,413504,,http://instagram.com/cafe.sawol
198338,제이-studio,경상북도 성주군 대가면 흥산리,,,,,,,,
198675,이트웰(Eat well),경상북도 포항시 북구 죽도동,,,,,,,,
198793,노랑통닭 이시아폴리스점,대구광역시 동구 봉무동,"음식점>치킨,닭강정",,대구광역시 동구 봉무동 1537 협성휴포레 상가 302동 1층 112호,대구광역시 동구 팔공로 260 협성휴포레 상가 302동 1층 112호,458099,369330,,http://norangtongdak.co.kr/
198899,퀵일레븐,충청남도 아산시 둔포면 둔포리,,,,,,,,
198977,빈소품,경기도 파주시 조리읍 봉일천리,,,,,,,,
199090,김가푸드,강원도 원주시 지정면 가곡리,,,,,,,,
199149,푸딘코논현점,서울특별시 강남구 논현동,,,,,,,,
199218,한식사랑채애 밀양점,경상남도 밀양시 내이동,,,,,,,,
199272,생각연구소,인천광역시 중구 중산동,,,,,,,,
199444,바이크 스토리,경상북도 경주시 성건동,,,,,,,,
199588,농업회사법인지앤에프주식회사,강원도 횡성군 우천면 우항리,,,,,,,,
199633,쎈텀수학교습소,대전광역시 유성구 신성동,,,,,,,,
199706,(주)이형정보기술,경기도 안산시 단원구 원시동,,,,,,,,
199708,면천아구찜,충청남도 당진시 면천면 성상리,,,,,,,,
199732,꿈그리다 개인교습,경기도 성남시 분당구 분당동,,,,,,,,
199828,김광자 골목국밥,부산광역시 중구 보수동1가,한식>국밥,,부산광역시 중구 보수동1가 106-3,부산광역시 중구 법수길 4,493710,278865,,
199833,부경상일가구,경상남도 김해시 한림면 신천리,,,,,,,,
199849,(주)엘지엘리베이터,전라남도 광양시 중동,,,,,,,,
199956,행운도야지,부산광역시 사상구 삼락동,,,,,,,,
200058,김민정영어,충청북도 제천시 장락동,교습학원>입시학원,,충청북도 제천시 장락동 766,충청북도 제천시 용두천로 288,419583,505488,,
200212,자담치킨시흥신천점,경기도 시흥시 신천동,"음식점>치킨,닭강정",,경기도 시흥시 신천동 864-4,경기도 시흥시 포도원로116번길 25,293034,537548,,http://ejadam.co.kr
200263,완벽한타이,경기도 수원시 영통구 영통동,미용>경락마사지,,경기도 수원시 영통구 영통동 1011-6,경기도 수원시 영통구 청명남로34번길 3,318226,517174,,
200321,유한회사 조은생활,광주광역시 남구 월산동,,,,,,,,
200375,원트상주점,경상북도 상주시 화북면 운흥리,,,,,,,,
200604,감성낙곱새(광산점),광주광역시 광산구 신창동,,,,,,,,
200617,김대일,경상북도 경주시 동천동,,,,,,,,
200618,생활맥주(영주가흥점),경상북도 영주시 가흥동,"술집>맥주,호프",,경상북도 영주시 가흥동 1728-2,경상북도 영주시 대동로 29,454233,468390,,
200701,세븐일레븐 대전탄방시티점,대전광역시 서구 탄방동,,,,,,,,
200750,꽃브루스,서울특별시 서초구 양재동,제조업>떡류제조,,서울특별시 서초구 양재동 154-2,서울특별시 서초구 바우뫼로 89 우성상가 지하 10호,314509,541811,,http://blog.naver.com/kmisu2580
200956,월드그라운드,충청남도 금산군 금산읍 중도리,,,,,,,,
201043,오늘밥무까고기무까,경상북도 구미시 구포동,"한식>육류,고기요리",,경상북도 구미시 구포동 682,경상북도 구미시 옥계2공단로 264-8,437684,392135,,
201092,주식회사 다인디자인개발,경기도 의왕시 내손동,,,,,,,,
201156,더블유 스터디카페,광주광역시 광산구 신창동,"교육,학문>독서실",,광주광역시 광산구 신창동 1224-6,광주광역시 광산구 신창로 76 5층,294310,288741,,http://lks066714.modoo.at
201337,팀브라더스(TEAM BROTHERS),경기도 화성시 향남읍 행정리,,,,,,,,
201452,주식회사 스피릿라인,경기도 고양시 일산동구 장항동,,,,,,,,
201857,지구별,경상남도 통영시 도남동,"이탈리아음식>스파게티,파스타전문",,경상남도 통영시 도남동 562-1,경상남도 통영시 발개로 138,438549,247651,,http://www.earthstation.modoo.at/
201872,육마니(광적점),경기도 양주시 광적면 가납리,경기도지역화폐가맹점>지역화폐가맹점,,경기도 양주시 광적면 가납리 704-2,경기도 양주시 광적면 삼일로 16,311006,580247,,
201889,(주)엠제이키친,서울특별시 강남구 논현동,"서비스,산업>기업",,서울특별시 강남구 논현동  231-6,서울특별시 강남구 언주로113길 10,315013,545698,,
201940,동일부동산컨설팅,충청남도 서천군 장항읍 창선2리,부동산>중개업,,충청남도 서천군 장항읍 창선2리 196,충청남도 서천군 장항읍 성화로 130,282823,380326,,
201977,95도,전라북도 전주시 완산구 효자동2가,,,,,,,,
202119,퍼피마미,광주광역시 동구 충장로3가,"생활,편의>미용실",,광주광역시 동구 충장로3가 33-1,광주광역시 동구 충장로안길 5 손발공주 2층,301283,283856,,http://www.instagram.com/puffymomy
202126,예쁜집,전라북도 군산시 소룡동,,,,,,,,
202192,배떡and 함박김해점,경상남도 김해시 내동,,,,,,,,
202222,강정구피자생각앤홍그리떡볶이,전라북도 전주시,,,,,,,,
202270,룩스필라테스 경기광주점,경기도 광주시 경안동,스포츠시설>필라테스,,경기도 광주시 경안동 30-3,경기도 광주시 중앙로 110 로얄펠리스 8층,334563,534438,,http://blog.naver.com/lookspilates24
202489,테스잉글리쉬(영어교습소),경상북도 구미시 봉곡동,,,,,,,,
202492,인터넷and풀서비스,부산광역시 금정구 남산동,,,,,,,,
202526,일그램푸드,경상남도 창원시 의창구 신월동,,,,,,,,
202553,에어팟 전주콩나물국밥,경기도 고양시 일산동구 장항동,,,,,,,,
202587,제주축산(수도권본사),경기도 고양시 일산동구 식사동,,,,,,,,
202703,꽃님카페,충청남도 천안시 동남구 병천면 병천리,"카페,디저트>다방",,충청남도 천안시 동남구 병천면 병천리 163-5,충청남도 천안시 동남구 병천면 아우내장터1길 43 꽃님다방,337508,462583,,
202860,유에프오속초점,강원도 속초시 조양동,음식점>햄버거,,강원도 속초시 조양동 1547-9 1층,강원도 속초시 엑스포로 41 1층,451575,621067,,
202862,법률사무소 소예,서울특별시 서초구 서초동,"전문,기술서비스>법률사무소",,서울특별시 서초구 서초동 1716-4 중앙빌딩 306호,서울특별시 서초구 서초대로 275 중앙빌딩 306호,312802,543931,,http://blog.naver.com/lotuseugene
202942,북경황실,부산광역시 연제구 연산동,,,,,,,,
203007,주식회사 진설초해,전라남도 장흥군 장흥읍 행원리,,,,,,,,
203123,주식회사 이엔씨파워,강원도 원주시 태장동,,,,,,,,
203161,우방물류,서울특별시 구로구 구로동,"여객,화물운송>지입차",,서울특별시 금천구 가산동 429-1 뉴T캐슬 205호,서울특별시 금천구 가산디지털2로 108 뉴티캐슬,301183,542336,,http://www.wblogis.com/
203221,제이제이점핑다이어트,경기도 화성시 능동,,,,,,,,
203496,만나 정식센타,제주특별자치도 서귀포시 대정읍 하모리,,,,,,,,
203573,나우커피 사랑채,강원도 횡성군 횡성읍 교항리,,,,,,,,
203682,레어템(Rare-Tem) 2호점,충청북도 청주시 청원구 내덕동,,,,,,,,
203865,별난아지매,서울특별시 서대문구 대현동,분식>떡볶이,,서울특별시 서대문구 대현동 60-60,서울특별시 서대문구 이화여대길 50-8,307095,551295,,
203960,쟌슨빌부대찌개 정관점,부산광역시 기장군 정관읍 매학리,"한식>찌개,전골>JVL부대찌개",,부산광역시 기장군 정관읍 매학리 777-1 큐엠시네마타워 1층,부산광역시 기장군 정관읍 정관6로 39 큐엠시네마타워 1층,507343,302884,,
204313,캔드리아,인천광역시 부평구 부평동,"생활,편의>공방",,인천광역시 부평구 부평동 539-2,인천광역시 부평구 장제로 45 현대 더 로프트 102동 206-2호,287792,543805,,http://blog.naver.com/candria46
204388,뷰티인스토리,서울특별시 강북구 미아동,"미용>속눈썹증모,연장",,서울특별시 강북구 미아동 54-88 3층,서울특별시 강북구 도봉로10길 30 3층,314656,557300,,http://instagram.com/siyeon1158
204983,소빅스 총괄센터 강북,서울특별시 노원구 상계동,,,,,,,,
205265,오창중앙약국,충청북도 청주시 청원구 오창읍 양청리,,,,,,,,
205278,더케어핏,인천광역시 미추홀구 주안동,"스포츠,오락>스포츠시설",,인천광역시 미추홀구 주안동 1523-2,인천광역시 미추홀구 인하로 346 2층 더케어핏,283994,539244,,https://blog.naver.com/thecarefit
205299,에피코,충청남도 천안시 동남구 신부동,"음식점>카페,디저트",,충청남도 천안시 동남구 신부동 371-67,충청남도 천안시 동남구 중앙로 206 카페 에피코,324659,468739,,
205356,산청 펫 글램핑,경상남도 산청군 금서면,"숙박>캠핑,야영장",,경상남도 산청군 금서면 자혜리 443,경상남도 산청군 금서면 화계오봉로 349-35,380037,315524,,
205678,인생장어(인生장어),경기도 수원시 장안구 정자동,,,,,,,,
205756,라피크(RAFIK),서울특별시 강남구 대치동,"쇼핑,유통>패션",,서울특별시 강남구 대치동 1019-11,서울특별시 강남구 삼성로 227,317197,544338,,
205782,데이스타,서울특별시 양천구 신정동,,,,,,,,
205980,파로호 사과농원,강원도 화천군 간동면 용호리,,,,,,,,
205982,감동아이피,인천광역시 서구 석남동,,,,,,,,
205986,오로지 돈까스,서울특별시 강동구 둔촌동,,,,,,,,
206139,태종대 단골집,부산광역시 영도구 동삼동,한식>조개요리,,부산광역시 영도구 동삼동 1035-14,부산광역시 영도구 태종로836번길 66,498528,274107,,
206214,CGV 충남논산,충청남도 논산시 내동,"문화,예술>영화관",,충청남도 논산시 내동 452,충청남도 논산시 시민로 181,319037,398430,,
206237,순희농원,충청북도 충주시 동량면 조동리,,,,,,,,
206360,크린팩토리명일점,서울특별시 강동구 명일동,세탁>세탁소,,서울특별시 강동구 명일동 246-1,서울특별시 강동구 상암로61길 40 1층,325335,549921,,
206437,한천기와,서울특별시 강북구 번동,"음식점>카페,디저트",,서울특별시 강북구 번동 463-18,서울특별시 강북구 한천로132길 11,314475,560149,,
206447,예체르 푸드,경기도 구리시 교문동,"쇼핑,유통>건어물",,경기도 구리시 교문동 224-33,경기도 구리시 체육관로161번길 15,323849,555534,,http://www.instagram.com/yetserfood
206583,뽑달방,서울특별시 강북구 수유동,,,,,,,,
206598,기장시장호떡여장군,부산광역시 기장군 기장읍 대라리,분식>호떡,,부산광역시 기장군 기장읍 대라리 426,부산광역시 기장군 기장읍 차성동로67번길 16,510748,294556,,
206622,채플린음향,강원도 속초시 조양동,"쇼핑,유통>악기",,강원도 속초시 조양동 211-1,강원도 속초시 조양로 247,450566,621126,,
207004,복돼지뒷고기부속구이,경상북도 영천시 신녕면 화성리,,,,,,,,
207018,리썸무용학원,서울특별시 노원구 중계동,"스포츠,레크레이션학원>무용,발레",,서울특별시 노원구 중계동 141,서울특별시 노원구 덕릉로87길 21 3층,318543,562454,,http://blog.naver.com/hwidance
207404,주식회사 보드게임카페레드버튼노원,서울특별시 노원구 상계동,,,,,,,,
207678,웅이네 오돌뼈 닭발도,서울특별시 중랑구 중화동,"한식>육류,고기요리",,서울특별시 중랑구 중화동 120 동림중화빌딩 1층 (중화동),서울특별시 중랑구 봉화산로 90,319365,555923,,
207709,퀸미트주식회사,경기도 화성시 봉담읍 마하리,,,,,,,,
207795,(SBS)영상노래주점,경상북도 의성군 의성읍 후죽리,술집>요리주점,,경상북도 의성군 의성읍 후죽리 628-10,경상북도 의성군 의성읍 염매시장길 11,462658,416853,,
207805,써니헤어？,경기도 안성시 죽산면 죽산리,,,,,,,,
207843,하나기획의료기,전라북도 완주군 삼례읍 삼례리,,,,,,,,
207869,테힐라,대전광역시 중구 문화동,"음식점>카페,디저트",,대전광역시 중구 문화2동 583-6,대전광역시 중구 송리로 1,346447,411884,,http://blog.naver.com/tehillacoffee
207948,팔판포차,경상남도 김해시 관동동,,,,,,,,
208064,오바다횟집,울산광역시 남구 신정동,,,,,,,,
208179,리본카페,경기도 수원시,"카페,디저트>베이커리",,경기도 용인시 기흥구 영덕동 992-6,경기도 용인시 기흥구 흥덕2로65번길 12-9,317967,519510,,http://blog.naver.com/jblueribbon
208279,전만이,광주광역시 광산구 운남동,,,,,,,,
208425,야베스실버,서울특별시 강동구 암사동,,,,,,,,
208426,박재희 컷트&클럽 미용실,부산광역시 연제구 연산동,"생활,편의>미용실",,부산광역시 연제구 연산동 383-24,부산광역시 연제구 안연로 5,500456,288245,,
208559,주식회사 한걸음케어제천센터,충청북도 제천시 장락동,,,,,,,,
208592,정갈,경기도 고양시 일산동구 백석동,술집>요리주점,,경기도 고양시 일산동구 백석동 1309-1,경기도 고양시 일산동구 일산로 30 효성레제스오피스텔 111호,293108,560606,,http://www.instagram.com/jeong.gal.ilsan
208868,푸드스테이션(물금역점),경상남도 양산시 물금읍 물금리,,,,,,,,
208933,크린토피아 양산효성점,경상남도 양산시 물금읍 범어리,"생활,편의>세탁",,경상남도 양산시 물금읍 범어리 2680-6,경상남도 양산시 물금읍 화합11길 7,492214,303985,,http://www.cleantopia.com/
209685,송담모네의정원미술교습소,경기도 평택시 안중읍 송담리,학원>미술학원,,경기도 평택시 안중읍 송담리 850,경기도 평택시 안중읍 송담1로 85 상가동 206호 송담지엔하임1차 ,304820,486944,,
210228,지구별출판사,대전광역시 유성구 원신흥동,,,,,,,,
210234,다정다감심리상담 교육센터,부산광역시 북구 화명동,"건강,의료>심리상담",,부산광역시 북구 화명동 2316-8,부산광역시 북구 학사로17번나길 3 3층,491899,292111,,http://fscc.modoo.at
210493,수산얼음,전라남도 여수시 봉산동,"쇼핑,유통>얼음",,전라남도 여수시 봉산동 96-8,전라남도 여수시 봉산2로 8,374985,236999,,
210554,시온정보통신(주),인천광역시 부평구 부평동,"생활,편의>수리,AS",,인천광역시 부평구 부평동 126-9,인천광역시 부평구 장제로 150,288009,544854,,
210632,엔게디식당,제주특별자치도 제주시 한림읍 협재리,,,,,,,,
210770,신나라 유통,울산광역시 중구 학성동,"쇼핑,유통>식료품",,울산광역시 중구 학성동 426-3,울산광역시 중구 학성1길 16,520697,329570,,
210895,동구SK주유소,부산광역시 동구 초량동,주유소>SK주유소,,부산광역시 동구 초량동 1149-1,부산광역시 동구 중앙대로 352,495662,281410,,
211242,송산천사약국,경기도 화성시 새솔동,,,,,,,,
211249,8D모바일,경기도 안양시 만안구 안양동,,,,,,,,
211334,도꼬돈부리,경기도 수원시 영통구 이의동,,,,,,,,
211470,45쿠오코,서울특별시 마포구 연남동,,,,,,,,
211578,프렌즈스크린 검단점,인천광역시 서구 마전동,스포츠시설>스크린골프장,,인천광역시 서구 마전동 910-1 서주빌딩 5층 501호,인천광역시 서구 완정로 172 서주빌딩 5층 501호,281645,556439,,
211677,디엠존PC,경상남도 창원시 의창구 소답동,"스포츠,오락>PC방",,경상남도 창원시 의창구 팔용동 100 드림피아상가 301호,경상남도 창원시 의창구 팔용로 428 드림피아,455959,295236,,
211683,시흥점,서울특별시 양천구 신월동,"쇼핑,유통>장난감",,서울특별시 강서구 화곡1동 354-44,서울특별시 강서구 강서로17다길 5-3,297847,548481,,
211797,픽미픽미아이스 화성향남점,경기도 화성시 향남읍 하길리,,,,,,,,
212045,핏앤리프트,서울특별시 강남구 신사동,"스포츠,오락>스포츠시설",,서울특별시 강남구 신사동 512-17,서울특별시 강남구 강남대로152길 15 4층,313626,546596,,http://instagram.com/geonwoo_ark
212177,더에너지24,전라북도 전주시 완산구 효자동2가,"음식점>카페,디저트",,전라북도 전주시 완산구 효자동2가 1157-1 서희스타힐스 상가 105동 109호,전라북도 전주시 완산구 홍산1길 21 서희스타힐스 상가 105동 109호,319496,357519,,
212214,씨유(CU) 계양산로,인천광역시 계양구 계산동,"생활,편의>편의점",,인천광역시 계양구 계산동 897-116,인천광역시 계양구 계양산로 52,287218,550224,,http://cu.bgfretail.com/
212284,(주)윈,경기도 안산시 상록구 이동,,,,,,,,
212480,인생무대,서울특별시 마포구 서교동,,,,,,,,
212533,에릭칼 아트 잉글리쉬,경상북도 김천시 율곡동,,,,,,,,
212577,제주바른농장,제주특별자치도 서귀포시 안덕면 감산리,,,,,,,,
212691,칠칠집명지점,부산광역시 강서구 명지동,한식>돼지고기구이,,"부산광역시 강서구 명지동 3440-2 진우빌딩 2층 203, 204호","부산광역시 강서구 명지국제8로 282 진우빌딩 2층 203, 204호",484396,278013,,
212713,보은군보건소(지방세외수입수납),충청북도 보은군 보은읍 삼산리,,,,,,,,
212828,커피사피엔스 옥길퀸즈파크점,경기도 부천시 옥길동,"카페,디저트>카페",,경기도 부천시 옥길동 745-5,경기도 부천시 옥길로 124 104호,296118,541253,,
212830,타우수학교습소,서울특별시 송파구 송파동,,,,,,,,
212989,다가치무거옥현점,울산광역시 남구 무거동,,,,,,,,
213161,진빼이셰프,경기도 수원시 장안구 파장동,"한식>육류,고기요리",,경기도 수원시 장안구 파장동 600-7,경기도 수원시 장안구 파장로22번길 5-2,311389,523021,,
213194,삼합육회,전라북도 군산시 수송동,음식점>한식,,전라북도 군산시 수송동 846-1,전라북도 군산시 동수송2길 26,284598,374694,,
213325,한국타이어_비_1,서울특별시 영등포구 여의도동,,,,,,,,
213347,아뜰리에 드 시엘,서울특별시 강서구 마곡동,"생활,편의>꽃집,꽃배달",,서울특별시 강서구 마곡동 800 나인스퀘어 405호,서울특별시 강서구 공항대로 206 나인스퀘어 405호,296851,551388,,http://instagram.com/atelier_de_ciel
213437,터전,경기도 화성시 봉담읍 분천리,인쇄업>명함인쇄,,경기도 화성시 봉담읍 분천리 164-1,경기도 화성시 봉담읍 최루백로 307-2,308612,511311,,
213486,오케이홈닥터,전라북도 익산시 동산동,청소>에어컨청소,,전라북도 익산시 동산동 691 1층,전라북도 익산시 서동로 50-1,306180,370662,,http://blog.naver.com/khsung2074
213562,제이케이티,경기도 고양시 일산서구 탄현동,,,,,,,,
213624,장태인헤어샵,경상남도 창원시 마산합포구 산호동,"생활,편의>미용실",,경상남도 창원시 마산합포구 산호동 36-28,경상남도 창원시 마산합포구 산호남2길 17-41,453058,291093,,
213642,김옥선 피아노,경기도 평택시 세교동,,,,,,,,
213952,주식회사 퓨어웨이,서울특별시 마포구 노고산동,,,,,,,,
213953,찬미 수선,서울특별시 동대문구 휘경동,,,,,,,,
213980,데일리수,서울특별시 중랑구 신내동,,,,,,,,
214024,서경에어텍,경기도 안산시 단원구 원곡동,"기계,장비제조>산업용기계제조",,경기도 안산시 단원구 원곡동 994-6,경기도 안산시 단원구 풍전로 37-9 유통상가 3단지 305동 110호,292841,525513,,
214027,피자이슈,충청남도 천안시 서북구 성정동,음식점>피자,,충청남도 천안시 서북구 성정동 1293,충청남도 천안시 서북구 성정공원5로 7 이화빌딩1층 피자이슈,323334,470016,,
214100,(주)노마드스튜디오 이태원점,서울특별시 용산구 이태원동,,,,,,,,
214241,율이네육소정,전라북도 전주시 완산구 중화산동2가,,,,,,,,
214252,도서공연(ARS)_효성에프엠에스_2,서울특별시 강남구 수서동,,,,,,,,
214564,프린팅박스홈플금천점,경기도 안양시 만안구 석수동,,,,,,,,
214616,찹쌀대왕,경기도 안산시 단원구 원곡동,"카페,디저트>베이커리",,경기도 안산시 단원구 원곡동 825-8,경기도 안산시 단원구 관산4길 12 102호 찹쌀대왕,293708,526053,,
214625,주식회사 한국미라클피플사,경기도 포천시 군내면 용정리,,,,,,,,
214689,전곡영농조합법인,경기도 화성시 서신면 전곡리,,,,,,,,
214786,예쁘다피부and왁싱,전라남도 순천시 해룡면 상삼리,,,,,,,,
215129,포츈1164,경상남도 진주시 상봉동,,,,,,,,
215218,브리즈코리아(BREEZE-KOREA)전주점,전라북도 전주시 덕진구 여의동,,,,,,,,
215230,(유)무진,전라남도 목포시,,,,,,,,
215267,에이원볼링？,경기도 수원시 장안구 조원동,,,,,,,,
215286,팡팡노래호프,경기도 안산시 단원구 선부동,,,,,,,,
215373,매디플란트 치과의원,경기도 고양시 덕양구 신원동,"병원,의원>치과",,경기도 고양시 덕양구 신원동 620,경기도 고양시 덕양구 권율대로 889 파스텔시티II 402호,302222,562932,,http://medidental.kr/
215449,손드락참맛찬,전라남도 순천시 동외동,,,,,,,,
215458,옛날뻥튀기,경기도 여주시 하동,제조업>식료품제조,,경기도 여주시 하동 262,경기도 여주시 세종로14번길 29 뻥튀기공작소 ,367725,521794,,
215637,책읽는루브르아뜰리에 광교호수센터 미술교습소,경기도 수원시 영통구 원천동,,,,,,,,
215679,쿠버타코홍천대명비발디점,강원도 홍천군 서면 팔봉리,,,,,,,,
215752,레노마 레이디스,광주광역시 서구 치평동,,,,,,,,
215774,억지춘향.금마당,전라북도 전주시 완산구 삼천동1가,,,,,,,,
216131,올포피플,울산광역시 남구 달동,,,,,,,,
216134,라라코스트 충주연수점,충청북도 충주시 연수동,,,,,,,,
216166,망원동티라미수 청라커낼점,인천광역시 서구 청라동,"카페,디저트",,인천광역시 서구 청라동 157-15,인천광역시 서구 청라커낼로 270 B09호,280438,548680,,
216496,진도리닭도리탕,광주광역시 서구 치평동,음식점>한식,,광주광역시 서구 치평동 1193-8 1층(치평동),광주광역시 서구 시청서편로12번길 11,295143,285204,,
216664,순수치킨 인천가정점,인천광역시 서구 가정동,"음식점>치킨,닭강정",,인천광역시 서구 가정동 527-27,인천광역시 서구 율도로 115,283058,546534,,http://www.soonsoochicken.com
217188,더폰,경상남도 창원시 의창구 대원동,"수리,AS>휴대폰수리",,경상남도 창원시 의창구 명서동 166-4,경상남도 창원시 의창구 명지로121번길 1,459397,294448,,http://www.instagram.com/the_phone_tp
217277,메가엠지씨커피송도퍼스트파크점,인천광역시 연수구 송도동,,,,,,,,
217358,스타냉면,경기도 양주시 고암동,,,,,,,,
217424,주식회사 모던인텍,서울특별시 서초구 서초동,,,,,,,,
217631,엘시티청담공인중개사사무소,부산광역시 해운대구 중동,,,,,,,,
217816,하뮤케이크(hamyucake),경기도 파주시 야당동,,,,,,,,
217894,자담치킨 범어점,대구광역시 수성구 범어동,"음식점>치킨,닭강정",,대구광역시 수성구 범어동 2250,대구광역시 수성구 청호로 433,457942,361911,,http://ejadam.co.kr
217932,용인분식,경기도 용인시 처인구 백암면 근창리,분식>떡볶이,,경기도 용인시 처인구 백암면 근창리 19-1 1층,경기도 용인시 처인구 백암면 근창로 38 1층,344326,507064,,
218035,(주)놀부,경기도 성남시 중원구 도촌동,기업>프랜차이즈본사,,경기도 성남시 중원구 도촌동 575,경기도 성남시 중원구 도촌로8번길 30,325090,535204,,http://www.nbg.co.kr/
218166,오아저씨 수제돈까스,서울특별시 중랑구 상봉동,일식>돈가스,,서울특별시 중랑구 상봉동 81-5 101동 103호,서울특별시 중랑구 망우로 346,319960,555425,,
218293,눈꽃생고기 정육식당 상동점,경기도 부천시 상동,음식점>한식,,경기도 부천시 상동 546-9,경기도 부천시 소향로 31 청죽타워빌딩 1층,289797,545371,,
218337,케이피컴퍼니,경기도 광주시 오포읍,,,,,,,,
218382,거석건설,전라북도 전주시 덕진구 여의동,,,,,,,,
218399,보아스유리창호금속,부산광역시 수영구 망미동,,,,,,,,
218525,매쓰몽학원,충청북도 충주시 호암동,,,,,,,,
218643,진PC,인천광역시 미추홀구 용현동,"쇼핑,유통>컴퓨터,모니터",,인천광역시 미추홀구 용현동  165-3 1층,인천광역시 미추홀구 인하로 47 1층,281088,539750,,
218903,더리터대구지산점,대구광역시 수성구 지산동,,,,,,,,
218919,마크앤로나 덕소점,경기도 남양주시 삼패동,,,,,,,,
218945,본 마카롱,경기도 구리시 갈매동,"카페,디저트>베이커리",,경기도 구리시 갈매동 561-3,경기도 구리시 갈매순환로126번길 52,322691,558994,,
219147,보리빵앗간,서울특별시 강서구 내발산동,,,,,,,,
219181,전기차 충전_4,서울특별시 중구 순화동,"교통,운수서비스>전기차충전소",,서울특별시 중구 다동 85-4,,310271,552263,,
219261,더 아카이브,서울특별시 서대문구 합동,,,,,,,,
219272,서오능누릉지통닭,서울특별시 은평구 신사동,,,,,,,,
219453,코밴(정기결제)_중소2,서울특별시 강남구 도곡동,,,,,,,,
219546,세명스카이,충청북도 진천군 이월면 신계리,,,,,,,,
219622,떼구르세종점,세종특별자치시 어진동,"카페,디저트>과일,주스전문점",,세종특별자치시 어진동 547 중앙타운 138호,세종특별자치시 절재로 194 중앙타운 138호,334132,434407,,http://www.instagram.com/ddegure_sejong
219634,명은요양원,경기도 수원시 장안구 정자동,"건강,의료>요양원,요양센터",,경기도 수원시 장안구 정자동 266-3,경기도 수원시 장안구 대평로 128 파크프라자,310785,522363,,http://명은요양.com
219958,혁신수학과학학원,부산광역시 연제구 거제동,"교육,학문>교습학원",,부산광역시 연제구 거제동 900-7,부산광역시 연제구 아시아드대로 79,497363,288597,,
220051,용세라믹,경기도 광주시 송정동,"쇼핑,유통>기타건축자재",,경기도 광주시 송정동 72-9,경기도 광주시 수하길11번길 13,334846,535207,,
220228,위니네일,부산광역시 해운대구 좌동,"미용>네일아트,네일샵",,부산광역시 해운대구 좌동 1473-1,부산광역시 해운대구 해운대로 790 해운대대림아크로텔 2층 203호,507279,286125,,https://www.instagram.com/weeny_nail/
220283,지쎈씨엔에스,경기도 남양주시 화도읍 녹촌리,,,,,,,,
220326,(주)라이온시큐리티,경기도 성남시 분당구 야탑동,,,,,,,,
220383,주식회사파나팔리,서울특별시 영등포구 여의도동,,,,,,,,
220580,드림영재학원,경기도 수원시 권선구 금곡동,,,,,,,,
220780,서경에너지,서울특별시 중랑구 망우동,,,,,,,,
220943,(주)신일농부,경기도 구리시 인창동,,,,,,,,
220983,베르타영어교습소,대전광역시 유성구 원내동,"교육,학문>교습학원",,대전광역시 유성구 원내동 394,대전광역시 유성구 원내로 52,339165,411149,,https://www.instagram.com/p/CFbYsWkFXkU/?igshid=1i98pea3odtep
221017,(유)에스와이닷컴,광주광역시 동구 금남로5가,,,,,,,,
221089,어뉴(Anew),울산광역시 남구 달동,,,,,,,,
221103,엠소마 앤 엠단테,경기도 수원시 영통구 매탄동,,,,,,,,
221253,크라운호프 대전시청점,대전광역시 서구 둔산동,"음식점>술집>맥주,호프",,대전광역시 서구 둔산동 1419 메트로존 115호,대전광역시 서구 둔산중로 38 메트로존 115호,345224,416760,,
221602,주식회사 윤진코퍼레이션,서울특별시 마포구 아현동,,,,,,,,
