store_no,store_nm,addr,category,telephone,address,roadAddress,mapx,mapy,description,link
1848118,바다심부름,부산광역시 해운대구 중동,,,,,,,,
1848290,한림세무회계사무소,서울특별시 도봉구 창동,"술집>맥주,호프",,경기도 안양시 만안구 안양동 622-189,경기도 안양시 만안구 장내로 150 2층,304935,533446,,https://kmgmanyang.modoo.at
1848301,주식회사 일경아이앤디,서울특별시 강남구 역삼동,"음식점>카페,디저트",,경상남도 통영시 인평동 1255-1,경상남도 통영시 갈목길 11,434256,250236,,https://cafe.naver.com/cherbourg0810
1848462,플랜트노크,경기도 용인시 기흥구 동백동,,,,,,,,
1848501,케이엠지엠(KMGM) 안양일번가,경기도 안양시 만안구 안양동,"쇼핑,유통>신발",,서울특별시 동대문구 답십리동 952,서울특별시 동대문구 전농로4길 62 자동차부품상가 라동 2층 225호,317133,551962,,http://smartstore.naver.com/wanoo
1848578,쉘브르카페,경상남도 통영시 인평동,,,,,,,,
1848638,주식회사 아늑한,울산광역시 중구 태화동,,,,,,,,
1848699,완우유통,서울특별시 동대문구 답십리동,,,,,,,,
1848899,목동신한 관리단 관리위원회,서울특별시 양천구 목동,"음식점>치킨,닭강정",,서울특별시 강동구 상일동 121,서울특별시 강동구 고덕로 380 1층 112호,326701,550800,,
1849056,일품 낙성불백 낙성대본점,서울특별시 관악구 봉천동,"서비스,산업>물류,유통",,인천광역시 남동구 도림동 634-10,인천광역시 남동구 오봉동로4번길 30,287692,535676,,
1849146,술이생각나면,서울특별시 송파구 문정동,,,,,,,,
1849345,두레통닭 상일점,서울특별시 강동구 상일동,"스포츠,오락>스포츠시설",,경기도 시흥시 정왕동 2537-2,경기도 시흥시 서울대학로278번길 61 C동 437호,287766,530334,,
1849395,(주)진솔유통,인천광역시 남동구 도림동,,,,,,,,
1849433,(주)예천문화사업단,경상북도 예천군 예천읍 청복리,"쇼핑,유통>귀금속,시계",,경기도 성남시 수정구 창곡동 509,경기도 성남시 수정구 위례광장로 300 위례중앙타워 120호 블루스톤 주얼리,324343,541591,,http://www.thebluestone.co.kr
1849447,점핑하이 배곧점,경기도 시흥시 정왕동,어학원>영어학원,,대구광역시 달성군 다사읍 죽곡리 811-15 나비타워 6층 601호,대구광역시 달성군 다사읍 죽곡1길 19 나비타워 6층 601호,442102,361951,,https://blog.naver.com/gagster1
1849533,대한에너지,광주광역시 북구 문흥동,,,,,,,,
1849566,블루스톤,경기도 성남시 수정구 창곡동,술집>바(BAR),,서울특별시 관악구 행운동 1675-20,서울특별시 관악구 행운1길 2,308124,542468,,https://www.instagram.com/bar.taleoftails
1849677,영어종결센터죽곡학원,대구광역시 달성군 다사읍 죽곡리,,,,,,,,
1849709,제이에스광학(JS),부산광역시 금정구 구서동,,,,,,,,
1849888,오프오브,서울특별시 관악구 봉천동,,,,,,,,
1849984,(주)신성엔지니어링,경기도 고양시 일산서구 법곳동,"교육,학문>교습학원",,경기도 김포시 운양동 1297-9,경기도 김포시 김포한강11로 288-19 703호,283941,562196,,https://blog.naver.com/yujo21
1850114,제이영컴퍼니,경기도 화성시 산척동,"쇼핑,유통>슈퍼,마트",,"경기도 고양시 덕양구 성사동 501-2 101~104호,118호",경기도 고양시 덕양구 호국로 822 명지캐럿86,297721,562427,,http://express.homeplus.co.kr/
1850366,우국,인천광역시 부평구 청천동,,,,,,,,
1850451,위드학원,경기도 김포시 운양동,,,,,,,,
1850639,홈플러스익스프레스 고양성사점,경기도 고양시 덕양구 성사동,,,,,,,,
1850885,소나타커피호프,서울특별시 강동구 천호동,일식>일식당,,대구광역시 수성구 범어동 806-151,대구광역시 수성구 청솔로12길 7,456288,361374,,
1851123,제주닷컴_2,서울특별시 강남구 역삼동,음식점>한식,,광주광역시 북구 중흥동 368-5 2층,광주광역시 북구 우치로 36,301051,286296,,
1851306,대운상회,충청북도 청주시 흥덕구 봉명동,,,,,,,,
1851343,열도분식 수성점,대구광역시 수성구 범어동,,,,,,,,
1851361,오불장군,광주광역시 북구 중흥동,"숙박>관광농원,팜스테이",,충청남도 서천군 서면 도둔리 72-756,충청남도 서천군 서면 서인로 576,267985,395523,,http://www.hormfarm.co.kr/
1851388,롬디태국마사지,대전광역시 동구 용전동,,,,,,,,
1851475,고운맘카드_2,서울특별시 강남구 역삼동,,,,,,,,
1851705,해오름관광농원,충청남도 서천군 서면 도둔리,"생활,편의>미용실",,인천광역시 연수구 연수동 597-4,인천광역시 연수구 먼우금로 190 2층 202호,283060,535495,,http://www.instagram.com/marcher1122
1851896,에이치 모터스,충청남도 서산시 장동,,,,,,,,
1851904,코코피부이야기,경기도 안성시 공도읍 진사리,,,,,,,,
1852120,마르쉬헤어,인천광역시 연수구 연수동,,,,,,,,
1852196,애터미,서울특별시 강남구 역삼동,음식점>한식,,전라남도 여수시 안산동 722-13,전라남도 여수시 장성1길 14,368673,239667,,http://blog.naver.com/oudkks
1852283,더카엠and존슨썬팅,부산광역시 강서구 송정동,"음식점>카페,디저트",,강원도 춘천시 석사동 745-6 1층,강원도 춘천시 우석로 71 1층,378455,584740,,
1852309,유가네닭갈비 화정점,경기도 고양시 덕양구 화정동,,,,,,,,
1852326,윤맛집,전라남도 여수시 안산동,,,,,,,,
1852427,이슬청,강원도 춘천시 석사동,"카페,디저트>베이커리",,서울특별시 양천구 신정동 128-113,서울특별시 양천구 신목로 34,300664,546860,,http://www.paris.co.kr/
1852466,비워크(VEERWORK),경기도 고양시 일산동구 마두동,"한식>찌개,전골",,경기도 고양시 일산동구 장항동 869,"경기도 고양시 일산동구 백마로 195 상가동 1층, 104동 8번 게이트앞",291800,562110,,http://htbudae.com
1852554,하와유통,경기도 의정부시 산곡동,,,,,,,,
1852568,파리바게뜨 신정점,서울특별시 양천구 신정동,,,,,,,,
1852669,해밍턴부대찌개일산장항점,경기도 고양시 일산동구 장항동,,,,,,,,
1852780,위미래컴퍼니,부산광역시 강서구 지사동,,,,,,,,
1852955,베스트MINING,경기도 화성시 병점동,,,,,,,,
1853418,미스터 리(Mr.Lee),경기도 의왕시 포일동,"서비스,산업>여행사",,부산광역시 동구 초량동 1147-14 국제오피스텔 1107호,부산광역시 동구 중앙대로 263,495188,280696,,http://www.uutour.co.kr/
1853481,고향엄마추어탕,대구광역시 동구 불로동,"생활,편의>장례",,대구광역시 동구 검사동 1030-3,대구광역시 동구 해동로 155,458559,365530,,
1853540,파크랜드 A일산,경기도 고양시 일산서구 덕이동,세차>스팀세차,,인천광역시 연수구 동춘동 926,인천광역시 연수구 청능대로 210 홈플러스 지하 2층 內 불스원 워시앤케어 연수점,283657,534590,,
1853902,다낭,부산광역시 동구 초량동,,,,,,,,
1853929,토탈,대구광역시 동구 검사동,숙박>호텔,,제주특별자치도 제주시 용담삼동 2555,제주특별자치도 제주시 서해안로 368-3,259443,102765,,
1853959,불스원워시앤케어홈플러스연수점,인천광역시 연수구 동춘동,,,,,,,,
1853975,다비스터 주식회사,경기도 양주시 삼숭동,음식점>한식,,부산광역시 금정구 오륜동 306-2,부산광역시 금정구 오륜대로 278,501906,294954,,
1854013,제주팜파스호텔,제주특별자치도 제주시 용담삼동,,,,,,,,
1854035,카카오 트리하우스,경기도 평택시 진위면 마산리,,,,,,,,
1854148,신세계집,부산광역시 금정구 오륜동,"미용>네일아트,네일샵",,서울특별시 광진구 자양동 497-5,서울특별시 광진구 뚝섬로36가길 2 1층,318096,548191,,http://instagram.com/coucou_nail
1854294,주식회사아리건설,전라북도 익산시 송학동,,,,,,,,
1854347,엘뷰티(L.BEAUTY),경기도 평택시 팽성읍 송화리,,,,,,,,
1854693,꾸꾸네일(coucounail),서울특별시 광진구 자양동,,,,,,,,
1854765,비아수제담배잎,광주광역시 광산구 비아동,"한식>곱창,막창,양",,인천광역시 미추홀구 주안동 145-5,인천광역시 미추홀구 미추홀대로734번길 20 1층,283558,540913,,
1854892,주식회사 담,경기도 남양주시 화도읍 금남리,,,,,,,,
1854993,회복지향,서울특별시 광진구 중곡동,,,,,,,,
1855235,몬스터곱창(주안점),인천광역시 미추홀구 주안동,,,,,,,,
1855612,지에스25 (GS) 이천관광대점(상품권),경기도 이천시 신둔면 고척리,"생활,편의>남성전문미용실",,울산광역시 동구 서부동 113-23,울산광역시 동구 명덕6길 21,530026,325881,,
1855722,오븐에빠진돈,경기도 수원시 권선구 금곡동,,,,,,,,
1855805,제이케이테크,전라남도 순천시 조례동,,,,,,,,
1855830,남성커트전문점,울산광역시 동구 서부동,"학원>직업,기술학원",,서울특별시 구로구 구로동 1124-72 조영빌딩 5층 501호,서울특별시 구로구 디지털로32길 79 조영빌딩 5층 501호,302894,542952,,https://grh.eduwill.net/
1855862,헬스앤케어부산티엠에스,부산광역시 사상구 감전동,,,,,,,,
1855960,주식회사 더블원골프,서울특별시 성동구 금호동3가,"쇼핑,유통>가공식품",,부산광역시 해운대구 중동 1485-15 지하층 1호,부산광역시 해운대구 달맞이길117번라길 44 지하층 1호,507768,285256,,http://www.i-pickme.co.kr
1855977,에듀윌직업능력교육원 구로센터,서울특별시 구로구 구로동,,,,,,,,
1856084,메가MGC커피광주충장중앙점,광주광역시 동구 호남동,,,,,,,,
1856242,픽미아이스 달맞이,부산광역시 해운대구 중동,학원>미술학원,,서울특별시 은평구 구산동 17-9,서울특별시 은평구 연서로13길 21,304281,556962,,
1856262,니니디자인,경기도 수원시 영통구 이의동,"도시락,컵밥>다이어트,샐러드",,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로 358 1층,314401,544090,,http://www.instagram.com/piginthegarden
1856364,메가엠지씨커피 안성공도중앙점,경기도 안성시 공도읍 만정리,"쇼핑,유통>가공식품",,부산광역시 남구 대연동 1170-12,부산광역시 남구 홍곡로 353 1층,499447,281078,,
1856530,아트다빈치,서울특별시 은평구 구산동,"생활,편의>사진,스튜디오",,대구광역시 달서구 상인동 255-13,대구광역시 달서구 월배로 184 3층,448444,357649,,http://7104779.modoo.at
1856551,음식배달,서울특별시 강남구 역삼동,,,,,,,,
1856586,응응스크르 부산대연2호점,부산광역시 남구 대연동,,,,,,,,
1856688,모티브스튜디오,대구광역시 달서구 상인동,"미용>피부,체형관리",,인천광역시 미추홀구 주안동 225-6,인천광역시 미추홀구 미추홀대로 725 광원빌딩 4층 3호,283421,540830,,http://www.instagram.com/anaden_juan
1856772,대패가1900 덕천점,부산광역시 북구 덕천동,,,,,,,,
1856876,피엠씨,경기도 용인시 기흥구 구갈동,"교통,운수서비스>자동차검사소",,경기도 용인시 기흥구 영덕동 1266,경기도 용인시 기흥구 중부대로 242,319646,518802,,http://blog.naver.com/ats00673
1856927,아나덴 슈가링왁싱 인천주안점,인천광역시 미추홀구 주안동,"생활,편의>반려동물",,서울특별시 강북구 미아동 198-27,서울특별시 강북구 솔매로 145-6,314436,558759,,http://www.instagram.com/tayopet1
1857207,이모네 불닭발,서울특별시 노원구 상계동,,,,,,,,
1857209,주식회사 오토허브,경기도 용인시 기흥구 영덕동,음식점>한식,,경상남도 창원시 의창구 서상동 676-4 1층 두집살림,경상남도 창원시 의창구 남산로115번길 51-1 1층 두집살림,456986,295599,,
1857267,타요펫 모빌리티,서울특별시 강북구 미아동,,,,,,,,
1857334,언니스타일(옷장),강원도 원주시 단계동,"생활,편의>편의점",,대구광역시 달서구 용산동 921-15,대구광역시 달서구 용산큰못2길 25,447782,362381,,http://gs25.gsretail.com/
1857437,두집살림,경상남도 창원시 의창구 서상동,,,,,,,,
1857516,주식화사 기프트골드웨건,경기도 성남시 수정구 복정동,음식점>피자,,울산광역시 남구 달동 1346-18,울산광역시 남구 번영로156번길 19,520800,327507,,
1857523,지에스(GS)25 용산별밤점,대구광역시 달서구 용산동,"한식>족발,보쌈",,강원도 인제군 북면 원통리 474-62,강원도 인제군 북면 원통로 260 구마족발,418784,613653,,
1857745,지에스25 강릉지변점(상품권),강원도 강릉시 지변동,,,,,,,,
1857997,피자나라치킨공주삼산점,울산광역시 남구 달동,"쇼핑,유통>반찬가게",,경상남도 김해시 율하동 1331-1,경상남도 김해시 율하3로 75,474521,286464,,
1858113,구마족발,강원도 인제군 북면 원통리,"쇼핑,유통>종합도소매",,울산광역시 북구 연암동 287-9,울산광역시 북구 연암2길 95,524395,332815,,
1858299,마이야르1989,경기도 안산시 단원구 고잔동,"제조업>과실,채소가공,제조",,충청남도 서산시 동문동 884-12,충청남도 서산시 대사동1로 14,262225,465767,,
1858358,더식탁,경상남도 김해시 율하동,"병원,의원>치과",,경기도 과천시 별양동 1-6,경기도 과천시 별양상가1로 40 3층 302호,311141,536699,,
1858374,갑부상사,울산광역시 북구 연암동,,,,,,,,
1858413,오늘은맑을청,충청남도 서산시 동문동,,,,,,,,
1858573,과천호산나치과의원,경기도 과천시 별양동,"미용>네일아트,네일샵",,경상남도 김해시 관동동 1105-2,경상남도 김해시 관동로27번길 96,474510,286876,,http://instagram.com/your.nail_your.tomorrow
1858711,육소정,서울특별시 성동구 성수동1가,,,,,,,,
1858763,다복상사,부산광역시 영도구 청학동,,,,,,,,
1858897,너의. 네일,경상남도 김해시 관동동,,,,,,,,
1858919,센트럴아이파크뮤엠영어교습소,서울특별시 강동구 상일동,음식점>야식,,경기도 수원시 장안구 정자동 67-2 103호(정자동),경기도 수원시 장안구 송정로76번길 51-2,312158,521775,,
1859095,국제전기기술,경기도 안양시 동안구 평촌동,"건강,의료>심리상담",,서울특별시 마포구 당인동 15-47,서울특별시 마포구 어울마당로2길 21 단독주택 1층,304801,549870,,http://blog.naver.com/todayminds
1859202,스타24 스터디카페,전라남도 광양시 광양읍 구산리,,,,,,,,
1859269,스타곱스 정자점,경기도 수원시 장안구 정자동,,,,,,,,
1859364,오늘의마음,서울특별시 마포구 당인동,중식>중식당,,부산광역시 사하구 다대동 120-10 상가1동 112호,부산광역시 사하구 다대로429번길 12 상가1동 112호,489593,274343,,
1859509,보험전화결제(무),서울특별시 강남구 역삼동,한식>닭갈비,,충청남도 당진시 읍내동 266,충청남도 당진시 당진중앙2로 211-15 서해빌딩101-1호,278497,478202,,
1859838,스터디엔까페 계산역센터독서실,인천광역시 계양구 계산동,,,,,,,,
1860023,씨에씨에 마라탕,부산광역시 사하구 다대동,"한식>육류,고기요리",,서울특별시 동작구 사당동 132-15,서울특별시 동작구 동작대로27길 16-4,310108,543336,,https://mcdisu.modoo.at
1860026,닭갈비제작소(당진점),충청남도 당진시 읍내동,,,,,,,,
1860053,10프로(%),경기도 부천시 상동,,,,,,,,
1860083,이수 생삼겹살,서울특별시 동작구 사당동,,,,,,,,
1860121,풀무원푸드앤컬처에코프로BM,경상북도 포항시 북구 흥해읍 죽천리,"쇼핑,유통>원예,화훼농원",,경상북도 칠곡군 동명면 금암리 203-8,경상북도 칠곡군 동명면 경북대로 223,450272,375815,,
1860183,인디안아울렛퀸스로드점,대구광역시 서구 중리동,"음식점>카페,디저트",,인천광역시 미추홀구 용현동 78-24,인천광역시 미추홀구 인하로133번길 29-22 시에스타 커피 하우스,281878,539619,,http://instagram.com/siesta_coffee_house
1860413,주식회사 제이에스유통,경기도 시흥시 장곡동,,,,,,,,
1860482,시인농원,경상북도 칠곡군 동명면 금암리,,,,,,,,
1860537,시에스타 커피하우스,인천광역시 미추홀구 용현동,,,,,,,,
1860655,안산곱도리탕앤내찜닭,경기도 안산시 단원구 고잔동,양식>샌드위치,,서울특별시 영등포구 여의도동 13-25 102호,서울특별시 영등포구 은행로 29 102호,304909,547983,,
1860668,애쉬카헤어,대전광역시 유성구 구암동,세탁>셀프빨래방,,경기도 파주시 와동동 1624-3,경기도 파주시 가람로21번길 25-7,290181,571021,,
1860826,삼원천채,서울특별시 마포구 노고산동,,,,,,,,
1860887,홍루이젠여의도점,서울특별시 영등포구 여의도동,스포츠시설>헬스장,,경기도 고양시 일산동구 식사동 1586 더파인오피스텔 3층,경기도 고양시 일산동구 위시티1로 6-39 더파인오피스텔 3층,295023,564208,,http://www.jmsfitness24.com/
1860888,워시테리아 운정점,경기도 파주시 와동동,,,,,,,,
1860979,누벨바그카페 고잔직영점,경기도 안산시 단원구 고잔동,"카페,디저트>카페",,울산광역시 중구 태화동 27-12,울산광역시 중구 화진5길 42,518541,329194,,http://www.instagram.com/coffee_la_police
1861104,제이엠에스11호,경기도 고양시 일산동구 식사동,"쇼핑,유통>기타건축자재",,부산광역시 부산진구 양정동 387-19,부산광역시 부산진구 거제대로 52,497458,286573,,
1861230,마카오 빠,전라북도 장수군 장계면 장계리,엔터테인먼트>연예기획사,,서울특별시 은평구 갈현동 418-20,서울특별시 은평구 갈현로 330,304728,558729,,http://www.al-ent.com/
1861270,라뽈리스 로스터스,울산광역시 중구 태화동,,,,,,,,
1861449,진주건재,부산광역시 부산진구 양정동,,,,,,,,
1862152,서울연예기획사,서울특별시 은평구 대조동,,,,,,,,
1862195,주식회사 도도커피,대전광역시 서구 탄방동,,,,,,,,
1862377,뉴케이마트,부산광역시 북구 덕천동,술집>포장마차,,인천광역시 미추홀구 주안동 138-2,인천광역시 미추홀구 주안로104번길 13,283544,540947,,http://hanshinpocha.com/
1862514,천안중기(연춘지게차),충청남도 천안시 동남구 구성동,,,,,,,,
1862795,사단법인신안군관광협의회자은둔장지점둔장해수욕장3,전라남도 신안군 자은면,"쇼핑,유통>전자,가전",,광주광역시 광산구 하남동 500-5,광주광역시 광산구 손재로 257-26,290176,288435,,
1862962,한신,인천광역시 미추홀구 주안동,,,,,,,,
1863091,한국플라워아트,경상남도 창녕군 유어면 대대리,"생활,편의>편의점",,충청남도 천안시 동남구 신방동 49-16,충청남도 천안시 동남구 수곡2길 5 아랫목숯불갈비,322356,465640,,http://cu.bgfretail.com/
1863099,세방유통,광주광역시 광산구 하남동,,,,,,,,
1863144,빠담빠담 준코,경기도 의정부시 의정부동,,,,,,,,
1863223,씨유(CU)신방중앙점,충청남도 천안시 동남구 신방동,,,,,,,,
1863261,아쿠아워시 문래점,서울특별시 영등포구 문래동6가,"쇼핑,유통>면세점",,서울특별시 송파구 신천동 29,서울특별시 송파구 올림픽로 300 롯데월드몰 에비뉴엘동 8~9층,320783,546002,,
1863275,피데스 법률사무소,서울특별시 강남구 역삼동,,,,,,,,
1863318,마스떼르,서울특별시 영등포구 대림동,,,,,,,,
1863423,롯데면세점 월드타워점,서울특별시 송파구 신천동,"음식점>치킨,닭강정",,부산광역시 금정구 장전동 643-117,부산광역시 금정구 장전온천천로 51 1층  (테라스파크 1층안),499307,292838,,
1863483,씨엠(CM)동물병원,충청북도 진천군 광혜원면 광혜원리,,,,,,,,
1863760,바른에듀,서울특별시 송파구 잠실동,"카페,디저트>아이스크림",,경기도 부천시 중동 1170,경기도 부천시 조마루로 135,290469,545020,,
1863834,닭강정 5반하다,부산광역시 금정구 장전동,,,,,,,,
1863853,빨간뽀끄까,충청북도 증평군 증평읍 장동리,,,,,,,,
1863924,아이스짱 포도마을점,경기도 부천시 중동,술집>단란주점,,전라북도 김제시 요촌동 160-6,전라북도 김제시 동서로 174,299666,356085,,
1864459,세꼬시막회,충청남도 천안시 동남구 청수동,,,,,,,,
1864463,서울보증보험(주)파주지점 온라인,경기도 파주시 금촌동,,,,,,,,
1864596,신바람난타(라이브),전라북도 김제시 요촌동,,,,,,,,
1864827,고니디자인,인천광역시 계양구 효성동,"카페,디저트>카페",,서울특별시 강동구 천호동 456,서울특별시 강동구 천호대로 997 지하1층 022호,322721,548936,,
1865018,동경노래뮤비방,대전광역시 중구 문창동,"컴퓨터프로그래밍,정보서비스업>컴퓨터시스템통합자문,구축",,서울특별시 서초구 양재동 275-2,서울특별시 서초구 논현로 79 2013호,315714,542076,,http://www.cnwiz.kr
1865028,선라이즈,경기도 평택시 신장동,,,,,,,,
1865038,컴포즈커피 엔터식스천호점,서울특별시 강동구 천호동,,,,,,,,
1865062,(주)씨앤위즈,서울특별시 서초구 양재동,분식>종합분식,,대전광역시 중구 유천동 189-4 1층(유천동),대전광역시 중구 유천로102번길 47,346221,413698,,
1865202,김성태고덕국제학원,경기도 평택시 고덕면,,,,,,,,
1865253,홍글리쉬 학원,경기도 양평군 양평읍 양근리,,,,,,,,
1865267,어반수제어묵바게트,대전광역시 중구 유천동,,,,,,,,
1865284,드림비젼상담소,경기도 김포시 장기동,,,,,,,,
1865311,임선호심리상담센터,경기도 포천시 소흘읍 이동교리,,,,,,,,
1865424,수성바이오,경기도 용인시 수지구 상현동,수선>옷수선,,경상북도 성주군 성주읍 경산리 718,경상북도 성주군 성주읍 시장길 43-1 102-124,425962,368374,,
1865532,윤샘손질참치,경기도 안양시 만안구 석수동,,,,,,,,
1865615,주식회사 보드게임카페레드버튼신림,서울특별시 관악구 신림동,"임신,출산>모유수유",,경기도 의정부시 의정부동 486-13 제일퍼스트빌 614호,경기도 의정부시 시민로 29 614호,315446,571129,,
1865773,성주옷수선,경상북도 성주군 성주읍 경산리,,,,,,,,
1865818,혼밥레전드,서울특별시 양천구 신월동,"병원,의원>정형외과",,,대전광역시 동구 옥천로 177 송원빌딩 2층,351698,413133,,
1865882,모유수유힐링맘케어의정부점,경기도 의정부시 의정부동,,,,,,,,
1866008,피어_오르다 Piea_Oleuda,서울특별시 송파구 방이동,음식점>돈가스,,경기도 평택시 동삭동 845,"경기도 평택시 상서재로4길 13 , 119호 돈갓",320326,490979,,http://www.chameasy.co.kr
1866354,서울현 정형외과,대전광역시 동구 판암동,,,,,,,,
1866519,씨유(CU)종원팰리스점,광주광역시 서구 금호동,,,,,,,,
1866597,돈갓,경기도 평택시 동삭동,,,,,,,,
1866878,여름집,강원도 삼척시 근덕면 초곡리,"서비스,산업>기업",,부산광역시 사상구 괘법동  578,부산광역시 사상구 괘감로 37 산업용품유통상가,489371,285084,,
1866921,주식회사 피아이씨골프,광주광역시 광산구 도산동,음식점>한식,,경기도 안양시 만안구 안양동 695-39 경희빌딩 1층,경기도 안양시 만안구 안양로323번길 32 경희빌딩 1층,304427,533646,,
1866956,이고르정보통신,대구광역시 북구 산격동,,,,,,,,
1867001,태현테크,부산광역시 사상구 괘법동,,,,,,,,
1867030,거북목,경기도 안양시 만안구 안양동,,,,,,,,
1867159,여수댁김치,서울특별시 중랑구 상봉동,,,,,,,,
1867300,한지섭베이커리,제주특별자치도 제주시 조천읍 함덕리,,,,,,,,
1867479,경북실업시스템즈,경상북도 경주시 성건동,,,,,,,,
1867535,구삼공삼,서울특별시 은평구 갈현동,,,,,,,,
1867595,에프아이티(FIT)수학과학학원,경기도 김포시 장기동,"생활,편의>미용",,광주광역시 북구 양산동 236,광주광역시 북구 하서로 402 2층,297715,290785,,http://instagram.com/orosyyy
1867627,다산코칭연구소,경기도 시흥시 대야동,,,,,,,,
1867735,이선영멀티헤어샵,서울특별시 송파구 거여동,,,,,,,,
1867805,뷰티오롯이,광주광역시 북구 양산동,,,,,,,,
1868060,가온 메딕스,대전광역시 대덕구 송촌동,중식>중식당,,대구광역시 달성군 다사읍 세천리 1599-1,대구광역시 달성군 다사읍 세천로10안길 9,442969,363811,,
1868107,글로벌 사이언스,광주광역시 북구 연제동,"쇼핑,유통>캐주얼웨어",,서울특별시 강남구 역삼동 679,서울특별시 강남구 논현로 508 GS타워,315034,544876,,http://www.lfmall.co.kr
1868108,고슬,경기도 하남시 망월동,,,,,,,,
1868127,유니반점,대구광역시 달성군 다사읍 세천리,,,,,,,,
1868193,LF,서울특별시 강남구 역삼동,"여객,화물운송>화물운송",,대구광역시 북구 서변동 1281-1,대구광역시 북구 호국로 145,454293,368439,,
1868250,산천신(辛)쭈꾸미,인천광역시 남동구 만수동,,,,,,,,
1868256,에떼,전라남도 목포시 상동,"병원,의원>치과",,경기도 이천시 창전동 165-1,경기도 이천시 이섭대천로 1229 타워빌딩,351131,519944,,
1868302,GL,대구광역시 북구 침산동,"스포츠,오락>합기도",,서울특별시 강동구 천호동 233-34,서울특별시 강동구 구천면로 328 인성빌딩 2층,323858,549940,,http://blog.naver.com/hapkido-ymk2
1868311,금광포도원,강원도 강릉시 구정면 금광리,,,,,,,,
1868338,화이트e치과의원,경기도 이천시 창전동,,,,,,,,
1868382,명지대동문합기도연무관,서울특별시 강동구 천호동,"생활,편의>공방",,경기도 광주시 오포읍 능평리 606-6,경기도 광주시 오포읍 수레안길41번길 60,324696,527761,,https://blog.naver.com/license1154
1868449,소담채,전라남도 장성군 북하면 약수리,"한식>족발,보쌈",,경기도 광명시 광명동 200-6,경기도 광명시 광명로 877,298659,542355,,
1868528,콩지오,경기도 의정부시 민락동,"한식>곱창,막창,양",,서울특별시 서초구 방배동 440-3,서울특별시 서초구 동작대로 56 1층 조선양대창,310187,542645,,
1868810,무하유 힐링 클래스,경기도 광주시 오포읍 능평리,"음식점>치킨,닭강정",,경상북도 경주시 성건동 41-13,경상북도 경주시 북문로 95-1 읍성한돈3층,509769,361839,,
1868898,오늘도착한족발,경기도 광명시 광명동,,,,,,,,
1868911,조선 양대창,서울특별시 서초구 방배동,,,,,,,,
1868922,디떽로봇치킨,경상북도 경주시 성건동,,,,,,,,
1869011,레아수,경기도 안양시 만안구 안양동,,,,,,,,
1869075,이천 강가주유(충전)소,경기도 이천시 부발읍 신원리,"쇼핑,유통>곡류",,대전광역시 동구 대동 61-43,대전광역시 동구 동대전로104번길 33-13,350556,414653,,
1869101,디엠(DM)상사,인천광역시 중구 운남동,숙박>펜션,,강원도 정선군 여량면 구절리 290-83,강원도 정선군 여량면 노추산로 745,464717,546356,,
1869102,법무사태광분사무소,대구광역시 수성구 범어동,"교육,학문>교육원,교육센터",,서울특별시 강서구 마곡동 798-3,서울특별시 강서구 공항대로 168 마곡747타워 9층 11호,296488,551442,,http://www.dreamerspeech.com
1869150,(주)그린농산,대전광역시 동구 대동,,,,,,,,
1869223,정선,강원도 정선군 여량면 구절리,어학원>영어학원,,세종특별자치시 새롬동 305-2,세종특별자치시 새롬중앙로 67 오렌지빌딩 3층 301호,333018,432046,,https://blog.naver.com/ladyjuhee
1869246,(주)드리머 스피치 커뮤니케이션,서울특별시 강서구 마곡동,"음식점>치킨,닭강정",,서울특별시 노원구 상계동 649,서울특별시 노원구 동일로 1538 상계주공아파트,317079,563075,,http://chickenmaru.co.kr
1869527,연안포차,경기도 김포시 대곶면 율생리,,,,,,,,
1869688,새롬영어학원,세종특별자치시 새롬동,,,,,,,,
1869690,치킨마루 마들점,서울특별시 노원구 상계동,음식점>분식,,전라남도 여수시 학동 105-2,전라남도 여수시 시청서1길 6-4,369140,240349,,http://www.youngdabang.com/
1869884,메가엠지씨커피 세종다정점,세종특별자치시 다정동,"음식점>치킨,닭강정",,서울특별시 강서구 방화동 597-31,서울특별시 강서구 금낭화로 31,295211,552443,,http://www.bhc.co.kr/
1869962,주식회사 알디브이제트(RDVZ),서울특별시 서초구 잠원동,,,,,,,,
1870151,청년다방여수학동점,전라남도 여수시 학동,,,,,,,,
1870225,방화점 BHC,서울특별시 강서구 방화동,,,,,,,,
1870368,불정암,대구광역시 동구 신평동,,,,,,,,
1870502,클위즈 주식회사,서울특별시 구로구 구로동,"육류,고기요리>곱창,막창,양",,경기도 성남시 중원구 성남동 3366,경기도 성남시 중원구 제일로73번길 21-5,323486,537126,,http://대한곱창.com
1870510,지에스파크24(주)신영프라자주차장,경기도 구리시 갈매동,,,,,,,,
1870577,주식회사 제이원미디어그룹,서울특별시 영등포구 여의도동,,,,,,,,
1870645,군자대한곱창 성남모란점,경기도 성남시 중원구 성남동,"금융,보험>금융서비스",,경기도 부천시 중1동 1149-2,경기도 부천시 길주로 252,291464,545280,,
1870677,여성사우나 매점,경기도 시흥시 정왕동,일식>일식당,,강원도 원주시 단계동 114-8 1층 (단계동),강원도 원주시 원문로 143,394239,528153,,
